id,test_prefix,test_name,focal_method,docstring
pool_5_2,"    @Test
    public void testBaseBorrowReturn_2_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        Object obj0 = pool.borrowObject(keya);
        Object obj1 = pool.borrowObject(keya);
        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseBorrowReturn_2_oe,"@Override
        public V borrowObject(final K key) throws Exception,
                NoSuchElementException, IllegalStateException {
            return keyedPool.borrowObject(key);
        }","/**
         * {@inheritDoc}
         */"
pool_5_3,"    @Test
    public void testBaseBorrowReturn_3_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        Object obj0 = pool.borrowObject(keya);
        Object obj1 = pool.borrowObject(keya);
        Object obj2 = pool.borrowObject(keya);
        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseBorrowReturn_3_oe,"@Override
        public V borrowObject(final K key) throws Exception,
                NoSuchElementException, IllegalStateException {
            return keyedPool.borrowObject(key);
        }","/**
         * {@inheritDoc}
         */"
pool_5_4,"    @Test
    public void testBaseBorrowReturn_4_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        Object obj0 = pool.borrowObject(keya);
        Object obj1 = pool.borrowObject(keya);
        Object obj2 = pool.borrowObject(keya);
        pool.returnObject(keya,obj2);
        obj2 = pool.borrowObject(keya);
        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseBorrowReturn_4_oe,"@Override
        public V borrowObject(final K key) throws Exception,
                NoSuchElementException, IllegalStateException {
            return keyedPool.borrowObject(key);
        }","/**
         * {@inheritDoc}
         */"
pool_5_5,"    @Test
    public void testBaseBorrowReturn_5_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        Object obj0 = pool.borrowObject(keya);
        Object obj1 = pool.borrowObject(keya);
        Object obj2 = pool.borrowObject(keya);
        pool.returnObject(keya,obj2);
        obj2 = pool.borrowObject(keya);
        pool.returnObject(keya,obj1);
        obj1 = pool.borrowObject(keya);
        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseBorrowReturn_5_oe,"@Override
        public V borrowObject(final K key) throws Exception,
                NoSuchElementException, IllegalStateException {
            return keyedPool.borrowObject(key);
        }","/**
         * {@inheritDoc}
         */"
pool_5_6,"    @Test
    public void testBaseBorrowReturn_6_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        Object obj0 = pool.borrowObject(keya);
        Object obj1 = pool.borrowObject(keya);
        Object obj2 = pool.borrowObject(keya);
        pool.returnObject(keya,obj2);
        obj2 = pool.borrowObject(keya);
        pool.returnObject(keya,obj1);
        obj1 = pool.borrowObject(keya);
        pool.returnObject(keya,obj0);
        pool.returnObject(keya,obj2);
        obj2 = pool.borrowObject(keya);
        if (isLifo()) {
            <ASSERTION_HOLE>;
    }
    }",TestKeyedObjectPool::testBaseBorrowReturn_6_oe,"@Override
        public V borrowObject(final K key) throws Exception,
                NoSuchElementException, IllegalStateException {
            return keyedPool.borrowObject(key);
        }","/**
         * {@inheritDoc}
         */"
pool_5_7,"    @Test
    public void testBaseBorrowReturn_7_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        Object obj0 = pool.borrowObject(keya);
        Object obj1 = pool.borrowObject(keya);
        Object obj2 = pool.borrowObject(keya);
        pool.returnObject(keya,obj2);
        obj2 = pool.borrowObject(keya);
        pool.returnObject(keya,obj1);
        obj1 = pool.borrowObject(keya);
        pool.returnObject(keya,obj0);
        pool.returnObject(keya,obj2);
        obj2 = pool.borrowObject(keya);
        if (isLifo()) {
        }
        if (isFifo()) {
            <ASSERTION_HOLE>;
    }
    }",TestKeyedObjectPool::testBaseBorrowReturn_7_oe,"@Override
        public V borrowObject(final K key) throws Exception,
                NoSuchElementException, IllegalStateException {
            return keyedPool.borrowObject(key);
        }","/**
         * {@inheritDoc}
         */"
pool_5_8,"    @Test
    public void testBaseBorrowReturn_8_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        Object obj0 = pool.borrowObject(keya);
        Object obj1 = pool.borrowObject(keya);
        Object obj2 = pool.borrowObject(keya);
        pool.returnObject(keya,obj2);
        obj2 = pool.borrowObject(keya);
        pool.returnObject(keya,obj1);
        obj1 = pool.borrowObject(keya);
        pool.returnObject(keya,obj0);
        pool.returnObject(keya,obj2);
        obj2 = pool.borrowObject(keya);
        if (isLifo()) {
        }
        if (isFifo()) {
        }
        obj0 = pool.borrowObject(keya);
        if (isLifo()) {
            <ASSERTION_HOLE>;
    }
    }",TestKeyedObjectPool::testBaseBorrowReturn_8_oe,"@Override
        public V borrowObject(final K key) throws Exception,
                NoSuchElementException, IllegalStateException {
            return keyedPool.borrowObject(key);
        }","/**
         * {@inheritDoc}
         */"
pool_5_9,"    @Test
    public void testBaseBorrowReturn_9_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        Object obj0 = pool.borrowObject(keya);
        Object obj1 = pool.borrowObject(keya);
        Object obj2 = pool.borrowObject(keya);
        pool.returnObject(keya,obj2);
        obj2 = pool.borrowObject(keya);
        pool.returnObject(keya,obj1);
        obj1 = pool.borrowObject(keya);
        pool.returnObject(keya,obj0);
        pool.returnObject(keya,obj2);
        obj2 = pool.borrowObject(keya);
        if (isLifo()) {
        }
        if (isFifo()) {
        }
        obj0 = pool.borrowObject(keya);
        if (isLifo()) {
        }
        if (isFifo()) {
            <ASSERTION_HOLE>;
    }
    }",TestKeyedObjectPool::testBaseBorrowReturn_9_oe,"@Override
        public V borrowObject(final K key) throws Exception,
                NoSuchElementException, IllegalStateException {
            return keyedPool.borrowObject(key);
        }","/**
         * {@inheritDoc}
         */"
pool_6_1,"    @Test
    public void testBaseClear_1_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseClear_1_oe,"@Override
        public int getNumActive() {
            return keyedPool.getNumActive();
        }","/**
         * {@inheritDoc}
         */"
pool_6_2,"    @Test
    public void testBaseClear_2_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseClear_2_oe,"@Override
        public int getNumIdle() {
            return keyedPool.getNumIdle();
        }","/**
         * {@inheritDoc}
         */"
pool_6_3,"    @Test
    public void testBaseClear_3_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        final Object obj0 = pool.borrowObject(keya);
        final Object obj1 = pool.borrowObject(keya);
        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseClear_3_oe,"@Override
        public int getNumActive() {
            return keyedPool.getNumActive();
        }","/**
         * {@inheritDoc}
         */"
pool_6_4,"    @Test
    public void testBaseClear_4_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        final Object obj0 = pool.borrowObject(keya);
        final Object obj1 = pool.borrowObject(keya);
        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseClear_4_oe,"@Override
        public int getNumIdle() {
            return keyedPool.getNumIdle();
        }","/**
         * {@inheritDoc}
         */"
pool_6_5,"    @Test
    public void testBaseClear_5_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        final Object obj0 = pool.borrowObject(keya);
        final Object obj1 = pool.borrowObject(keya);
        pool.returnObject(keya,obj1);
        pool.returnObject(keya,obj0);
        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseClear_5_oe,"@Override
        public int getNumActive() {
            return keyedPool.getNumActive();
        }","/**
         * {@inheritDoc}
         */"
pool_6_6,"    @Test
    public void testBaseClear_6_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        final Object obj0 = pool.borrowObject(keya);
        final Object obj1 = pool.borrowObject(keya);
        pool.returnObject(keya,obj1);
        pool.returnObject(keya,obj0);
        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseClear_6_oe,"@Override
        public int getNumIdle() {
            return keyedPool.getNumIdle();
        }","/**
         * {@inheritDoc}
         */"
pool_6_7,"    @Test
    public void testBaseClear_7_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        final Object obj0 = pool.borrowObject(keya);
        final Object obj1 = pool.borrowObject(keya);
        pool.returnObject(keya,obj1);
        pool.returnObject(keya,obj0);
        pool.clear(keya);
        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseClear_7_oe,"@Override
        public int getNumActive() {
            return keyedPool.getNumActive();
        }","/**
         * {@inheritDoc}
         */"
pool_6_8,"    @Test
    public void testBaseClear_8_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        final Object obj0 = pool.borrowObject(keya);
        final Object obj1 = pool.borrowObject(keya);
        pool.returnObject(keya,obj1);
        pool.returnObject(keya,obj0);
        pool.clear(keya);
        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseClear_8_oe,"@Override
        public int getNumIdle() {
            return keyedPool.getNumIdle();
        }","/**
         * {@inheritDoc}
         */"
pool_6_9,"    @Test
    public void testBaseClear_9_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        final Object obj0 = pool.borrowObject(keya);
        final Object obj1 = pool.borrowObject(keya);
        pool.returnObject(keya,obj1);
        pool.returnObject(keya,obj0);
        pool.clear(keya);
        final Object obj2 = pool.borrowObject(keya);
        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseClear_9_oe,"@Override
        public V borrowObject(final K key) throws Exception,
                NoSuchElementException, IllegalStateException {
            return keyedPool.borrowObject(key);
        }","/**
         * {@inheritDoc}
         */"
pool_7_1,"    @Test
    public void testBaseInvalidateObject_1_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseInvalidateObject_1_oe,"@Override
        public int getNumActive() {
            return keyedPool.getNumActive();
        }","/**
         * {@inheritDoc}
         */"
pool_7_2,"    @Test
    public void testBaseInvalidateObject_2_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseInvalidateObject_2_oe,"@Override
        public int getNumIdle() {
            return keyedPool.getNumIdle();
        }","/**
         * {@inheritDoc}
         */"
pool_7_3,"    @Test
    public void testBaseInvalidateObject_3_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        final Object obj0 = pool.borrowObject(keya);
        final Object obj1 = pool.borrowObject(keya);
        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseInvalidateObject_3_oe,"@Override
        public int getNumActive() {
            return keyedPool.getNumActive();
        }","/**
         * {@inheritDoc}
         */"
pool_7_4,"    @Test
    public void testBaseInvalidateObject_4_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        final Object obj0 = pool.borrowObject(keya);
        final Object obj1 = pool.borrowObject(keya);
        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseInvalidateObject_4_oe,"@Override
        public int getNumIdle() {
            return keyedPool.getNumIdle();
        }","/**
         * {@inheritDoc}
         */"
pool_7_5,"    @Test
    public void testBaseInvalidateObject_5_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        final Object obj0 = pool.borrowObject(keya);
        final Object obj1 = pool.borrowObject(keya);
        pool.invalidateObject(keya,obj0);
        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseInvalidateObject_5_oe,"@Override
        public int getNumActive() {
            return keyedPool.getNumActive();
        }","/**
         * {@inheritDoc}
         */"
pool_7_6,"    @Test
    public void testBaseInvalidateObject_6_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        final Object obj0 = pool.borrowObject(keya);
        final Object obj1 = pool.borrowObject(keya);
        pool.invalidateObject(keya,obj0);
        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseInvalidateObject_6_oe,"@Override
        public int getNumIdle() {
            return keyedPool.getNumIdle();
        }","/**
         * {@inheritDoc}
         */"
pool_7_7,"    @Test
    public void testBaseInvalidateObject_7_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        final Object obj0 = pool.borrowObject(keya);
        final Object obj1 = pool.borrowObject(keya);
        pool.invalidateObject(keya,obj0);
        pool.invalidateObject(keya,obj1);
        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseInvalidateObject_7_oe,"@Override
        public int getNumActive() {
            return keyedPool.getNumActive();
        }","/**
         * {@inheritDoc}
         */"
pool_7_8,"    @Test
    public void testBaseInvalidateObject_8_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        final Object obj0 = pool.borrowObject(keya);
        final Object obj1 = pool.borrowObject(keya);
        pool.invalidateObject(keya,obj0);
        pool.invalidateObject(keya,obj1);
        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseInvalidateObject_8_oe,"@Override
        public int getNumIdle() {
            return keyedPool.getNumIdle();
        }","/**
         * {@inheritDoc}
         */"
pool_8_1,"    @Test
    public void testBaseNumActiveNumIdle_1_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseNumActiveNumIdle_1_oe,"@Override
        public int getNumActive() {
            return keyedPool.getNumActive();
        }","/**
         * {@inheritDoc}
         */"
pool_8_2,"    @Test
    public void testBaseNumActiveNumIdle_2_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseNumActiveNumIdle_2_oe,"@Override
        public int getNumIdle() {
            return keyedPool.getNumIdle();
        }","/**
         * {@inheritDoc}
         */"
pool_8_3,"    @Test
    public void testBaseNumActiveNumIdle_3_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        final Object obj0 = pool.borrowObject(keya);
        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseNumActiveNumIdle_3_oe,"@Override
        public int getNumActive() {
            return keyedPool.getNumActive();
        }","/**
         * {@inheritDoc}
         */"
pool_8_4,"    @Test
    public void testBaseNumActiveNumIdle_4_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        final Object obj0 = pool.borrowObject(keya);
        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseNumActiveNumIdle_4_oe,"@Override
        public int getNumIdle() {
            return keyedPool.getNumIdle();
        }","/**
         * {@inheritDoc}
         */"
pool_8_5,"    @Test
    public void testBaseNumActiveNumIdle_5_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        final Object obj0 = pool.borrowObject(keya);
        final Object obj1 = pool.borrowObject(keya);
        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseNumActiveNumIdle_5_oe,"@Override
        public int getNumActive() {
            return keyedPool.getNumActive();
        }","/**
         * {@inheritDoc}
         */"
pool_8_6,"    @Test
    public void testBaseNumActiveNumIdle_6_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        final Object obj0 = pool.borrowObject(keya);
        final Object obj1 = pool.borrowObject(keya);
        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseNumActiveNumIdle_6_oe,"@Override
        public int getNumIdle() {
            return keyedPool.getNumIdle();
        }","/**
         * {@inheritDoc}
         */"
pool_8_7,"    @Test
    public void testBaseNumActiveNumIdle_7_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        final Object obj0 = pool.borrowObject(keya);
        final Object obj1 = pool.borrowObject(keya);
        pool.returnObject(keya,obj1);
        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseNumActiveNumIdle_7_oe,"@Override
        public int getNumActive() {
            return keyedPool.getNumActive();
        }","/**
         * {@inheritDoc}
         */"
pool_8_8,"    @Test
    public void testBaseNumActiveNumIdle_8_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        final Object obj0 = pool.borrowObject(keya);
        final Object obj1 = pool.borrowObject(keya);
        pool.returnObject(keya,obj1);
        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseNumActiveNumIdle_8_oe,"@Override
        public int getNumIdle() {
            return keyedPool.getNumIdle();
        }","/**
         * {@inheritDoc}
         */"
pool_8_9,"    @Test
    public void testBaseNumActiveNumIdle_9_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        final Object obj0 = pool.borrowObject(keya);
        final Object obj1 = pool.borrowObject(keya);
        pool.returnObject(keya,obj1);
        pool.returnObject(keya,obj0);
        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseNumActiveNumIdle_9_oe,"@Override
        public int getNumActive() {
            return keyedPool.getNumActive();
        }","/**
         * {@inheritDoc}
         */"
pool_8_10,"    @Test
    public void testBaseNumActiveNumIdle_10_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        final Object obj0 = pool.borrowObject(keya);
        final Object obj1 = pool.borrowObject(keya);
        pool.returnObject(keya,obj1);
        pool.returnObject(keya,obj0);
        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseNumActiveNumIdle_10_oe,"@Override
        public int getNumIdle() {
            return keyedPool.getNumIdle();
        }","/**
         * {@inheritDoc}
         */"
pool_8_11,"    @Test
    public void testBaseNumActiveNumIdle_11_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        final Object obj0 = pool.borrowObject(keya);
        final Object obj1 = pool.borrowObject(keya);
        pool.returnObject(keya,obj1);
        pool.returnObject(keya,obj0);

        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseNumActiveNumIdle_11_oe,"@Override
        public int getNumActive() {
            return keyedPool.getNumActive();
        }","/**
         * {@inheritDoc}
         */"
pool_8_12,"    @Test
    public void testBaseNumActiveNumIdle_12_oe() throws Exception {
        try {
            pool = makeEmptyPool(3);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        final Object obj0 = pool.borrowObject(keya);
        final Object obj1 = pool.borrowObject(keya);
        pool.returnObject(keya,obj1);
        pool.returnObject(keya,obj0);

        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseNumActiveNumIdle_12_oe,"@Override
        public int getNumIdle() {
            return keyedPool.getNumIdle();
        }","/**
         * {@inheritDoc}
         */"
pool_9_1,"    @Test
    public void testBaseNumActiveNumIdle2_1_oe() throws Exception {
        try {
            pool = makeEmptyPool(6);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        final Object keyb = makeKey(1);
        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseNumActiveNumIdle2_1_oe,"@Override
        public int getNumActive() {
            return keyedPool.getNumActive();
        }","/**
         * {@inheritDoc}
         */"
pool_9_2,"    @Test
    public void testBaseNumActiveNumIdle2_2_oe() throws Exception {
        try {
            pool = makeEmptyPool(6);
        } catch(final UnsupportedOperationException uoe) {
            return; // skip this test if unsupported
        }
        final Object keya = makeKey(0);
        final Object keyb = makeKey(1);
        <ASSERTION_HOLE>;
    }",TestKeyedObjectPool::testBaseNumActiveNumIdle2_2_oe,"@Override
        public int getNumIdle() {
            return keyedPool.getNumIdle();
        }","/**
         * {@inheritDoc}
         */"
