id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,oracle_type,junit_version,assert_kind,assert_name,custom_assert_name
rng_62_1,commons-rng,JumpableProvidersParametricTest,testLongJumpReturnsACopy_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/JumpableProvidersParametricTest.java,,,,assert,unknown,custom,assertJumpReturnsACopy,assertJumpReturnsACopy
rng_63_1,commons-rng,JumpableProvidersParametricTest,testJumpCopyMatchesPreJumpState_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/JumpableProvidersParametricTest.java,,,,assert,unknown,custom,assertCopyMatchesPreJumpState,assertCopyMatchesPreJumpState
rng_64_1,commons-rng,JumpableProvidersParametricTest,testLongJumpCopyMatchesPreJumpState_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/JumpableProvidersParametricTest.java,,,,assert,unknown,custom,assertCopyMatchesPreJumpState,assertCopyMatchesPreJumpState
rng_65_1,commons-rng,JumpableProvidersParametricTest,testJumpResetsDefaultState_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/JumpableProvidersParametricTest.java,,,,assert,unknown,custom,assertJumpResetsDefaultState,assertJumpResetsDefaultState
rng_66_1,commons-rng,JumpableProvidersParametricTest,testLongJumpResetsDefaultState_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/JumpableProvidersParametricTest.java,,,,assert,unknown,custom,assertJumpResetsDefaultState,assertJumpResetsDefaultState
rng_81_1,commons-rng,Well1024aTest,testConstructorWithZeroSeedIsNonFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/Well1024aTest.java,,,,assert,unknown,custom,assertNextIntZeroOutput,assertNextIntZeroOutput
rng_82_1,commons-rng,Well1024aTest,testConstructorWithSingleBitSeedIsFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/Well1024aTest.java,,,,assert,unknown,custom,assertIntArrayConstructorWithSingleBitSeedIsFunctional,assertIntArrayConstructorWithSingleBitSeedIsFunctional
rng_84_1,commons-rng,XoRoShiRo64StarStarTest,testConstructorWithZeroSeedIsNonFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/XoRoShiRo64StarStarTest.java,,,,assert,unknown,custom,assertNextIntZeroOutput,assertNextIntZeroOutput
rng_85_1,commons-rng,XoRoShiRo64StarStarTest,testConstructorWithSingleBitSeedIsFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/XoRoShiRo64StarStarTest.java,,,,assert,unknown,custom,assertIntArrayConstructorWithSingleBitSeedIsFunctional,assertIntArrayConstructorWithSingleBitSeedIsFunctional
rng_86_1,commons-rng,XoRoShiRo64StarStarTest,testConstructorWithoutFullLengthSeed_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/XoRoShiRo64StarStarTest.java,,,,assert,unknown,custom,assertNextLongNonZeroOutput,assertNextLongNonZeroOutput
rng_87_1,commons-rng,XoRoShiRo64StarStarTest,testElementConstructor_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/XoRoShiRo64StarStarTest.java,,,,assert,unknown,custom,assertNextIntEquals,assertNextIntEquals
rng_89_1,commons-rng,XoShiRo128StarStarTest,testConstructorWithZeroSeedIsNonFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/XoShiRo128StarStarTest.java,,,,assert,unknown,custom,assertNextIntZeroOutput,assertNextIntZeroOutput
rng_90_1,commons-rng,XoShiRo128StarStarTest,testConstructorWithSingleBitSeedIsFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/XoShiRo128StarStarTest.java,,,,assert,unknown,custom,assertIntArrayConstructorWithSingleBitSeedIsFunctional,assertIntArrayConstructorWithSingleBitSeedIsFunctional
rng_91_1,commons-rng,XoShiRo128StarStarTest,testConstructorWithoutFullLengthSeed_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/XoShiRo128StarStarTest.java,,,,assert,unknown,custom,assertNextLongNonZeroOutput,assertNextLongNonZeroOutput
rng_92_1,commons-rng,XoShiRo128StarStarTest,testElementConstructor_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/XoShiRo128StarStarTest.java,,,,assert,unknown,custom,assertNextIntEquals,assertNextIntEquals
rng_93_1,commons-rng,XoShiRo128StarStarTest,testJump_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/XoShiRo128StarStarTest.java,,,,assert,unknown,custom,assertJumpEquals,assertJumpEquals
rng_94_1,commons-rng,XoShiRo128StarStarTest,testLongJump_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/XoShiRo128StarStarTest.java,,,,assert,unknown,custom,assertLongJumpEquals,assertLongJumpEquals
rng_96_1,commons-rng,XoShiRo128PlusTest,testConstructorWithZeroSeedIsNonFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/XoShiRo128PlusTest.java,,,,assert,unknown,custom,assertNextIntZeroOutput,assertNextIntZeroOutput
rng_97_1,commons-rng,XoShiRo128PlusTest,testConstructorWithSingleBitSeedIsFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/XoShiRo128PlusTest.java,,,,assert,unknown,custom,assertIntArrayConstructorWithSingleBitSeedIsFunctional,assertIntArrayConstructorWithSingleBitSeedIsFunctional
rng_98_1,commons-rng,XoShiRo128PlusTest,testConstructorWithoutFullLengthSeed_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/XoShiRo128PlusTest.java,,,,assert,unknown,custom,assertNextLongNonZeroOutput,assertNextLongNonZeroOutput
rng_99_1,commons-rng,XoShiRo128PlusTest,testElementConstructor_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/XoShiRo128PlusTest.java,,,,assert,unknown,custom,assertNextIntEquals,assertNextIntEquals
rng_100_1,commons-rng,XoShiRo128PlusTest,testJump_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/XoShiRo128PlusTest.java,,,,assert,unknown,custom,assertJumpEquals,assertJumpEquals
rng_101_1,commons-rng,XoShiRo128PlusTest,testLongJump_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/XoShiRo128PlusTest.java,,,,assert,unknown,custom,assertLongJumpEquals,assertLongJumpEquals
rng_105_1,commons-rng,XoRoShiRo64StarTest,testConstructorWithZeroSeedIsNonFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/XoRoShiRo64StarTest.java,,,,assert,unknown,custom,assertNextIntZeroOutput,assertNextIntZeroOutput
rng_106_1,commons-rng,XoRoShiRo64StarTest,testConstructorWithSingleBitSeedIsFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/XoRoShiRo64StarTest.java,,,,assert,unknown,custom,assertIntArrayConstructorWithSingleBitSeedIsFunctional,assertIntArrayConstructorWithSingleBitSeedIsFunctional
rng_107_1,commons-rng,XoRoShiRo64StarTest,testConstructorWithoutFullLengthSeed_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/XoRoShiRo64StarTest.java,,,,assert,unknown,custom,assertNextLongNonZeroOutput,assertNextLongNonZeroOutput
rng_108_1,commons-rng,XoRoShiRo64StarTest,testElementConstructor_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/XoRoShiRo64StarTest.java,,,,assert,unknown,custom,assertNextIntEquals,assertNextIntEquals
rng_113_1,commons-rng,Well44497bTest,testConstructorWithZeroSeedIsNonFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/Well44497bTest.java,,,,assert,unknown,custom,assertNextIntZeroOutput,assertNextIntZeroOutput
rng_114_1,commons-rng,Well44497bTest,testConstructorWithSingleBitSeedIsFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/Well44497bTest.java,,,,assert,unknown,custom,assertIntArrayConstructorWithSingleBitInPoolIsFunctional,assertIntArrayConstructorWithSingleBitInPoolIsFunctional
rng_117_1,commons-rng,Well19937aTest,testConstructorWithZeroSeedIsNonFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/Well19937aTest.java,,,,assert,unknown,custom,assertNextIntZeroOutput,assertNextIntZeroOutput
rng_118_1,commons-rng,Well19937aTest,testConstructorWithSingleBitSeedIsFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/Well19937aTest.java,,,,assert,unknown,custom,assertIntArrayConstructorWithSingleBitInPoolIsFunctional,assertIntArrayConstructorWithSingleBitInPoolIsFunctional
rng_120_1,commons-rng,Well512aTest,testConstructorWithZeroSeedIsNonFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/Well512aTest.java,,,,assert,unknown,custom,assertNextIntZeroOutput,assertNextIntZeroOutput
rng_121_1,commons-rng,Well512aTest,testConstructorWithSingleBitSeedIsFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/Well512aTest.java,,,,assert,unknown,custom,assertIntArrayConstructorWithSingleBitSeedIsFunctional,assertIntArrayConstructorWithSingleBitSeedIsFunctional
rng_123_1,commons-rng,XoShiRo128PlusPlusTest,testConstructorWithZeroSeedIsNonFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/XoShiRo128PlusPlusTest.java,,,,assert,unknown,custom,assertNextIntZeroOutput,assertNextIntZeroOutput
rng_124_1,commons-rng,XoShiRo128PlusPlusTest,testConstructorWithSingleBitSeedIsFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/XoShiRo128PlusPlusTest.java,,,,assert,unknown,custom,assertIntArrayConstructorWithSingleBitSeedIsFunctional,assertIntArrayConstructorWithSingleBitSeedIsFunctional
rng_125_1,commons-rng,XoShiRo128PlusPlusTest,testConstructorWithoutFullLengthSeed_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/XoShiRo128PlusPlusTest.java,,,,assert,unknown,custom,assertNextLongNonZeroOutput,assertNextLongNonZeroOutput
rng_126_1,commons-rng,XoShiRo128PlusPlusTest,testElementConstructor_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/XoShiRo128PlusPlusTest.java,,,,assert,unknown,custom,assertNextIntEquals,assertNextIntEquals
rng_127_1,commons-rng,XoShiRo128PlusPlusTest,testJump_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/XoShiRo128PlusPlusTest.java,,,,assert,unknown,custom,assertJumpEquals,assertJumpEquals
rng_128_1,commons-rng,XoShiRo128PlusPlusTest,testLongJump_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/XoShiRo128PlusPlusTest.java,,,,assert,unknown,custom,assertLongJumpEquals,assertLongJumpEquals
rng_130_1,commons-rng,MiddleSquareWeylSequenceTest,testSelfSeeding_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/MiddleSquareWeylSequenceTest.java,,,,assert,unknown,custom,assertNextLongNonZeroOutput,assertNextLongNonZeroOutput
rng_136_1,commons-rng,Well44497aTest,testConstructorWithZeroSeedIsNonFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/Well44497aTest.java,,,,assert,unknown,custom,assertNextIntZeroOutput,assertNextIntZeroOutput
rng_137_1,commons-rng,Well44497aTest,testConstructorWithSingleBitSeedIsFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/Well44497aTest.java,,,,assert,unknown,custom,assertIntArrayConstructorWithSingleBitInPoolIsFunctional,assertIntArrayConstructorWithSingleBitInPoolIsFunctional
rng_140_2,commons-rng,JDKRandomTest,testRestoreToNewInstance_2_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/JDKRandomTest.java,,,,assert,unknown,custom,assertNextIntEquals,assertNextIntEquals
rng_143_1,commons-rng,MultiplyWithCarry256Test,testConstructorWithZeroSeedIsNonFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/MultiplyWithCarry256Test.java,,,,assert,unknown,custom,assertNextIntZeroOutput,assertNextIntZeroOutput
rng_144_1,commons-rng,MultiplyWithCarry256Test,testConstructorWithSingleBitSeedIsFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/MultiplyWithCarry256Test.java,,,,assert,unknown,custom,assertIntArrayConstructorWithSingleBitSeedIsFunctional,assertIntArrayConstructorWithSingleBitSeedIsFunctional
rng_149_1,commons-rng,Well19937cTest,testConstructorWithZeroSeedIsNonFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/Well19937cTest.java,,,,assert,unknown,custom,assertNextIntZeroOutput,assertNextIntZeroOutput
rng_150_1,commons-rng,Well19937cTest,testConstructorWithSingleBitSeedIsFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source32/Well19937cTest.java,,,,assert,unknown,custom,assertIntArrayConstructorWithSingleBitInPoolIsFunctional,assertIntArrayConstructorWithSingleBitInPoolIsFunctional
rng_153_1,commons-rng,XoRoShiRo128StarStarTest,testConstructorWithZeroSeedIsNonFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoRoShiRo128StarStarTest.java,,,,assert,unknown,custom,assertNextIntZeroOutput,assertNextIntZeroOutput
rng_154_1,commons-rng,XoRoShiRo128StarStarTest,testConstructorWithSingleBitSeedIsFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoRoShiRo128StarStarTest.java,,,,assert,unknown,custom,assertLongArrayConstructorWithSingleBitSeedIsFunctional,assertLongArrayConstructorWithSingleBitSeedIsFunctional
rng_155_1,commons-rng,XoRoShiRo128StarStarTest,testConstructorWithoutFullLengthSeed_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoRoShiRo128StarStarTest.java,,,,assert,unknown,custom,assertNextLongNonZeroOutput,assertNextLongNonZeroOutput
rng_156_1,commons-rng,XoRoShiRo128StarStarTest,testElementConstructor_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoRoShiRo128StarStarTest.java,,,,assert,unknown,custom,assertNextLongEquals,assertNextLongEquals
rng_157_1,commons-rng,XoRoShiRo128StarStarTest,testJump_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoRoShiRo128StarStarTest.java,,,,assert,unknown,custom,assertJumpEquals,assertJumpEquals
rng_158_1,commons-rng,XoRoShiRo128StarStarTest,testLongJump_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoRoShiRo128StarStarTest.java,,,,assert,unknown,custom,assertLongJumpEquals,assertLongJumpEquals
rng_160_1,commons-rng,XoRoShiRo128PlusPlusTest,testConstructorWithZeroSeedIsNonFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoRoShiRo128PlusPlusTest.java,,,,assert,unknown,custom,assertNextIntZeroOutput,assertNextIntZeroOutput
rng_161_1,commons-rng,XoRoShiRo128PlusPlusTest,testConstructorWithSingleBitSeedIsFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoRoShiRo128PlusPlusTest.java,,,,assert,unknown,custom,assertLongArrayConstructorWithSingleBitSeedIsFunctional,assertLongArrayConstructorWithSingleBitSeedIsFunctional
rng_162_1,commons-rng,XoRoShiRo128PlusPlusTest,testConstructorWithoutFullLengthSeed_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoRoShiRo128PlusPlusTest.java,,,,assert,unknown,custom,assertNextLongNonZeroOutput,assertNextLongNonZeroOutput
rng_163_1,commons-rng,XoRoShiRo128PlusPlusTest,testElementConstructor_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoRoShiRo128PlusPlusTest.java,,,,assert,unknown,custom,assertNextLongEquals,assertNextLongEquals
rng_164_1,commons-rng,XoRoShiRo128PlusPlusTest,testJump_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoRoShiRo128PlusPlusTest.java,,,,assert,unknown,custom,assertJumpEquals,assertJumpEquals
rng_165_1,commons-rng,XoRoShiRo128PlusPlusTest,testLongJump_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoRoShiRo128PlusPlusTest.java,,,,assert,unknown,custom,assertLongJumpEquals,assertLongJumpEquals
rng_168_1,commons-rng,XoShiRo256PlusPlusTest,testConstructorWithZeroSeedIsNonFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo256PlusPlusTest.java,,,,assert,unknown,custom,assertNextIntZeroOutput,assertNextIntZeroOutput
rng_169_1,commons-rng,XoShiRo256PlusPlusTest,testConstructorWithSingleBitSeedIsFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo256PlusPlusTest.java,,,,assert,unknown,custom,assertLongArrayConstructorWithSingleBitSeedIsFunctional,assertLongArrayConstructorWithSingleBitSeedIsFunctional
rng_170_1,commons-rng,XoShiRo256PlusPlusTest,testConstructorWithoutFullLengthSeed_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo256PlusPlusTest.java,,,,assert,unknown,custom,assertNextLongNonZeroOutput,assertNextLongNonZeroOutput
rng_171_1,commons-rng,XoShiRo256PlusPlusTest,testElementConstructor_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo256PlusPlusTest.java,,,,assert,unknown,custom,assertNextLongEquals,assertNextLongEquals
rng_172_1,commons-rng,XoShiRo256PlusPlusTest,testJump_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo256PlusPlusTest.java,,,,assert,unknown,custom,assertJumpEquals,assertJumpEquals
rng_173_1,commons-rng,XoShiRo256PlusPlusTest,testLongJump_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo256PlusPlusTest.java,,,,assert,unknown,custom,assertLongJumpEquals,assertLongJumpEquals
rng_175_1,commons-rng,XoShiRo512PlusPlusTest,testConstructorWithZeroSeedIsNonFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo512PlusPlusTest.java,,,,assert,unknown,custom,assertNextIntZeroOutput,assertNextIntZeroOutput
rng_176_1,commons-rng,XoShiRo512PlusPlusTest,testConstructorWithSingleBitSeedIsFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo512PlusPlusTest.java,,,,assert,unknown,custom,assertLongArrayConstructorWithSingleBitSeedIsFunctional,assertLongArrayConstructorWithSingleBitSeedIsFunctional
rng_177_1,commons-rng,XoShiRo512PlusPlusTest,testConstructorWithoutFullLengthSeed_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo512PlusPlusTest.java,,,,assert,unknown,custom,assertNextLongNonZeroOutput,assertNextLongNonZeroOutput
rng_178_1,commons-rng,XoShiRo512PlusPlusTest,testElementConstructor_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo512PlusPlusTest.java,,,,assert,unknown,custom,assertNextLongEquals,assertNextLongEquals
rng_179_1,commons-rng,XoShiRo512PlusPlusTest,testJump_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo512PlusPlusTest.java,,,,assert,unknown,custom,assertJumpEquals,assertJumpEquals
rng_180_1,commons-rng,XoShiRo512PlusPlusTest,testLongJump_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo512PlusPlusTest.java,,,,assert,unknown,custom,assertLongJumpEquals,assertLongJumpEquals
rng_182_1,commons-rng,XoShiRo512PlusTest,testConstructorWithZeroSeedIsNonFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo512PlusTest.java,,,,assert,unknown,custom,assertNextIntZeroOutput,assertNextIntZeroOutput
rng_183_1,commons-rng,XoShiRo512PlusTest,testConstructorWithSingleBitSeedIsFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo512PlusTest.java,,,,assert,unknown,custom,assertLongArrayConstructorWithSingleBitSeedIsFunctional,assertLongArrayConstructorWithSingleBitSeedIsFunctional
rng_184_1,commons-rng,XoShiRo512PlusTest,testConstructorWithoutFullLengthSeed_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo512PlusTest.java,,,,assert,unknown,custom,assertNextLongNonZeroOutput,assertNextLongNonZeroOutput
rng_185_1,commons-rng,XoShiRo512PlusTest,testElementConstructor_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo512PlusTest.java,,,,assert,unknown,custom,assertNextLongEquals,assertNextLongEquals
rng_186_1,commons-rng,XoShiRo512PlusTest,testJump_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo512PlusTest.java,,,,assert,unknown,custom,assertJumpEquals,assertJumpEquals
rng_187_1,commons-rng,XoShiRo512PlusTest,testLongJump_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo512PlusTest.java,,,,assert,unknown,custom,assertLongJumpEquals,assertLongJumpEquals
rng_189_1,commons-rng,XoShiRo256StarStarTest,testConstructorWithZeroSeedIsNonFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo256StarStarTest.java,,,,assert,unknown,custom,assertNextIntZeroOutput,assertNextIntZeroOutput
rng_190_1,commons-rng,XoShiRo256StarStarTest,testConstructorWithSingleBitSeedIsFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo256StarStarTest.java,,,,assert,unknown,custom,assertLongArrayConstructorWithSingleBitSeedIsFunctional,assertLongArrayConstructorWithSingleBitSeedIsFunctional
rng_191_1,commons-rng,XoShiRo256StarStarTest,testConstructorWithoutFullLengthSeed_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo256StarStarTest.java,,,,assert,unknown,custom,assertNextLongNonZeroOutput,assertNextLongNonZeroOutput
rng_192_1,commons-rng,XoShiRo256StarStarTest,testElementConstructor_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo256StarStarTest.java,,,,assert,unknown,custom,assertNextLongEquals,assertNextLongEquals
rng_193_1,commons-rng,XoShiRo256StarStarTest,testJump_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo256StarStarTest.java,,,,assert,unknown,custom,assertJumpEquals,assertJumpEquals
rng_194_1,commons-rng,XoShiRo256StarStarTest,testLongJump_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo256StarStarTest.java,,,,assert,unknown,custom,assertLongJumpEquals,assertLongJumpEquals
rng_196_1,commons-rng,XoShiRo256PlusTest,testConstructorWithZeroSeedIsNonFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo256PlusTest.java,,,,assert,unknown,custom,assertNextIntZeroOutput,assertNextIntZeroOutput
rng_197_1,commons-rng,XoShiRo256PlusTest,testConstructorWithSingleBitSeedIsFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo256PlusTest.java,,,,assert,unknown,custom,assertLongArrayConstructorWithSingleBitSeedIsFunctional,assertLongArrayConstructorWithSingleBitSeedIsFunctional
rng_198_1,commons-rng,XoShiRo256PlusTest,testConstructorWithoutFullLengthSeed_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo256PlusTest.java,,,,assert,unknown,custom,assertNextLongNonZeroOutput,assertNextLongNonZeroOutput
rng_199_1,commons-rng,XoShiRo256PlusTest,testElementConstructor_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo256PlusTest.java,,,,assert,unknown,custom,assertNextLongEquals,assertNextLongEquals
rng_200_1,commons-rng,XoShiRo256PlusTest,testJump_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo256PlusTest.java,,,,assert,unknown,custom,assertJumpEquals,assertJumpEquals
rng_201_1,commons-rng,XoShiRo256PlusTest,testLongJump_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XoShiRo256PlusTest.java,,,,assert,unknown,custom,assertLongJumpEquals,assertLongJumpEquals
rng_205_1,commons-rng,XorShift1024StarTest,testConstructorWithZeroSeedIsNonFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XorShift1024StarTest.java,,,,assert,unknown,custom,assertNextIntZeroOutput,assertNextIntZeroOutput
rng_206_1,commons-rng,XorShift1024StarTest,testConstructorWithSingleBitSeedIsFunctional_1_oe,commons-rng-core/src/test/java/org/apache/commons/rng/core/source64/XorShift1024StarTest.java,,,,assert,unknown,custom,assertLongArrayConstructorWithSingleBitSeedIsFunctional,assertLongArrayConstructorWithSingleBitSeedIsFunctional
