id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,oracle_type,junit_version,assert_kind,assert_name,custom_assert_name
vfs_55_3,commons-vfs,NamingTests,testNameResolution_3_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/NamingTests.java,,,,assert,unknown,custom,assertSameName,assertSameName
vfs_55_4,commons-vfs,NamingTests,testNameResolution_4_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/NamingTests.java,,,,assert,unknown,custom,assertSameName,assertSameName
vfs_55_5,commons-vfs,NamingTests,testNameResolution_5_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/NamingTests.java,,,,assert,unknown,custom,assertSameName,assertSameName
vfs_55_6,commons-vfs,NamingTests,testNameResolution_6_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/NamingTests.java,,,,assert,unknown,custom,assertSameName,assertSameName
vfs_55_7,commons-vfs,NamingTests,testNameResolution_7_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/NamingTests.java,,,,assert,unknown,custom,assertSameName,assertSameName
vfs_55_8,commons-vfs,NamingTests,testNameResolution_8_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/NamingTests.java,,,,assert,unknown,custom,assertSameName,assertSameName
vfs_55_9,commons-vfs,NamingTests,testNameResolution_9_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/NamingTests.java,,,,assert,unknown,custom,assertSameName,assertSameName
vfs_55_10,commons-vfs,NamingTests,testNameResolution_10_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/NamingTests.java,,,,assert,unknown,custom,assertSameName,assertSameName
vfs_55_11,commons-vfs,NamingTests,testNameResolution_11_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/NamingTests.java,,,,assert,unknown,custom,assertSameName,assertSameName
vfs_55_12,commons-vfs,NamingTests,testNameResolution_12_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/NamingTests.java,,,,assert,unknown,custom,assertSameName,assertSameName
vfs_55_13,commons-vfs,NamingTests,testNameResolution_13_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/NamingTests.java,,,,assert,unknown,custom,assertSameName,assertSameName
vfs_55_14,commons-vfs,NamingTests,testNameResolution_14_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/NamingTests.java,,,,assert,unknown,custom,assertSameName,assertSameName
vfs_55_15,commons-vfs,NamingTests,testNameResolution_15_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/NamingTests.java,,,,assert,unknown,custom,assertSameName,assertSameName
vfs_55_16,commons-vfs,NamingTests,testNameResolution_16_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/NamingTests.java,,,,assert,unknown,custom,assertSameName,assertSameName
vfs_55_17,commons-vfs,NamingTests,testNameResolution_17_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/NamingTests.java,,,,assert,unknown,custom,assertSameName,assertSameName
vfs_55_18,commons-vfs,NamingTests,testNameResolution_18_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/NamingTests.java,,,,assert,unknown,custom,assertSameName,assertSameName
vfs_63_2,commons-vfs,ProviderWriteTests,testCopyFromOverwriteSameFileSystem_2_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderWriteTests.java,,,,assert,unknown,custom,assertSameContent,assertSameContent
vfs_63_4,commons-vfs,ProviderWriteTests,testCopyFromOverwriteSameFileSystem_4_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderWriteTests.java,,,,assert,unknown,custom,assertSameContent,assertSameContent
vfs_63_6,commons-vfs,ProviderWriteTests,testCopyFromOverwriteSameFileSystem_6_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderWriteTests.java,,,,assert,unknown,custom,assertSameContent,assertSameContent
vfs_64_2,commons-vfs,ProviderWriteTests,testCopySameFileSystem_2_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderWriteTests.java,,,,assert,unknown,custom,assertSameContent,assertSameContent
vfs_64_4,commons-vfs,ProviderWriteTests,testCopySameFileSystem_4_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderWriteTests.java,,,,assert,unknown,custom,assertSameContent,assertSameContent
vfs_65_2,commons-vfs,ProviderWriteTests,testCreateDeleteCreateSameFileSystem_2_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderWriteTests.java,,,,assert,unknown,custom,assertSameContent,assertSameContent
vfs_65_4,commons-vfs,ProviderWriteTests,testCreateDeleteCreateSameFileSystem_4_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderWriteTests.java,,,,assert,unknown,custom,assertSameContent,assertSameContent
vfs_65_8,commons-vfs,ProviderWriteTests,testCreateDeleteCreateSameFileSystem_8_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderWriteTests.java,,,,assert,unknown,custom,assertSameContent,assertSameContent
vfs_74_2,commons-vfs,ProviderWriteTests,testListChildren_2_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderWriteTests.java,,,,assert,unknown,custom,assertSameFileSet,assertSameFileSet
vfs_74_3,commons-vfs,ProviderWriteTests,testListChildren_3_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderWriteTests.java,,,,assert,unknown,custom,assertSameFileSet,assertSameFileSet
vfs_74_4,commons-vfs,ProviderWriteTests,testListChildren_4_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderWriteTests.java,,,,assert,unknown,custom,assertSameFileSet,assertSameFileSet
vfs_74_5,commons-vfs,ProviderWriteTests,testListChildren_5_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderWriteTests.java,,,,assert,unknown,custom,assertSameFileSet,assertSameFileSet
vfs_74_6,commons-vfs,ProviderWriteTests,testListChildren_6_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderWriteTests.java,,,,assert,unknown,custom,assertSameFileSet,assertSameFileSet
vfs_74_7,commons-vfs,ProviderWriteTests,testListChildren_7_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderWriteTests.java,,,,assert,unknown,custom,assertSameFileSet,assertSameFileSet
vfs_75_2,commons-vfs,ProviderWriteTests,testListener_2_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderWriteTests.java,,,,assert,unknown,custom,assertFinished,assertFinished
vfs_75_3,commons-vfs,ProviderWriteTests,testListener_3_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderWriteTests.java,,,,assert,unknown,custom,assertFinished,assertFinished
vfs_75_4,commons-vfs,ProviderWriteTests,testListener_4_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderWriteTests.java,,,,assert,unknown,custom,assertFinished,assertFinished
vfs_75_5,commons-vfs,ProviderWriteTests,testListener_5_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderWriteTests.java,,,,assert,unknown,custom,assertFinished,assertFinished
vfs_75_6,commons-vfs,ProviderWriteTests,testListener_6_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderWriteTests.java,,,,assert,unknown,custom,assertFinished,assertFinished
vfs_76_2,commons-vfs,ProviderWriteTests,testOverwriteSameFileSystem_2_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderWriteTests.java,,,,assert,unknown,custom,assertSameContent,assertSameContent
vfs_76_4,commons-vfs,ProviderWriteTests,testOverwriteSameFileSystem_4_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderWriteTests.java,,,,assert,unknown,custom,assertSameContent,assertSameContent
vfs_76_6,commons-vfs,ProviderWriteTests,testOverwriteSameFileSystem_6_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderWriteTests.java,,,,assert,unknown,custom,assertSameContent,assertSameContent
vfs_76_8,commons-vfs,ProviderWriteTests,testOverwriteSameFileSystem_8_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderWriteTests.java,,,,assert,unknown,custom,assertSameContent,assertSameContent
vfs_76_10,commons-vfs,ProviderWriteTests,testOverwriteSameFileSystem_10_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderWriteTests.java,,,,assert,unknown,custom,assertSameContent,assertSameContent
vfs_76_12,commons-vfs,ProviderWriteTests,testOverwriteSameFileSystem_12_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderWriteTests.java,,,,assert,unknown,custom,assertSameContent,assertSameContent
vfs_77_2,commons-vfs,ProviderWriteTests,testWriteSameFileSystem_2_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderWriteTests.java,,,,assert,unknown,custom,assertSameContent,assertSameContent
vfs_77_4,commons-vfs,ProviderWriteTests,testWriteSameFileSystem_4_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderWriteTests.java,,,,assert,unknown,custom,assertSameContent,assertSameContent
vfs_77_5,commons-vfs,ProviderWriteTests,testWriteSameFileSystem_5_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderWriteTests.java,,,,assert,unknown,custom,assertSameContent,assertSameContent
vfs_77_6,commons-vfs,ProviderWriteTests,testWriteSameFileSystem_6_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderWriteTests.java,,,,assert,unknown,custom,assertSameContent,assertSameContent
vfs_79_3,commons-vfs,UrlTests,testUnknownURL_3_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/UrlTests.java,,,,assert,unknown,custom,assertSameMessage,assertSameMessage
vfs_85_1,commons-vfs,ProviderCacheStrategyTests,testManualCache_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderCacheStrategyTests.java,,,,assert,unknown,custom,assertContainsNot,assertContainsNot
vfs_85_2,commons-vfs,ProviderCacheStrategyTests,testManualCache_2_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderCacheStrategyTests.java,,,,assert,unknown,custom,assertContainsNot,assertContainsNot
vfs_85_3,commons-vfs,ProviderCacheStrategyTests,testManualCache_3_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderCacheStrategyTests.java,,,,assert,unknown,custom,assertContains,assertContains
vfs_86_1,commons-vfs,ProviderCacheStrategyTests,testOnCallCache_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderCacheStrategyTests.java,,,,assert,unknown,custom,assertContainsNot,assertContainsNot
vfs_86_2,commons-vfs,ProviderCacheStrategyTests,testOnCallCache_2_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderCacheStrategyTests.java,,,,assert,unknown,custom,assertContains,assertContains
vfs_87_1,commons-vfs,ProviderCacheStrategyTests,testOnResolveCache_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderCacheStrategyTests.java,,,,assert,unknown,custom,assertContainsNot,assertContainsNot
vfs_87_2,commons-vfs,ProviderCacheStrategyTests,testOnResolveCache_2_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderCacheStrategyTests.java,,,,assert,unknown,custom,assertContainsNot,assertContainsNot
vfs_87_3,commons-vfs,ProviderCacheStrategyTests,testOnResolveCache_3_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/ProviderCacheStrategyTests.java,,,,assert,unknown,custom,assertContains,assertContains
vfs_115_1,commons-vfs,LastModifiedTests,testSetLastModifiedFile_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/LastModifiedTests.java,,,,assert,unknown,custom,assertDeltaMillis,assertDeltaMillis
vfs_116_1,commons-vfs,LastModifiedTests,testSetLastModifiedFolder_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/LastModifiedTests.java,,,,assert,unknown,custom,assertDeltaMillis,assertDeltaMillis
vfs_182_1,commons-vfs,FtpMdtmOffLastModifiedTests,testGetLastModifiedFileInexactMatch_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/provider/ftp/FtpMdtmOffLastModifiedTests.java,,,,assert,unknown,custom,assertDeltaMillis,assertDeltaMillis
vfs_183_1,commons-vfs,FtpMdtmOnLastModifiedTests,testGetLastModifiedFileExactMatch_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/provider/ftp/FtpMdtmOnLastModifiedTests.java,,,,assert,unknown,custom,assertDeltaMillis,assertDeltaMillis
vfs_183_2,commons-vfs,FtpMdtmOnLastModifiedTests,testGetLastModifiedFileExactMatch_2_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/provider/ftp/FtpMdtmOnLastModifiedTests.java,,,,assert,unknown,custom,assertEqualMillis,assertEqualMillis
vfs_184_1,commons-vfs,ZipFileObjectTestCase,testLeaveNestedFileOpen_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/provider/zip/ZipFileObjectTestCase.java,,,,assert,unknown,custom,assertDelete,assertDelete
vfs_185_1,commons-vfs,ZipFileObjectTestCase,testReadingFilesInZipFile_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/provider/zip/ZipFileObjectTestCase.java,,,,assert,unknown,custom,assertDelete,assertDelete
vfs_186_1,commons-vfs,ZipFileObjectTestCase,testReadingOneAfterClosingAnotherFile_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/provider/zip/ZipFileObjectTestCase.java,,,,assert,unknown,custom,assertDelete,assertDelete
vfs_187_1,commons-vfs,ZipFileObjectTestCase,testReadingOneAfterClosingAnotherStream_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/provider/zip/ZipFileObjectTestCase.java,,,,assert,unknown,custom,assertDelete,assertDelete
vfs_189_1,commons-vfs,ZipFileObjectTestCase,testResolveNestedFileWithoutCleanup_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/provider/zip/ZipFileObjectTestCase.java,,,,assert,unknown,custom,assertDelete,assertDelete
vfs_192_2,commons-vfs,FileLockTestCase,testCannotDeleteWhileStreaming_2_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/provider/zip/FileLockTestCase.java,,,,assert,unknown,custom,assertDelete,assertDelete
vfs_194_1,commons-vfs,FileLockTestCase,testReadClosedFileObject_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/provider/zip/FileLockTestCase.java,,,,assert,unknown,custom,assertDelete,assertDelete
vfs_195_1,commons-vfs,FileLockTestCase,testResolveAndOpenCloseContent_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/provider/zip/FileLockTestCase.java,,,,assert,unknown,custom,assertDelete,assertDelete
vfs_196_1,commons-vfs,FileLockTestCase,testResolveAndOpenCloseContent3_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/provider/zip/FileLockTestCase.java,,,,assert,unknown,custom,assertDelete,assertDelete
vfs_197_1,commons-vfs,FileLockTestCase,testResolveAndOpenCloseInputStream_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/provider/zip/FileLockTestCase.java,,,,assert,unknown,custom,assertDelete,assertDelete
vfs_198_1,commons-vfs,FileLockTestCase,testResolveAndOpenCloseInputStream3_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/provider/zip/FileLockTestCase.java,,,,assert,unknown,custom,assertDelete,assertDelete
vfs_199_1,commons-vfs,FileLockTestCase,testResolveAndOpenReadCloseInputStream_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/provider/zip/FileLockTestCase.java,,,,assert,unknown,custom,assertDelete,assertDelete
vfs_200_1,commons-vfs,FileLockTestCase,testResolveAndOpenReadCloseInputStream3_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/provider/zip/FileLockTestCase.java,,,,assert,unknown,custom,assertDelete,assertDelete
vfs_201_1,commons-vfs,FileLockTestCase,testResolveOpenCloseNestedInputStreams_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/provider/zip/FileLockTestCase.java,,,,assert,unknown,custom,assertDelete,assertDelete
vfs_237_2,commons-vfs,JunctionTests,testNestedJunction_2_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/provider/test/JunctionTests.java,,,,assert,unknown,custom,assertSameMessage,assertSameMessage
vfs_237_4,commons-vfs,JunctionTests,testNestedJunction_4_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/provider/test/JunctionTests.java,,,,assert,unknown,custom,assertSameMessage,assertSameMessage
vfs_260_1,commons-vfs,CanReadFileFilterTest,testAcceptZipFile_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/filter/CanReadFileFilterTest.java,,,,assert,unknown,custom,assertContains,assertContains
vfs_260_4,commons-vfs,CanReadFileFilterTest,testAcceptZipFile_4_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/filter/CanReadFileFilterTest.java,,,,assert,unknown,custom,assertContains,assertContains
vfs_263_2,commons-vfs,CanWriteFileFilterTest,testAcceptZipFile_2_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/filter/CanWriteFileFilterTest.java,,,,assert,unknown,custom,assertContains,assertContains
vfs_269_7,commons-vfs,AgeFileFilterTest,testAgeFileFilterLongBoolean_7_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/filter/AgeFileFilterTest.java,,,,assert,unknown,custom,assertContains,assertContains
vfs_269_9,commons-vfs,AgeFileFilterTest,testAgeFileFilterLongBoolean_9_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/filter/AgeFileFilterTest.java,,,,assert,unknown,custom,assertContains,assertContains
vfs_272_1,commons-vfs,AndFileFilterTest,testAddFileFilter_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/filter/AndFileFilterTest.java,,,,assert,unknown,custom,assertContainsOnly,assertContainsOnly
vfs_273_1,commons-vfs,AndFileFilterTest,testAndFileFilterFileFilter_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/filter/AndFileFilterTest.java,,,,assert,unknown,custom,assertContainsOnly,assertContainsOnly
vfs_274_1,commons-vfs,AndFileFilterTest,testAndFileFilterList_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/filter/AndFileFilterTest.java,,,,assert,unknown,custom,assertContainsOnly,assertContainsOnly
vfs_275_1,commons-vfs,AndFileFilterTest,testRemoveFileFilter_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/filter/AndFileFilterTest.java,,,,assert,unknown,custom,assertContainsOnly,assertContainsOnly
vfs_276_1,commons-vfs,AndFileFilterTest,testSetFileFilters_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/filter/AndFileFilterTest.java,,,,assert,unknown,custom,assertContainsOnly,assertContainsOnly
vfs_280_1,commons-vfs,SizeFileFilterTest,testSizeFileFilterZipDir_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/filter/SizeFileFilterTest.java,,,,assert,unknown,custom,assertContains,assertContains
vfs_280_3,commons-vfs,SizeFileFilterTest,testSizeFileFilterZipDir_3_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/filter/SizeFileFilterTest.java,,,,assert,unknown,custom,assertContains,assertContains
vfs_280_5,commons-vfs,SizeFileFilterTest,testSizeFileFilterZipDir_5_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/filter/SizeFileFilterTest.java,,,,assert,unknown,custom,assertContains,assertContains
vfs_280_7,commons-vfs,SizeFileFilterTest,testSizeFileFilterZipDir_7_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/filter/SizeFileFilterTest.java,,,,assert,unknown,custom,assertContains,assertContains
vfs_280_9,commons-vfs,SizeFileFilterTest,testSizeFileFilterZipDir_9_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/filter/SizeFileFilterTest.java,,,,assert,unknown,custom,assertContains,assertContains
vfs_280_11,commons-vfs,SizeFileFilterTest,testSizeFileFilterZipDir_11_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/filter/SizeFileFilterTest.java,,,,assert,unknown,custom,assertContains,assertContains
vfs_280_13,commons-vfs,SizeFileFilterTest,testSizeFileFilterZipDir_13_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/filter/SizeFileFilterTest.java,,,,assert,unknown,custom,assertContains,assertContains
vfs_302_1,commons-vfs,EmptyFileFilterTest,testZipFile_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/filter/EmptyFileFilterTest.java,,,,assert,unknown,custom,assertContains,assertContains
vfs_302_3,commons-vfs,EmptyFileFilterTest,testZipFile_3_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/filter/EmptyFileFilterTest.java,,,,assert,unknown,custom,assertContains,assertContains
vfs_307_1,commons-vfs,OrFileFilterTest,testAddFileFilter_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/filter/OrFileFilterTest.java,,,,assert,unknown,custom,assertContainsOnly,assertContainsOnly
vfs_308_1,commons-vfs,OrFileFilterTest,testOrFileFilterFileFilter_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/filter/OrFileFilterTest.java,,,,assert,unknown,custom,assertContainsOnly,assertContainsOnly
vfs_309_1,commons-vfs,OrFileFilterTest,testOrFileFilterList_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/filter/OrFileFilterTest.java,,,,assert,unknown,custom,assertContainsOnly,assertContainsOnly
vfs_310_1,commons-vfs,OrFileFilterTest,testRemoveFileFilter_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/filter/OrFileFilterTest.java,,,,assert,unknown,custom,assertContainsOnly,assertContainsOnly
vfs_311_1,commons-vfs,OrFileFilterTest,testSetFileFilters_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/filter/OrFileFilterTest.java,,,,assert,unknown,custom,assertContainsOnly,assertContainsOnly
vfs_316_1,commons-vfs,HiddenFileFilterTest,testZipFile_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/filter/HiddenFileFilterTest.java,,,,assert,unknown,custom,assertContains,assertContains
vfs_317_1,commons-vfs,DirectoryAndFileFilterTest,testAcceptZipFile_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/filter/DirectoryAndFileFilterTest.java,,,,assert,unknown,custom,assertContains,assertContains
vfs_317_3,commons-vfs,DirectoryAndFileFilterTest,testAcceptZipFile_3_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/filter/DirectoryAndFileFilterTest.java,,,,assert,unknown,custom,assertContains,assertContains
vfs_333_2,commons-vfs,VfsClassLoaderTests,testLoadResource_2_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/impl/VfsClassLoaderTests.java,,,,assert,unknown,custom,assertSameURLContent,assertSameURLContent
vfs_347_1,commons-vfs,FileObjectUtilsTest,testReadProperties_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/util/FileObjectUtilsTest.java,,,,assert,unknown,custom,assertProperties,assertProperties
vfs_348_1,commons-vfs,FileObjectUtilsTest,testReadPropertiesInto_1_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/util/FileObjectUtilsTest.java,,,,assert,unknown,custom,assertProperties,assertProperties
