id,test_prefix,test_name,focal_methods,docstrings
scribejava_22,"@Test
    public void shouldIncludePort8080_oe() {
        final String expected = ""GET&http%3A%2F%2Fexample.com%3A8080&oauth_callback%3Dhttp%253A%252F%252Fexample""
                + ""%252Fcallback%26oauth_consumer_key%3DAS%2523%2524%255E%252A%2540%2526%26oauth_signature""
                + ""%3DOAuth-Signature%26oauth_timestamp%3D123456"";
        final String baseString = extractor.extract(requestPort8080);
        assertEquals(expected, baseString);
    }",BaseStringExtractorTest::shouldIncludePort8080_oe,"@Override
    public String extract(OAuthRequest request) {
        checkPreconditions(request);
        final String verb = OAuthEncoder.encode(getVerb(request));
        final String url = OAuthEncoder.encode(getUrl(request));
        final String params = getSortedAndEncodedParams(request);
        return String.format(AMPERSAND_SEPARATED_STRING, verb, url, params);
    }","/**
     * {@inheritDoc}
     */"
scribejava_23,"@Test
    public void shouldExcludePort443_oe() {
        final String expected = ""GET&https%3A%2F%2Fexample.com&oauth_callback%3Dhttp%253A%252F%252Fexample%252Fcallback""
                + ""%26oauth_consumer_key%3DAS%2523%2524%255E%252A%2540%2526%26oauth_signature%3DOAuth-Signature""
                + ""%26oauth_timestamp%3D123456"";
        final String baseString = extractor.extract(requestPort443);
        assertEquals(expected, baseString);
    }",BaseStringExtractorTest::shouldExcludePort443_oe,"@Override
    public String extract(OAuthRequest request) {
        checkPreconditions(request);
        final String verb = OAuthEncoder.encode(getVerb(request));
        final String url = OAuthEncoder.encode(getUrl(request));
        final String params = getSortedAndEncodedParams(request);
        return String.format(AMPERSAND_SEPARATED_STRING, verb, url, params);
    }","/**
     * {@inheritDoc}
     */"
scribejava_24,"@Test
    public void shouldExcludePort443v2_oe() {
        final String expected = ""GET&https%3A%2F%2Fexample.com%2Ftest&oauth_callback%3Dhttp%253A%252F%252Fexample""
                + ""%252Fcallback%26oauth_consumer_key%3DAS%2523%2524%255E%252A%2540%2526%26oauth_signature""
                + ""%3DOAuth-Signature%26oauth_timestamp%3D123456"";
        final String baseString = extractor.extract(requestPort443v2);
        assertEquals(expected, baseString);
    }",BaseStringExtractorTest::shouldExcludePort443v2_oe,"@Override
    public String extract(OAuthRequest request) {
        checkPreconditions(request);
        final String verb = OAuthEncoder.encode(getVerb(request));
        final String url = OAuthEncoder.encode(getUrl(request));
        final String params = getSortedAndEncodedParams(request);
        return String.format(AMPERSAND_SEPARATED_STRING, verb, url, params);
    }","/**
     * {@inheritDoc}
     */"
scribejava_25,"@Test
    public void shouldProperlyEncodeSpaces_oe() {
        final String expected = ""GET&http%3A%2F%2Fexample.com&body%3Dthis%2520param%2520has%2520whitespace""
                + ""%26oauth_callback%3Dhttp%253A%252F%252Fexample%252Fcallback%26oauth_consumer_key""
                + ""%3DAS%2523%2524%255E%252A%2540%2526%26oauth_signature%3DOAuth-Signature%26oauth_timestamp%3D123456"";
        request.addBodyParameter(""body"", ""this param has whitespace"");
        assertEquals(expected, extractor.extract(request));
    }",BaseStringExtractorTest::shouldProperlyEncodeSpaces_oe,"@Override
    public String extract(OAuthRequest request) {
        checkPreconditions(request);
        final String verb = OAuthEncoder.encode(getVerb(request));
        final String url = OAuthEncoder.encode(getUrl(request));
        final String params = getSortedAndEncodedParams(request);
        return String.format(AMPERSAND_SEPARATED_STRING, verb, url, params);
    }","/**
     * {@inheritDoc}
     */"
scribejava_27,"@Test
    public void shouldExtractTokenFromOAuthStandardResponse_oe() throws IOException {
        final String responseBody = ""access_token=166942940015970|2.2ltzWXYNDjCtg5ZDVVJJeg__.3600.1295816400-548517159""
                + ""|RsXNdKrpxg8L6QNLWcs2TVTmcaE"";
        final OAuth2AccessToken extracted;
        try (Response response = ok(responseBody)) {
            extracted = extractor.extract(response);
        }
        assertEquals(""166942940015970|2.2ltzWXYNDjCtg5ZDVVJJeg__.3600.1295816400-548517159|RsXNdKrpxg8L6QNLWcs2TVTmcaE"",extracted.getAccessToken());
    }",OAuth2AccessTokenExtractorTest::shouldExtractTokenFromOAuthStandardResponse_oe,"public String getAccessToken() {
        return accessToken;
    }",
scribejava_28,"@Test
    public void shouldExtractTokenFromResponseWithExpiresParam_oe() throws IOException {
        final String responseBody = ""access_token=166942940015970|2.2ltzWXYNDjCtg5ZDVVJJeg__.3600.1295816400-548517159""
                + ""|RsXNdKrpxg8L6QNLWcs2TVTmcaE&expires_in=5108"";
        final OAuth2AccessToken extracted;
        try (Response response = ok(responseBody)) {
            extracted = extractor.extract(response);
        }
        assertEquals(""166942940015970|2.2ltzWXYNDjCtg5ZDVVJJeg__.3600.1295816400-548517159|RsXNdKrpxg8L6QNLWcs2TVTmcaE"",extracted.getAccessToken());
        assertEquals(Integer.valueOf(5108), extracted.getExpiresIn());
    }",OAuth2AccessTokenExtractorTest::shouldExtractTokenFromResponseWithExpiresParam_oe,"public String getAccessToken() {
        return accessToken;
    }

@Override
    public OAuth2AccessToken extract(Response response) throws IOException {
        if (response.getCode() != 200) {
            throw new OAuthException(""Response code is not 200 but '"" + response.getCode() + '\'');
        }
        final String body = response.getBody();
        Preconditions.checkEmptyString(body,
                ""Response body is incorrect. Can't extract a token from an empty string"");

        final String accessToken = extractParameter(body, ACCESS_TOKEN_REGEX_PATTERN, true);
        final String tokenType = extractParameter(body, TOKEN_TYPE_REGEX_PATTERN, false);
        final String expiresInString = extractParameter(body, EXPIRES_IN_REGEX_PATTERN, false);
        Integer expiresIn;
        try {
            expiresIn = expiresInString == null ? null : Integer.valueOf(expiresInString);
        } catch (NumberFormatException nfe) {
            expiresIn = null;
        }
        final String refreshToken = extractParameter(body, REFRESH_TOKEN_REGEX_PATTERN, false);
        final String scope = extractParameter(body, SCOPE_REGEX_PATTERN, false);

        return new OAuth2AccessToken(accessToken, tokenType, expiresIn, refreshToken, scope, body);
    }","

/**
     * {@inheritDoc}
     */"
scribejava_29,"@Test
    public void shouldExtractTokenFromResponseWithExpiresAndRefreshParam_oe() throws IOException {
        final String responseBody = ""access_token=166942940015970|2.2ltzWXYNDjCtg5ZDVVJJeg__.3600.1295816400-548517159""
                + ""|RsXNdKrpxg8L6QNLWcs2TVTmcaE&expires_in=5108&token_type=bearer&refresh_token=166942940015970"";
        final OAuth2AccessToken extracted;
        try (Response response = ok(responseBody)) {
            extracted = extractor.extract(response);
        }
        assertEquals(""166942940015970|2.2ltzWXYNDjCtg5ZDVVJJeg__.3600.1295816400-548517159|RsXNdKrpxg8L6QNLWcs2TVTmcaE"",extracted.getAccessToken());
        assertEquals(Integer.valueOf(5108), extracted.getExpiresIn());
        assertEquals(""bearer"", extracted.getTokenType());
        assertEquals(""166942940015970"", extracted.getRefreshToken());
    }",OAuth2AccessTokenExtractorTest::shouldExtractTokenFromResponseWithExpiresAndRefreshParam_oe,"public String getAccessToken() {
        return accessToken;
    }

@Override
    public OAuth2AccessToken extract(Response response) throws IOException {
        if (response.getCode() != 200) {
            throw new OAuthException(""Response code is not 200 but '"" + response.getCode() + '\'');
        }
        final String body = response.getBody();
        Preconditions.checkEmptyString(body,
                ""Response body is incorrect. Can't extract a token from an empty string"");

        final String accessToken = extractParameter(body, ACCESS_TOKEN_REGEX_PATTERN, true);
        final String tokenType = extractParameter(body, TOKEN_TYPE_REGEX_PATTERN, false);
        final String expiresInString = extractParameter(body, EXPIRES_IN_REGEX_PATTERN, false);
        Integer expiresIn;
        try {
            expiresIn = expiresInString == null ? null : Integer.valueOf(expiresInString);
        } catch (NumberFormatException nfe) {
            expiresIn = null;
        }
        final String refreshToken = extractParameter(body, REFRESH_TOKEN_REGEX_PATTERN, false);
        final String scope = extractParameter(body, SCOPE_REGEX_PATTERN, false);

        return new OAuth2AccessToken(accessToken, tokenType, expiresIn, refreshToken, scope, body);
    }

public String getTokenType() {
        return tokenType;
    }

public String getRefreshToken() {
        return refreshToken;
    }","

/**
     * {@inheritDoc}
     */"
scribejava_30,"@Test
    public void shouldExtractTokenFromResponseWithManyParameters_oe() throws IOException {
        final String responseBody = ""access_token=foo1234&other_stuff=yeah_we_have_this_too&number=42"";
        final OAuth2AccessToken extracted;
        try (Response response = ok(responseBody)) {
            extracted = extractor.extract(response);
        }
        assertEquals(""foo1234"", extracted.getAccessToken());
    }",OAuth2AccessTokenExtractorTest::shouldExtractTokenFromResponseWithManyParameters_oe,"public String getAccessToken() {
        return accessToken;
    }",
scribejava_31,"@Test
    public void shouldExtractTokenFromOAuthStandardResponse_oe() throws IOException {
        final String responseBody = ""oauth_token=hh5s93j4hdidpola&oauth_token_secret=hdhd0244k9j7ao03"";
        final OAuth1Token extracted;
        try (Response response = ok(responseBody)) {
            extracted = extractor.extract(response);
        }
        assertEquals(""hh5s93j4hdidpola"", extracted.getToken());
        assertEquals(""hdhd0244k9j7ao03"", extracted.getTokenSecret());
    }",OAuth1AccessTokenExtractorTest::shouldExtractTokenFromOAuthStandardResponse_oe,"public String getToken() {
        return token;
    }

public String getTokenSecret() {
        return tokenSecret;
    }",
scribejava_32,"@Test
    public void shouldExtractTokenFromInvertedOAuthStandardResponse_oe() throws IOException {
        final String responseBody = ""oauth_token_secret=hh5s93j4hdidpola&oauth_token=hdhd0244k9j7ao03"";
        final OAuth1Token extracted;
        try (Response response = ok(responseBody)) {
            extracted = extractor.extract(response);
        }
        assertEquals(""hh5s93j4hdidpola"", extracted.getTokenSecret());
        assertEquals(""hdhd0244k9j7ao03"", extracted.getToken());
    }",OAuth1AccessTokenExtractorTest::shouldExtractTokenFromInvertedOAuthStandardResponse_oe,"public String getTokenSecret() {
        return tokenSecret;
    }

public String getToken() {
        return token;
    }",
scribejava_33,"@Test
    public void shouldExtractTokenFromResponseWithCallbackConfirmed_oe() throws IOException {
        final String responseBody = ""oauth_token=hh5s93j4hdidpola&oauth_token_secret=hdhd0244k9j7ao03""
                + ""&callback_confirmed=true"";
        final OAuth1Token extracted;
        try (Response response = ok(responseBody)) {
            extracted = extractor.extract(response);
        }
        assertEquals(""hh5s93j4hdidpola"", extracted.getToken());
        assertEquals(""hdhd0244k9j7ao03"", extracted.getTokenSecret());
    }",OAuth1AccessTokenExtractorTest::shouldExtractTokenFromResponseWithCallbackConfirmed_oe,"public String getToken() {
        return token;
    }

public String getTokenSecret() {
        return tokenSecret;
    }",
scribejava_34,"@Test
    public void shouldExtractTokenWithEmptySecret_oe() throws IOException {
        final String responseBody = ""oauth_token=hh5s93j4hdidpola&oauth_token_secret="";
        final OAuth1Token extracted;
        try (Response response = ok(responseBody)) {
            extracted = extractor.extract(response);
        }
        assertEquals(""hh5s93j4hdidpola"", extracted.getToken());
        assertEquals("""", extracted.getTokenSecret());
    }",OAuth1AccessTokenExtractorTest::shouldExtractTokenWithEmptySecret_oe,"public String getToken() {
        return token;
    }

public String getTokenSecret() {
        return tokenSecret;
    }",
scribejava_35,"@Test
    public void shouldParseResponse_oe() throws IOException {
        final String responseBody = ""{ \""access_token\"":\""I0122HHJKLEM21F3WLPYHDKGKZULAUO4SGMV3ABKFTDT3T3X\"", ""
                + ""\""token_type\"":\""example\""}"";
        final OAuth2AccessToken token;
        try (Response response = ok(responseBody)) {
            token = extractor.extract(response);
        }
        assertEquals(""I0122HHJKLEM21F3WLPYHDKGKZULAUO4SGMV3ABKFTDT3T3X"", token.getAccessToken());
    }",OAuth2AccessTokenJsonExtractorTest::shouldParseResponse_oe,"public String getAccessToken() {
        return accessToken;
    }",
scribejava_36,"@Test
    public void shouldParseScopeFromResponse_oe() throws IOException {
        final String responseBody = ""{ \""access_token\"":\""I0122HHJKLEM21F3WLPYHDKGKZULAUO4SGMV3ABKFTDT3T4X\"", ""
                + ""\""token_type\"":\""example\"",""
                + ""\""scope\"":\""s1\""}"";
        final OAuth2AccessToken token;
        try (Response response = ok(responseBody)) {
            token = extractor.extract(response);
        }
        assertEquals(""I0122HHJKLEM21F3WLPYHDKGKZULAUO4SGMV3ABKFTDT3T4X"", token.getAccessToken());
        assertEquals(""s1"", token.getScope());

        final String responseBody2 = ""{ \""access_token\"":\""I0122HHJKLEM21F3WLPYHDKGKZULAUO4SGMV3ABKFTDT3T5X\"", ""
                + ""\""token_type\"":\""example\"",""
                + ""\""scope\"":\""s1 s2\""}"";
        final OAuth2AccessToken token2;
        try (Response response = ok(responseBody2)) {
            token2 = extractor.extract(response);
        }
        assertEquals(""I0122HHJKLEM21F3WLPYHDKGKZULAUO4SGMV3ABKFTDT3T5X"", token2.getAccessToken());
        assertEquals(""s1 s2"", token2.getScope());

        final String responseBody3 = ""{ \""access_token\"":\""I0122HHJKLEM21F3WLPYHDKGKZULAUO4SGMV3ABKFTDT3T6X\"", ""
                + ""\""token_type\"":\""example\"",""
                + ""\""scope\"":\""s3 s4\"", ""
                + ""\""refresh_token\"":\""refresh_token1\""}"";
        final OAuth2AccessToken token3;
        try (Response response = ok(responseBody3)) {
            token3 = extractor.extract(response);
        }
        assertEquals(""I0122HHJKLEM21F3WLPYHDKGKZULAUO4SGMV3ABKFTDT3T6X"", token3.getAccessToken());
        assertEquals(""s3 s4"", token3.getScope());
        assertEquals(""refresh_token1"", token3.getRefreshToken());
    }",OAuth2AccessTokenJsonExtractorTest::shouldParseScopeFromResponse_oe,"public String getAccessToken() {
        return accessToken;
    }

public String getScope() {
        return scope;
    }

public String getRefreshToken() {
        return refreshToken;
    }",
scribejava_38,"@Test
    public void testEscapedJsonInResponse_oe() throws IOException {
        final String responseBody = ""{ \""access_token\"":\""I0122HKLEM2\\/MV3ABKFTDT3T5X\"",""
                + ""\""token_type\"":\""example\""}"";
        final OAuth2AccessToken token;
        try (Response response = ok(responseBody)) {
            token = extractor.extract(response);
        }
        assertEquals(""I0122HKLEM2/MV3ABKFTDT3T5X"", token.getAccessToken());
    }",OAuth2AccessTokenJsonExtractorTest::testEscapedJsonInResponse_oe,"public String getAccessToken() {
        return accessToken;
    }",
scribejava_39,"@Test
    public void shouldProduceCorrectRequestSync_oe() throws IOException, InterruptedException, ExecutionException {
        final OAuth20Service service = new ServiceBuilder(""your_api_key"")
                .apiSecret(""your_api_secret"")
                .build(new OAuth20ApiUnit());

        final OAuth2AccessToken token = service.getAccessTokenPasswordGrant(""user1"", ""password1"");
        assertNotNull(token);

        final JsonNode response = OBJECT_MAPPER.readTree(token.getRawResponse());

        assertEquals(OAuth20ServiceUnit.TOKEN, response.get(OAuthConstants.ACCESS_TOKEN).asText());
        assertEquals(OAuth20ServiceUnit.EXPIRES, response.get(""expires_in"").asInt());

        final String authorize = Base64.encode(
                String.format(""%s:%s"", service.getApiKey(), service.getApiSecret()).getBytes(Charset.forName(""UTF-8"")));

        assertEquals(OAuthConstants.BASIC + ' ' + authorize, response.get(OAuthConstants.HEADER).asText());

        assertEquals(""user1"", response.get(""query-username"").asText());
        assertEquals(""password1"", response.get(""query-password"").asText());
        assertEquals(""password"", response.get(""query-grant_type"").asText());
    }",OAuth20ServiceTest::shouldProduceCorrectRequestSync_oe,"public OAuth2AccessToken getAccessTokenPasswordGrant(String username, String password)
            throws IOException, InterruptedException, ExecutionException {
        final OAuthRequest request = createAccessTokenPasswordGrantRequest(username, password, null);

        return sendAccessTokenRequestSync(request);
    }

@Override
    public V get() throws InterruptedException, ExecutionException {
        if (exception != null) {
            throw new ExecutionException(exception);
        }

        return response;
    }",
scribejava_40,"@Test
    public void shouldProduceCorrectRequestAsync_oe() throws ExecutionException, InterruptedException, IOException {
        final OAuth20Service service = new ServiceBuilder(""your_api_key"")
                .apiSecret(""your_api_secret"")
                .build(new OAuth20ApiUnit());

        final OAuth2AccessToken token = service.getAccessTokenPasswordGrantAsync(""user1"", ""password1"").get();

        assertNotNull(token);

        final JsonNode response = OBJECT_MAPPER.readTree(token.getRawResponse());

        assertEquals(OAuth20ServiceUnit.TOKEN, response.get(OAuthConstants.ACCESS_TOKEN).asText());
        assertEquals(OAuth20ServiceUnit.EXPIRES, response.get(""expires_in"").asInt());

        final String authorize = Base64.encode(
                String.format(""%s:%s"", service.getApiKey(), service.getApiSecret()).getBytes(Charset.forName(""UTF-8"")));

        assertEquals(OAuthConstants.BASIC + ' ' + authorize, response.get(OAuthConstants.HEADER).asText());

        assertEquals(""user1"", response.get(""query-username"").asText());
        assertEquals(""password1"", response.get(""query-password"").asText());
        assertEquals(""password"", response.get(""query-grant_type"").asText());
    }",OAuth20ServiceTest::shouldProduceCorrectRequestAsync_oe,"@Override
    public V get() throws InterruptedException, ExecutionException {
        if (exception != null) {
            throw new ExecutionException(exception);
        }

        return response;
    }",
scribejava_41,"@Test
    public void testOAuthExtractAuthorization_oe() {
        final OAuth20Service service = new ServiceBuilder(""your_api_key"")
                .apiSecret(""your_api_secret"")
                .build(new OAuth20ApiUnit());

        OAuth2Authorization authorization = service.extractAuthorization(""https://cl.ex.com/cb?code=SplxlOB&state=xyz"");
        assertEquals(""SplxlOB"", authorization.getCode());
        assertEquals(""xyz"", authorization.getState());

        authorization = service.extractAuthorization(""https://cl.ex.com/cb?state=xyz&code=SplxlOB"");
        assertEquals(""SplxlOB"", authorization.getCode());
        assertEquals(""xyz"", authorization.getState());

        authorization = service.extractAuthorization(""https://cl.ex.com/cb?key=value&state=xyz&code=SplxlOB"");
        assertEquals(""SplxlOB"", authorization.getCode());
        assertEquals(""xyz"", authorization.getState());

        authorization = service.extractAuthorization(""https://cl.ex.com/cb?state=xyz&code=SplxlOB&key=value&"");
        assertEquals(""SplxlOB"", authorization.getCode());
        assertEquals(""xyz"", authorization.getState());

        authorization = service.extractAuthorization(""https://cl.ex.com/cb?code=SplxlOB&state="");
        assertEquals(""SplxlOB"", authorization.getCode());
        assertEquals(null, authorization.getState());

        authorization = service.extractAuthorization(""https://cl.ex.com/cb?code=SplxlOB"");
        assertEquals(""SplxlOB"", authorization.getCode());
        assertEquals(null, authorization.getState());

        authorization = service.extractAuthorization(""https://cl.ex.com/cb?code="");
        assertEquals(null, authorization.getCode());
        assertEquals(null, authorization.getState());

        authorization = service.extractAuthorization(""https://cl.ex.com/cb?code"");
        assertEquals(null, authorization.getCode());
        assertEquals(null, authorization.getState());

        authorization = service.extractAuthorization(""https://cl.ex.com/cb?"");
        assertEquals(null, authorization.getCode());
        assertEquals(null, authorization.getState());

        authorization = service.extractAuthorization(""https://cl.ex.com/cb"");
        assertEquals(null, authorization.getCode());
        assertEquals(null, authorization.getState());
    }",OAuth20ServiceTest::testOAuthExtractAuthorization_oe,"public String getCode() {
        return code;
    }

public String getState() {
        return state;
    }",
scribejava_42,"@Test
    public void shouldGetQueryStringParameters_oe() {
        final OAuthRequest postRequest = new OAuthRequest(Verb.POST, ""http://example.com"");
        postRequest.addBodyParameter(""param"", ""value"");
        postRequest.addBodyParameter(""param with spaces"", ""value with spaces"");

        final OAuthRequest getRequest
                = new OAuthRequest(Verb.GET, ""http://example.com?qsparam=value&other+param=value+with+spaces"");

        assertEquals(2, getRequest.getQueryStringParams().size());
        assertEquals(0, postRequest.getQueryStringParams().size());
        assertTrue(getRequest.getQueryStringParams().contains(new Parameter(""qsparam"", ""value"")));
    }",RequestTest::shouldGetQueryStringParameters_oe,"public ParameterList getQueryStringParams() {
        try {
            final ParameterList result = new ParameterList();
            final String queryString = new URL(url).getQuery();
            result.addQuerystring(queryString);
            result.addAll(querystringParams);
            return result;
        } catch (MalformedURLException mue) {
            throw new OAuthException(""Malformed URL"", mue);
        }
    }","/**
     * Get a {@link ParameterList} with the query string parameters.
     *
     * @return a {@link ParameterList} containing the query string parameters.
     * @throws OAuthException if the request URL is not valid.
     */"
