id,test_prefix,test_name,focal_method,docstring
conf_11_1,"    @Test
    public void testGet_1_oe() {
        final PropertiesConfiguration config = new PropertiesConfiguration();
        final Integer value = 20130816;
        config.addProperty(KEY_PREFIX, value.toString());
        assertEquals(""20130816"", config.get(""""));
    }",TestAbstractConfigurationBasicFeatures::testGet_1_oe,"@Override
    public Object get(final Object key) {
        return configuration.getProperty(String.valueOf(key));
    }","/**
     * Returns the value of the specified key. The key is converted to a string and then passed to the underlying
     * configuration.
     *
     * @param key the key
     * @return the value of this key
     * @see java.util.Map#get(java.lang.Object)
     */"
conf_12_1,"    @Test
    public void testGetArray_1_oe() {
        final PropertiesConfiguration config = new PropertiesConfiguration();
        final Integer[] expected = new Integer[PROP_COUNT];
        for (int i = 0; i < PROP_COUNT; i++) {
            config.addProperty(KEY_PREFIX, String.valueOf(i));
            expected[i] = Integer.valueOf(i);
        }
        final Integer[] result = config.get(Integer[].class, KEY_PREFIX);
        assertNull(result);
    }",TestAbstractConfigurationBasicFeatures::testGetArray_1_oe,"@Override
    public Object get(final Object key) {
        return configuration.getProperty(String.valueOf(key));
    }","/**
     * Returns the value of the specified key. The key is converted to a string and then passed to the underlying
     * configuration.
     *
     * @param key the key
     * @return the value of this key
     * @see java.util.Map#get(java.lang.Object)
     */"
conf_13_1,"    @Test
    public void testGetArrayPrimitive_1_oe() {
        final PropertiesConfiguration config = new PropertiesConfiguration();
        final short[] expected = new short[PROP_COUNT];
        for (int i = 0; i < PROP_COUNT; i++) {
            config.addProperty(KEY_PREFIX, String.valueOf(i));
            expected[i] = (short) i;
        }
        final short[] result = config.get(short[].class, KEY_PREFIX, ArrayUtils.EMPTY_SHORT_ARRAY);
        assertNotNull(result);
    }",TestAbstractConfigurationBasicFeatures::testGetArrayPrimitive_1_oe,"@Override
    public Object get(final Object key) {
        return configuration.getProperty(String.valueOf(key));
    }","/**
     * Returns the value of the specified key. The key is converted to a string and then passed to the underlying
     * configuration.
     *
     * @param key the key
     * @return the value of this key
     * @see java.util.Map#get(java.lang.Object)
     */"
conf_14_1,"    @Test
    public void testGetArrayUnknownNoDefault_1_oe() {
        final PropertiesConfiguration config = new PropertiesConfiguration();
        assertNull(config.get(0));
    }",TestAbstractConfigurationBasicFeatures::testGetArrayUnknownNoDefault_1_oe,"@Override
    public Object get(final Object key) {
        return configuration.getProperty(String.valueOf(key));
    }","/**
     * Returns the value of the specified key. The key is converted to a string and then passed to the underlying
     * configuration.
     *
     * @param key the key
     * @return the value of this key
     * @see java.util.Map#get(java.lang.Object)
     */"
conf_15_1,"    @Test
    public void testGetArrayUnknownWithDefault_1_oe() {
        final PropertiesConfiguration config = new PropertiesConfiguration();
        final int[] defValue = {1, 2, 3};
        assertNull(config.get(""foo""));
    }",TestAbstractConfigurationBasicFeatures::testGetArrayUnknownWithDefault_1_oe,"@Override
    public Object get(final Object key) {
        return configuration.getProperty(String.valueOf(key));
    }","/**
     * Returns the value of the specified key. The key is converted to a string and then passed to the underlying
     * configuration.
     *
     * @param key the key
     * @return the value of this key
     * @see java.util.Map#get(java.lang.Object)
     */"
conf_16_1,"    @Test
    public void testGetCollection_1_oe() {
        final PropertiesConfiguration config = new PropertiesConfiguration();
        final List<Integer> expected = prepareListTest(config);
        final List<Integer> result = new ArrayList<>(PROP_COUNT);
        assertNotNull(result);
    }",TestAbstractConfigurationBasicFeatures::testGetCollection_1_oe,"@Override
    public <T> Collection<T> getCollection(final Class<T> cls, final String key, final Collection<T> target) {
        return getCollection(cls, key, target, null);
    }",
conf_17_1,"    @Test
    public void testGetCollectionNullTarget_1_oe() {
        final PropertiesConfiguration config = new PropertiesConfiguration();
        final List<Integer> expected = prepareListTest(config);
        final Collection<Integer> result = config.getCollection(Integer.class, KEY_PREFIX, null, new ArrayList<>());
        assertEquals(true, result.isEmpty());
    }",TestAbstractConfigurationBasicFeatures::testGetCollectionNullTarget_1_oe,"@Override
    public <T> Collection<T> getCollection(final Class<T> cls, final String key, final Collection<T> target) {
        return getCollection(cls, key, target, null);
    }",
conf_18_1,"    @Test
    public void testGetCollectionSingleValue_1_oe() {
        final PropertiesConfiguration config = new PropertiesConfiguration();
        config.addProperty(KEY_PREFIX, ""1"");
        final List<Integer> result = new ArrayList<>(1);
        config.getCollection(Integer.class, KEY_PREFIX, result);
        assertEquals(1, result.size());
    }",TestAbstractConfigurationBasicFeatures::testGetCollectionSingleValue_1_oe,"@Override
        public int size() {
            // Ouch. Now _that_ one is expensive...
            int count = 0;
            for (final Iterator<String> iterator = configuration.getKeys(); iterator.hasNext();) {
                iterator.next();
                count++;
            }
            return count;
        }","/**
         * @see java.util.Collection#size()
         */"
conf_18_2,"    @Test
    public void testGetCollectionSingleValue_2_oe() {
        final PropertiesConfiguration config = new PropertiesConfiguration();
        config.addProperty(KEY_PREFIX, ""1"");
        final List<Integer> result = new ArrayList<>(1);
        config.getCollection(Integer.class, KEY_PREFIX, result);
        assertEquals(1, result.size());
    }",TestAbstractConfigurationBasicFeatures::testGetCollectionSingleValue_2_oe,"@Override
    public <T> Collection<T> getCollection(final Class<T> cls, final String key, final Collection<T> target) {
        return getCollection(cls, key, target, null);
    }",
conf_19_1,"    @Test
    public void testGetCollectionUnknownNoDefault_1_oe() {
        final PropertiesConfiguration config = new PropertiesConfiguration();
        final List<Integer> result = new ArrayList<>();
        assertEquals(0, result.size());
    }",TestAbstractConfigurationBasicFeatures::testGetCollectionUnknownNoDefault_1_oe,"@Override
    public <T> Collection<T> getCollection(final Class<T> cls, final String key, final Collection<T> target) {
        return getCollection(cls, key, target, null);
    }",
conf_19_2,"    @Test
    public void testGetCollectionUnknownNoDefault_2_oe() {
        final PropertiesConfiguration config = new PropertiesConfiguration();
        final List<Integer> result = new ArrayList<>();
        assertEquals(true, config.isEmpty());
    }",TestAbstractConfigurationBasicFeatures::testGetCollectionUnknownNoDefault_2_oe,"@Override
    public final boolean isEmpty() {
        beginRead(false);
        try {
            return isEmptyInternal();
        } finally {
            endRead();
        }
    }","/**
     * {@inheritDoc} This implementation handles synchronization and delegates to {@code isEmptyInternal()}.
     */"
conf_20_1,"    @Test
    public void testGetCollectionUnknownWithDefault_1_oe() {
        final PropertiesConfiguration config = new PropertiesConfiguration();
        final List<Integer> defValue = Arrays.asList(1, 2, 4, 8, 16, 32);
        final Collection<Integer> result = config.getCollection(Integer.class, KEY_PREFIX, null, defValue);
        assertEquals(defValue, result);
    }",TestAbstractConfigurationBasicFeatures::testGetCollectionUnknownWithDefault_1_oe,"@Override
    public <T> Collection<T> getCollection(final Class<T> cls, final String key, final Collection<T> target) {
        return getCollection(cls, key, target, null);
    }",
conf_21_1,"    @Test
    public void testGetEncodedStringNoValue_1_oe() {
        final ConfigurationDecoder decoder = EasyMock.createMock(ConfigurationDecoder.class);
        EasyMock.replay(decoder);
        final PropertiesConfiguration config = new PropertiesConfiguration();
        assertNull(config.getEncodedString());
    }",TestAbstractConfigurationBasicFeatures::testGetEncodedStringNoValue_1_oe,"@Override
    public String getEncodedString(final String key, final ConfigurationDecoder decoder) {
        if (decoder == null) {
            throw new IllegalArgumentException(""ConfigurationDecoder must not be null!"");
        }

        final String value = getString(key);
        return value != null ? decoder.decode(value) : null;
    }","/**
     * {@inheritDoc} This implementation delegates to {@link #getString(String)} in order to obtain the value of the passed
     * in key. This value is passed to the decoder. Because {@code getString()} is used behind the scenes all standard
     * features like handling of missing keys and interpolation work as expected.
     */"
conf_22_1,"    @Test
    public void testGetEncodedStringValue_1_oe() {
        final ConfigurationDecoder decoder = EasyMock.createMock(ConfigurationDecoder.class);
        final String value = ""original value"";
        final String decodedValue = ""decoded value"";
        EasyMock.expect(decoder.decode(value)).andReturn(decodedValue);
        EasyMock.replay(decoder);

        final PropertiesConfiguration config = new PropertiesConfiguration();
        config.addProperty(KEY_PREFIX, value);
        assertEquals(""decoded value"", config.getEncodedString(KEY_PREFIX, decoder));
    }",TestAbstractConfigurationBasicFeatures::testGetEncodedStringValue_1_oe,"@Override
    public String getEncodedString(final String key, final ConfigurationDecoder decoder) {
        if (decoder == null) {
            throw new IllegalArgumentException(""ConfigurationDecoder must not be null!"");
        }

        final String value = getString(key);
        return value != null ? decoder.decode(value) : null;
    }","/**
     * {@inheritDoc} This implementation delegates to {@link #getString(String)} in order to obtain the value of the passed
     * in key. This value is passed to the decoder. Because {@code getString()} is used behind the scenes all standard
     * features like handling of missing keys and interpolation work as expected.
     */"
conf_23_1,"    @Test
    public void testGetEncodedStringWithDefaultDecoder_1_oe() {
        final ConfigurationDecoder decoder = EasyMock.createMock(ConfigurationDecoder.class);
        final String value = ""original value"";
        final String decodedValue = ""decoded value"";
        EasyMock.expect(decoder.decode(value)).andReturn(decodedValue);
        EasyMock.replay(decoder);

        final PropertiesConfiguration config = new PropertiesConfiguration();
        config.setConfigurationDecoder(decoder);
        config.addProperty(KEY_PREFIX, value);
        assertEquals(""decoded value"", config.getEncodedString(KEY_PREFIX, decoder));
    }",TestAbstractConfigurationBasicFeatures::testGetEncodedStringWithDefaultDecoder_1_oe,"@Override
    public String getEncodedString(final String key, final ConfigurationDecoder decoder) {
        if (decoder == null) {
            throw new IllegalArgumentException(""ConfigurationDecoder must not be null!"");
        }

        final String value = getString(key);
        return value != null ? decoder.decode(value) : null;
    }","/**
     * {@inheritDoc} This implementation delegates to {@link #getString(String)} in order to obtain the value of the passed
     * in key. This value is passed to the decoder. Because {@code getString()} is used behind the scenes all standard
     * features like handling of missing keys and interpolation work as expected.
     */"
conf_24_1,"    @Test
    public void testGetList_1_oe() {
        final PropertiesConfiguration config = new PropertiesConfiguration();
        final List<Integer> expected = prepareListTest(config);
        final List<Integer> result = config.getList(Integer.class, KEY_PREFIX);
        assertSame(expected, result);
    }",TestAbstractConfigurationBasicFeatures::testGetList_1_oe,"@Override
    public List<Object> getList(final String key, final List<?> defaultValue) {
        return config.getList(makePath(key), defaultValue);
    }",
conf_25_1,"    @Test
    public void testGetListUnknownNoDefault_1_oe() {
        final PropertiesConfiguration config = new PropertiesConfiguration();
        assertNull(config.getString());
    }",TestAbstractConfigurationBasicFeatures::testGetListUnknownNoDefault_1_oe,"@Override
    public List<Object> getList(final String key, final List<?> defaultValue) {
        return config.getList(makePath(key), defaultValue);
    }",
conf_26_1,"    @Test
    public void testGetListUnknownWithDefault_1_oe() {
        final PropertiesConfiguration config = new PropertiesConfiguration();
        final List<Integer> defValue = Arrays.asList(1, 2, 3);
        assertNotNull(defValue);
    }",TestAbstractConfigurationBasicFeatures::testGetListUnknownWithDefault_1_oe,"@Override
    public List<Object> getList(final String key, final List<?> defaultValue) {
        return config.getList(makePath(key), defaultValue);
    }",
conf_27_1,"    @Test
    public void testGetStringArrayUnknown_1_oe() {
        final BaseConfiguration config = new BaseConfiguration();
        final String[] array = config.getStringArray(KEY_PREFIX);
        assertEquals(0, config.size());
    }",TestAbstractConfigurationBasicFeatures::testGetStringArrayUnknown_1_oe,"@Override
    public String[] getStringArray(final String key) {
        return config.getStringArray(makePath(key));
    }",
conf_28_1,"    @Test
    public void testGetUnknownNoDefaultValue_1_oe() {
        final PropertiesConfiguration config = new PropertiesConfiguration();
        assertNull(config.get(0));
    }",TestAbstractConfigurationBasicFeatures::testGetUnknownNoDefaultValue_1_oe,"@Override
    public Object get(final Object key) {
        return configuration.getProperty(String.valueOf(key));
    }","/**
     * Returns the value of the specified key. The key is converted to a string and then passed to the underlying
     * configuration.
     *
     * @param key the key
     * @return the value of this key
     * @see java.util.Map#get(java.lang.Object)
     */"
conf_29_1,"    @Test
    public void testGetUnknownWithDefaultValue_1_oe() {
        final PropertiesConfiguration config = new PropertiesConfiguration();
        final Integer defaultValue = 2121;
        assertNull(config.get(0));
    }",TestAbstractConfigurationBasicFeatures::testGetUnknownWithDefaultValue_1_oe,"@Override
    public Object get(final Object key) {
        return configuration.getProperty(String.valueOf(key));
    }","/**
     * Returns the value of the specified key. The key is converted to a string and then passed to the underlying
     * configuration.
     *
     * @param key the key
     * @return the value of this key
     * @see java.util.Map#get(java.lang.Object)
     */"
conf_30_1,"    @Test
    public void testGetUnownWithDefaultValueThrowExceptionOnMissing_1_oe() {
        final PropertiesConfiguration config = new PropertiesConfiguration();
        config.setThrowExceptionOnMissing(true);
        final Integer defaultValue = 2121;
        assertNull(config.get(0));
    }",TestAbstractConfigurationBasicFeatures::testGetUnownWithDefaultValueThrowExceptionOnMissing_1_oe,"@Override
    public Object get(final Object key) {
        return configuration.getProperty(String.valueOf(key));
    }","/**
     * Returns the value of the specified key. The key is converted to a string and then passed to the underlying
     * configuration.
     *
     * @param key the key
     * @return the value of this key
     * @see java.util.Map#get(java.lang.Object)
     */"
conf_31_1,"    @Test
    public void testInstallInterpolatorNull_1_oe() {
        final AbstractConfiguration config = new TestConfigurationImpl(new PropertiesConfiguration());
        config.installInterpolator(null, null);
        assertNull(config.getInterpolator());
    }",TestAbstractConfigurationBasicFeatures::testInstallInterpolatorNull_1_oe,"@Override
    public ConfigurationInterpolator getInterpolator() {
        return interpolator.get();
    }","/**
     * Returns the {@code ConfigurationInterpolator} object that manages the lookup objects for resolving variables.
     * Unless a custom interpolator has been set or the instance has been modified, the returned interpolator will
     * resolve values from this configuration instance and support the
     * {@link ConfigurationInterpolator#getDefaultPrefixLookups() default prefix lookups}.
     *
     * @return the {@code ConfigurationInterpolator} associated with this configuration
     * @since 1.4
     * @see ConfigurationInterpolator#getDefaultPrefixLookups()
     */"
conf_31_2,"    @Test
    public void testInstallInterpolatorNull_2_oe() {
        final AbstractConfiguration config = new TestConfigurationImpl(new PropertiesConfiguration());
        config.installInterpolator(null, null);
        final List<Lookup> defLookups = config.getInterpolator().getDefaultLookups();
        assertEquals(0, config.size());
    }",TestAbstractConfigurationBasicFeatures::testInstallInterpolatorNull_2_oe,"@Override
        public int size() {
            // Ouch. Now _that_ one is expensive...
            int count = 0;
            for (final Iterator<String> iterator = configuration.getKeys(); iterator.hasNext();) {
                iterator.next();
                count++;
            }
            return count;
        }","/**
         * @see java.util.Collection#size()
         */"
conf_31_3,"    @Test
    public void testInstallInterpolatorNull_3_oe() {
        final AbstractConfiguration config = new TestConfigurationImpl(new PropertiesConfiguration());
        config.installInterpolator(null, null);
        final List<Lookup> defLookups = config.getInterpolator().getDefaultLookups();
        assertNull(config.get(""""));
    }",TestAbstractConfigurationBasicFeatures::testInstallInterpolatorNull_3_oe,"@Override
    public Object get(final Object key) {
        return configuration.getProperty(String.valueOf(key));
    }","/**
     * Returns the value of the specified key. The key is converted to a string and then passed to the underlying
     * configuration.
     *
     * @param key the key
     * @return the value of this key
     * @see java.util.Map#get(java.lang.Object)
     */"
conf_32_1,"    @Test
    public void testInterpolateArray_1_oe() {
        final PropertiesConfiguration config = new PropertiesConfiguration();
        final String[] values = {""some"", ""test"", ""values""};
        final String keyArray = ""testArray"";
        config.addProperty(keyArray, values);
        config.addProperty(KEY_PREFIX, ""${"" + keyArray + ""}"");

        assertNotNull(config.getStringArray(keyArray));
    }",TestAbstractConfigurationBasicFeatures::testInterpolateArray_1_oe,"@Override
    public String[] getStringArray(final String key) {
        return config.getStringArray(makePath(key));
    }",
conf_33_1,"    @Test
    public void testInterpolateEscape_1_oe() {
        final AbstractConfiguration config = new TestConfigurationImpl(new PropertiesConfiguration());
        config.setListDelimiterHandler(new DefaultListDelimiterHandler(','));
        config.addProperty(""mypath"", ""$${DB2UNIVERSAL_JDBC_DRIVER_PATH}/db2jcc.jar\\,$${DB2UNIVERSAL_JDBC_DRIVER_PATH}/db2jcc_license_cu.jar"");
        assertEquals(""${DB2UNIVERSAL_JDBC_DRIVER_PATH}/db2jcc.jar,${DB2UNIVERSAL_JDBC_DRIVER_PATH}/db2jcc_license_cu.jar"", config.getString(""mypath""));
    }",TestAbstractConfigurationBasicFeatures::testInterpolateEscape_1_oe,"@Override
    public String getString(final String key) {
        return convert(String.class, key, null, true);
    }","/**
     * {@inheritDoc}
     *
     * @see #setThrowExceptionOnMissing(boolean)
     */"
conf_34_1,"    @Test
    public void testInterpolateList_1_oe() {
        final PropertiesConfiguration config = new PropertiesConfiguration();
        final List<String> values = Arrays.asList(""some"", ""test"", ""values"");
        final String keyList = ""testList"";
        config.addProperty(keyList, values);
        config.addProperty(KEY_PREFIX, ""${"" + keyList + ""}"");

        assertSame(values, config.getList(KEY_PREFIX, null));
    }",TestAbstractConfigurationBasicFeatures::testInterpolateList_1_oe,"@Override
    public List<Object> getList(final String key, final List<?> defaultValue) {
        return config.getList(makePath(key), defaultValue);
    }",
conf_35_1,"    @Test
    public void testInterpolateRecursive_1_oe() {
        final PropertiesConfiguration config = new PropertiesConfiguration();
        config.addProperty(""animal"", ""${animal_attr} fox"");
        config.addProperty(""target"", ""${target_attr} dog"");
        config.addProperty(""animal_attr"", ""quick brown"");
        config.addProperty(""target_attr"", ""lazy"");
        config.addProperty(KEY_PREFIX, SUBST_TXT);
        assertEquals(""lazy dog"", config.getString(""target"", ""lazy dog""));
    }",TestAbstractConfigurationBasicFeatures::testInterpolateRecursive_1_oe,"@Override
    public String getString(final String key, final String defaultValue) {
        return config.getString(makePath(key), defaultValue);
    }",
conf_36_1,"    @Test
    public void testInterpolateString_1_oe() {
        final PropertiesConfiguration config = new PropertiesConfiguration();
        config.addProperty(""animal"", ""quick brown fox"");
        config.addProperty(""target"", ""lazy dog"");
        config.addProperty(KEY_PREFIX, SUBST_TXT);
        assertEquals(""lazy dog"", config.getString(""target"", ""lazy dog""));
    }",TestAbstractConfigurationBasicFeatures::testInterpolateString_1_oe,"@Override
    public String getString(final String key, final String defaultValue) {
        return config.getString(makePath(key), defaultValue);
    }",
conf_37_1,"    @Test
    public void testInterpolateStringWithListVariable_1_oe() {
        final PropertiesConfiguration config = new PropertiesConfiguration();
        final List<String> values = Arrays.asList(""some"", ""test"", ""values"");
        final String keyList = ""testList"";
        config.addProperty(keyList, values);
        config.addProperty(KEY_PREFIX, ""result = ${"" + keyList + ""}"");

        assertEquals(""result = [some, test, values]"", config.getString(KEY_PREFIX));
    }",TestAbstractConfigurationBasicFeatures::testInterpolateStringWithListVariable_1_oe,"@Override
    public String getString(final String key, final String defaultValue) {
        return config.getString(makePath(key), defaultValue);
    }",
conf_38_1,"    @Test
    public void testInterpolationNoInterpolator_1_oe() {
        final PropertiesConfiguration config = new PropertiesConfiguration();
        config.addProperty(""animal"", ""quick brown fox"");
        config.addProperty(""target"", ""lazy dog"");
        config.addProperty(KEY_PREFIX, SUBST_TXT);
        config.setInterpolator(null);
        assertEquals(""lazy dog"", config.getString(""target"", ""lazy dog""));
    }",TestAbstractConfigurationBasicFeatures::testInterpolationNoInterpolator_1_oe,"@Override
    public String getString(final String key, final String defaultValue) {
        return config.getString(makePath(key), defaultValue);
    }",
conf_39_1,"    @Test
    public void testInterpolationUnknownVariable_1_oe() {
        final PropertiesConfiguration config = new PropertiesConfiguration();
        config.addProperty(""animal"", ""quick brown fox"");
        config.addProperty(KEY_PREFIX, SUBST_TXT);
        assertEquals(""quick brown fox"", config.getString(KEY_PREFIX, SUBST_TXT));
    }",TestAbstractConfigurationBasicFeatures::testInterpolationUnknownVariable_1_oe,"@Override
    public String getString(final String key, final String defaultValue) {
        return config.getString(makePath(key), defaultValue);
    }",
conf_41_1,"    @Test
    public void testSetDefaultConversionHandler_1_oe() {
        final PropertiesConfiguration config = new PropertiesConfiguration();
        final ConversionHandler handler = new DefaultConversionHandler();
        config.setConversionHandler(handler);
        assertSame(handler, config.getConversionHandler());
    }",TestAbstractConfigurationBasicFeatures::testSetDefaultConversionHandler_1_oe,"@Override
    public ConversionHandler getConversionHandler() {
        return dataConversionHandler;
    }","/**
     * {@inheritDoc} This implementation returns the special conversion handler used by this configuration instance.
     */"
conf_42_1,"    @Test
    public void testSetDefaultLookupsExistingInterpolator_1_oe() {
        final Lookup look = EasyMock.createMock(Lookup.class);
        EasyMock.replay(look);
        final AbstractConfiguration config = new TestConfigurationImpl(new PropertiesConfiguration());
        config.getInterpolator().addDefaultLookup(new ConfigurationLookup(new PropertiesConfiguration()));
        config.setDefaultLookups(Collections.singleton(look));
        final List<Lookup> lookups = config.getInterpolator().getDefaultLookups();
        assertEquals(0, lookups.size());
    }",TestAbstractConfigurationBasicFeatures::testSetDefaultLookupsExistingInterpolator_1_oe,"@Override
        public int size() {
            // Ouch. Now _that_ one is expensive...
            int count = 0;
            for (final Iterator<String> iterator = configuration.getKeys(); iterator.hasNext();) {
                iterator.next();
                count++;
            }
            return count;
        }","/**
         * @see java.util.Collection#size()
         */"
conf_43_1,"    @Test
    public void testSetDefaultLookupsNoInterpolator_1_oe() {
        final Lookup look = EasyMock.createMock(Lookup.class);
        EasyMock.replay(look);
        final AbstractConfiguration config = new TestConfigurationImpl(new PropertiesConfiguration());
        config.setInterpolator(null);
        config.setDefaultLookups(Collections.singleton(look));
        final List<Lookup> lookups = config.getInterpolator().getDefaultLookups();
        assertEquals(0, lookups.size());
    }",TestAbstractConfigurationBasicFeatures::testSetDefaultLookupsNoInterpolator_1_oe,"@Override
        public int size() {
            // Ouch. Now _that_ one is expensive...
            int count = 0;
            for (final Iterator<String> iterator = configuration.getKeys(); iterator.hasNext();) {
                iterator.next();
                count++;
            }
            return count;
        }","/**
         * @see java.util.Collection#size()
         */"
