id,test_prefix,test_name,custom_assert_name,custom_assert_method,custom_assert_file,inlined
conf_1047_2,"    @Test
    public void testReceiveEventMultipleListeners_2_oe() {
        final ListenerTestImpl listener1 = new ListenerTestImpl();
        final ListenerTestImpl listener2 = new ListenerTestImpl();
        list.addEventListener(typeSub1, listener1);
        list.addEventListener(typeSub1, listener2);

        list.fire(new EventSub1(this, typeSub1, MESSAGE));
        // removed other assertion
        listener2.assertEvent(this, typeSub1, MESSAGE);
    }
",TestEventListenerList::testReceiveEventMultipleListeners_2_oe,assertEvent,"        public void assertEvent(final Object expSource, final EventType<?> expType, final String expMessage) {
            assertNotNull(""No event received"", receivedEvent);
            assertEquals(""Wrong source"", expSource, receivedEvent.getSource());
            assertEquals(""Wrong event type"", expType, receivedEvent.getEventType());
            assertEquals(""Wrong message"", expMessage, receivedEvent.getMessage());
        }
",src/test/java/org/apache/commons/configuration2/event/TestEventListenerList.java,"    @Test
    public void testReceiveEventMultipleListeners_2_oe() {
        final ListenerTestImpl listener1 = new ListenerTestImpl();
        final ListenerTestImpl listener2 = new ListenerTestImpl();
        list.addEventListener(typeSub1, listener1);
        list.addEventListener(typeSub1, listener2);

        list.fire(new EventSub1(this, typeSub1, MESSAGE));
        // removed other assertion
        listener2.        final Object expSource = this;
        final EventType<?> expType = typeSub1;
        final String expMessage = MESSAGE;
        assertNotNull(""No event received"", receivedEvent);
                    assertEquals(""Wrong source"", expSource, receivedEvent.getSource());
                    assertEquals(""Wrong event type"", expType, receivedEvent.getEventType());
                    assertEquals(""Wrong message"", expMessage, receivedEvent.getMessage());
    }
"
conf_1048_1,"    @Test
    public void testReceiveEventOfExactType_1_oe() {
        final ListenerTestImpl listener = new ListenerTestImpl();
        list.addEventListener(typeSub1, listener);

        list.fire(new EventSub1(this, typeSub1, MESSAGE));
        listener.assertEvent(this, typeSub1, MESSAGE);
    }
",TestEventListenerList::testReceiveEventOfExactType_1_oe,assertEvent,"        public void assertEvent(final Object expSource, final EventType<?> expType, final String expMessage) {
            assertNotNull(""No event received"", receivedEvent);
            assertEquals(""Wrong source"", expSource, receivedEvent.getSource());
            assertEquals(""Wrong event type"", expType, receivedEvent.getEventType());
            assertEquals(""Wrong message"", expMessage, receivedEvent.getMessage());
        }
",src/test/java/org/apache/commons/configuration2/event/TestEventListenerList.java,"    @Test
    public void testReceiveEventOfExactType_1_oe() {
        final ListenerTestImpl listener = new ListenerTestImpl();
        list.addEventListener(typeSub1, listener);

        list.fire(new EventSub1(this, typeSub1, MESSAGE));
        listener.        final Object expSource = this;
        final EventType<?> expType = typeSub1;
        final String expMessage = MESSAGE;
        assertNotNull(""No event received"", receivedEvent);
                    assertEquals(""Wrong source"", expSource, receivedEvent.getSource());
                    assertEquals(""Wrong event type"", expType, receivedEvent.getEventType());
                    assertEquals(""Wrong message"", expMessage, receivedEvent.getMessage());
    }
"
conf_1049_1,"    @Test
    public void testReceiveEventSubType_1_oe() {
        final ListenerTestImpl listener = new ListenerTestImpl();
        list.addEventListener(typeBase, listener);

        list.fire(new EventSub1(this, typeSub1, MESSAGE));
        listener.assertEvent(this, typeSub1, MESSAGE);
    }
",TestEventListenerList::testReceiveEventSubType_1_oe,assertEvent,"        public void assertEvent(final Object expSource, final EventType<?> expType, final String expMessage) {
            assertNotNull(""No event received"", receivedEvent);
            assertEquals(""Wrong source"", expSource, receivedEvent.getSource());
            assertEquals(""Wrong event type"", expType, receivedEvent.getEventType());
            assertEquals(""Wrong message"", expMessage, receivedEvent.getMessage());
        }
",src/test/java/org/apache/commons/configuration2/event/TestEventListenerList.java,"    @Test
    public void testReceiveEventSubType_1_oe() {
        final ListenerTestImpl listener = new ListenerTestImpl();
        list.addEventListener(typeBase, listener);

        list.fire(new EventSub1(this, typeSub1, MESSAGE));
        listener.        final Object expSource = this;
        final EventType<?> expType = typeSub1;
        final String expMessage = MESSAGE;
        assertNotNull(""No event received"", receivedEvent);
                    assertEquals(""Wrong source"", expSource, receivedEvent.getSource());
                    assertEquals(""Wrong event type"", expType, receivedEvent.getEventType());
                    assertEquals(""Wrong message"", expMessage, receivedEvent.getMessage());
    }
"
conf_1050_2,"    @Test
    public void testRemoveEventListenerExisting_2_oe() {
        final ListenerTestImpl listener = new ListenerTestImpl();
        list.addEventListener(typeSub1, listener);

        // removed other assertion
        list.fire(new EventSub1(this, typeSub1, MESSAGE));
        listener.assertNoEvent();
    }
",TestEventListenerList::testRemoveEventListenerExisting_2_oe,assertNoEvent,"        public void assertNoEvent() {
            assertNull(""Unexpected event received: "" + receivedEvent, receivedEvent);
        }
",src/test/java/org/apache/commons/configuration2/event/TestEventListenerList.java,"    @Test
    public void testRemoveEventListenerExisting_2_oe() {
        final ListenerTestImpl listener = new ListenerTestImpl();
        list.addEventListener(typeSub1, listener);

        // removed other assertion
        list.fire(new EventSub1(this, typeSub1, MESSAGE));
        listener.        assertNull(""Unexpected event received: "" + receivedEvent, receivedEvent);
    }
"
conf_1056_1,"    @Test
    public void testSuppressEventOfSuperType_1_oe() {
        final ListenerTestImpl listener = new ListenerTestImpl();
        list.addEventListener(typeSub1, listener);

        list.fire(new EventBase(this, typeBase, MESSAGE));
        listener.assertNoEvent();
    }
",TestEventListenerList::testSuppressEventOfSuperType_1_oe,assertNoEvent,"        public void assertNoEvent() {
            assertNull(""Unexpected event received: "" + receivedEvent, receivedEvent);
        }
",src/test/java/org/apache/commons/configuration2/event/TestEventListenerList.java,"    @Test
    public void testSuppressEventOfSuperType_1_oe() {
        final ListenerTestImpl listener = new ListenerTestImpl();
        list.addEventListener(typeSub1, listener);

        list.fire(new EventBase(this, typeBase, MESSAGE));
        listener.        assertNull(""Unexpected event received: "" + receivedEvent, receivedEvent);
    }
"
conf_1166_1,"    @Test
    public void testReloadingControllerEvents_1_oe() throws ConfigurationException {
        final ReloadingDetector detector = EasyMock.createMock(ReloadingDetector.class);
        EasyMock.expect(detector.isReloadingRequired()).andReturn(Boolean.TRUE);
        final ReloadingFileBasedConfigurationBuilderTestImpl builder = new ReloadingFileBasedConfigurationBuilderTestImpl(detector);
        EasyMock.replay(detector);
        final BuilderEventListenerImpl listener = new BuilderEventListenerImpl();
        builder.addEventListener(ConfigurationBuilderEvent.RESET, listener);
        builder.getConfiguration();
        builder.getReloadingController().checkForReloading(null);
        listener.nextEvent(ConfigurationBuilderEvent.RESET);
        listener.assertNoMoreEvents();
    }
",TestReloadingFileBasedConfigurationBuilder::testReloadingControllerEvents_1_oe,assertNoMoreEvents,"    public void assertNoMoreEvents() {
        assertFalse(""Too many events"", initIterator().hasNext());
    }
",src/test/java/org/apache/commons/configuration2/builder/BuilderEventListenerImpl.java,"    @Test
    public void testReloadingControllerEvents_1_oe() throws ConfigurationException {
        final ReloadingDetector detector = EasyMock.createMock(ReloadingDetector.class);
        EasyMock.expect(detector.isReloadingRequired()).andReturn(Boolean.TRUE);
        final ReloadingFileBasedConfigurationBuilderTestImpl builder = new ReloadingFileBasedConfigurationBuilderTestImpl(detector);
        EasyMock.replay(detector);
        final BuilderEventListenerImpl listener = new BuilderEventListenerImpl();
        builder.addEventListener(ConfigurationBuilderEvent.RESET, listener);
        builder.getConfiguration();
        builder.getReloadingController().checkForReloading(null);
        listener.nextEvent(ConfigurationBuilderEvent.RESET);
        listener.        assertFalse(""Too many events"", initIterator().hasNext());
    }
"
conf_1170_2,"    @Test
    public void testResetBuilderOnReloadingEvent_2_oe() {
        final ReloadingDetector detector = EasyMock.createMock(ReloadingDetector.class);
        EasyMock.expect(detector.isReloadingRequired()).andReturn(Boolean.TRUE);
        EasyMock.replay(detector);
        final ReloadingController controller = new ReloadingController(detector);
        final BasicConfigurationBuilder<Configuration> builder = new BasicConfigurationBuilder<>(PropertiesConfiguration.class);
        final BuilderEventListenerImpl builderListener = new BuilderEventListenerImpl();
        builder.addEventListener(ConfigurationBuilderEvent.ANY, builderListener);

        final ReloadingBuilderSupportListener listener = ReloadingBuilderSupportListener.connect(builder, controller);
        // removed other assertion
        controller.checkForReloading(null);
        builderListener.nextEvent(ConfigurationBuilderEvent.RESET);
        builderListener.assertNoMoreEvents();
    }
",TestReloadingBuilderSupportListener::testResetBuilderOnReloadingEvent_2_oe,assertNoMoreEvents,"    public void assertNoMoreEvents() {
        assertFalse(""Too many events"", initIterator().hasNext());
    }
",src/test/java/org/apache/commons/configuration2/builder/BuilderEventListenerImpl.java,"    @Test
    public void testResetBuilderOnReloadingEvent_2_oe() {
        final ReloadingDetector detector = EasyMock.createMock(ReloadingDetector.class);
        EasyMock.expect(detector.isReloadingRequired()).andReturn(Boolean.TRUE);
        EasyMock.replay(detector);
        final ReloadingController controller = new ReloadingController(detector);
        final BasicConfigurationBuilder<Configuration> builder = new BasicConfigurationBuilder<>(PropertiesConfiguration.class);
        final BuilderEventListenerImpl builderListener = new BuilderEventListenerImpl();
        builder.addEventListener(ConfigurationBuilderEvent.ANY, builderListener);

        final ReloadingBuilderSupportListener listener = ReloadingBuilderSupportListener.connect(builder, controller);
        // removed other assertion
        controller.checkForReloading(null);
        builderListener.nextEvent(ConfigurationBuilderEvent.RESET);
        builderListener.        assertFalse(""Too many events"", initIterator().hasNext());
    }
"
conf_1217_3,"    @Test
    public void testBuilderResetEvent_3_oe() {
        final BuilderEventListenerImpl listener = new BuilderEventListenerImpl();
        final BasicConfigurationBuilder<PropertiesConfiguration> builder = new BasicConfigurationBuilder<>(PropertiesConfiguration.class);
        builder.addEventListener(ConfigurationBuilderEvent.RESET, listener);

        builder.reset();
        builder.resetResult();
        ConfigurationBuilderEvent event = listener.nextEvent(ConfigurationBuilderEvent.RESET);
        // removed other assertion
        event = listener.nextEvent(ConfigurationBuilderEvent.RESET);
        // removed other assertion
        listener.assertNoMoreEvents();
    }
",TestBasicConfigurationBuilderEvents::testBuilderResetEvent_3_oe,assertNoMoreEvents,"    public void assertNoMoreEvents() {
        assertFalse(""Too many events"", initIterator().hasNext());
    }
",src/test/java/org/apache/commons/configuration2/builder/BuilderEventListenerImpl.java,"    @Test
    public void testBuilderResetEvent_3_oe() {
        final BuilderEventListenerImpl listener = new BuilderEventListenerImpl();
        final BasicConfigurationBuilder<PropertiesConfiguration> builder = new BasicConfigurationBuilder<>(PropertiesConfiguration.class);
        builder.addEventListener(ConfigurationBuilderEvent.RESET, listener);

        builder.reset();
        builder.resetResult();
        ConfigurationBuilderEvent event = listener.nextEvent(ConfigurationBuilderEvent.RESET);
        // removed other assertion
        event = listener.nextEvent(ConfigurationBuilderEvent.RESET);
        // removed other assertion
        listener.        assertFalse(""Too many events"", initIterator().hasNext());
    }
"
conf_1219_2,"    @Test
    public void testConfigurationRequestEvent_2_oe() throws ConfigurationException {
        final BasicConfigurationBuilder<PropertiesConfiguration> builder = new BasicConfigurationBuilder<>(PropertiesConfiguration.class);
        builder.getConfiguration();
        final BuilderEventListenerImpl listener = new BuilderEventListenerImpl();
        builder.addEventListener(ConfigurationBuilderEvent.ANY, listener);

        builder.getConfiguration();
        final ConfigurationBuilderEvent event = listener.nextEvent(ConfigurationBuilderEvent.CONFIGURATION_REQUEST);
        // removed other assertion
        listener.assertNoMoreEvents();
    }
",TestBasicConfigurationBuilderEvents::testConfigurationRequestEvent_2_oe,assertNoMoreEvents,"    public void assertNoMoreEvents() {
        assertFalse(""Too many events"", initIterator().hasNext());
    }
",src/test/java/org/apache/commons/configuration2/builder/BuilderEventListenerImpl.java,"    @Test
    public void testConfigurationRequestEvent_2_oe() throws ConfigurationException {
        final BasicConfigurationBuilder<PropertiesConfiguration> builder = new BasicConfigurationBuilder<>(PropertiesConfiguration.class);
        builder.getConfiguration();
        final BuilderEventListenerImpl listener = new BuilderEventListenerImpl();
        builder.addEventListener(ConfigurationBuilderEvent.ANY, listener);

        builder.getConfiguration();
        final ConfigurationBuilderEvent event = listener.nextEvent(ConfigurationBuilderEvent.CONFIGURATION_REQUEST);
        // removed other assertion
        listener.        assertFalse(""Too many events"", initIterator().hasNext());
    }
"
conf_1221_2,"    @Test
    public void testRemoveEventListener_2_oe() {
        final BuilderEventListenerImpl listener = new BuilderEventListenerImpl();
        final BasicConfigurationBuilder<PropertiesConfiguration> builder = new BasicConfigurationBuilder<>(PropertiesConfiguration.class);
        builder.addEventListener(ConfigurationBuilderEvent.RESET, listener);

        builder.reset();
        // removed other assertion
        builder.resetResult();
        listener.nextEvent(ConfigurationBuilderEvent.RESET);
        listener.assertNoMoreEvents();
    }
",TestBasicConfigurationBuilderEvents::testRemoveEventListener_2_oe,assertNoMoreEvents,"    public void assertNoMoreEvents() {
        assertFalse(""Too many events"", initIterator().hasNext());
    }
",src/test/java/org/apache/commons/configuration2/builder/BuilderEventListenerImpl.java,"    @Test
    public void testRemoveEventListener_2_oe() {
        final BuilderEventListenerImpl listener = new BuilderEventListenerImpl();
        final BasicConfigurationBuilder<PropertiesConfiguration> builder = new BasicConfigurationBuilder<>(PropertiesConfiguration.class);
        builder.addEventListener(ConfigurationBuilderEvent.RESET, listener);

        builder.reset();
        // removed other assertion
        builder.resetResult();
        listener.nextEvent(ConfigurationBuilderEvent.RESET);
        listener.        assertFalse(""Too many events"", initIterator().hasNext());
    }
"
conf_1223_2,"    @Test
    public void testResetOnConfigurationRequestEvent_2_oe() throws ConfigurationException {
        final BasicConfigurationBuilder<PropertiesConfiguration> builder = new BasicConfigurationBuilder<>(PropertiesConfiguration.class);
        final PropertiesConfiguration configuration = builder.getConfiguration();
        final BuilderEventListenerImpl listener = new BuilderEventListenerImpl();
        builder.addEventListener(ConfigurationBuilderEvent.RESET, listener);
        builder.addEventListener(ConfigurationBuilderEvent.CONFIGURATION_REQUEST, event -> builder.resetResult());

        final PropertiesConfiguration configuration2 = builder.getConfiguration();
        // removed other assertion
        listener.nextEvent(ConfigurationBuilderEvent.RESET);
        listener.assertNoMoreEvents();
    }
",TestBasicConfigurationBuilderEvents::testResetOnConfigurationRequestEvent_2_oe,assertNoMoreEvents,"    public void assertNoMoreEvents() {
        assertFalse(""Too many events"", initIterator().hasNext());
    }
",src/test/java/org/apache/commons/configuration2/builder/BuilderEventListenerImpl.java,"    @Test
    public void testResetOnConfigurationRequestEvent_2_oe() throws ConfigurationException {
        final BasicConfigurationBuilder<PropertiesConfiguration> builder = new BasicConfigurationBuilder<>(PropertiesConfiguration.class);
        final PropertiesConfiguration configuration = builder.getConfiguration();
        final BuilderEventListenerImpl listener = new BuilderEventListenerImpl();
        builder.addEventListener(ConfigurationBuilderEvent.RESET, listener);
        builder.addEventListener(ConfigurationBuilderEvent.CONFIGURATION_REQUEST, event -> builder.resetResult());

        final PropertiesConfiguration configuration2 = builder.getConfiguration();
        // removed other assertion
        listener.nextEvent(ConfigurationBuilderEvent.RESET);
        listener.        assertFalse(""Too many events"", initIterator().hasNext());
    }
"
conf_1321_5,"    @Test
    public void testMultiTenentConfigurationReloading_5_oe() throws ConfigurationException, InterruptedException {
        final CombinedConfiguration config = createMultiFileConfig(""testCCMultiTenentReloading.xml"");
        final File outFile = ConfigurationAssert.getOutFile(""MultiFileReloadingTest.xml"");
        switchToMultiFile(outFile.getAbsolutePath());
        final XMLConfiguration reloadConfig = new XMLConfiguration();
        final FileHandler handler = new FileHandler(reloadConfig);
        handler.setFile(outFile);
        final String key = ""test.reload"";
        reloadConfig.setProperty(key, ""no"");
        handler.save();
        try {
            // removed other assertion
            final ConfigurationBuilder<? extends Configuration> childBuilder = builder.getNamedBuilder(""clientConfig"");
            // removed other assertion
            final ReloadingController ctrl = ((ReloadingControllerSupport) childBuilder).getReloadingController();
            ctrl.checkForReloading(null); // initialize reloading
            final BuilderEventListenerImpl listener = new BuilderEventListenerImpl();
            childBuilder.addEventListener(ConfigurationBuilderEvent.RESET, listener);
            reloadConfig.setProperty(key, ""yes"");
            handler.save();

            int attempts = 10;
            boolean changeDetected;
            do {
                changeDetected = ctrl.checkForReloading(null);
                if (!changeDetected) {
                    Thread.sleep(1000);
                    handler.save(outFile);
                }
            } while (!changeDetected && --attempts > 0);
            // removed other assertion
            // removed other assertion
            final ConfigurationBuilderEvent event = listener.nextEvent(ConfigurationBuilderEvent.RESET);
            listener.assertNoMoreEvents();
    }
    }
",TestCombinedConfigurationBuilder::testMultiTenentConfigurationReloading_5_oe,assertNoMoreEvents,"    public void assertNoMoreEvents() {
        assertFalse(""Too many events"", initIterator().hasNext());
    }
",src/test/java/org/apache/commons/configuration2/builder/BuilderEventListenerImpl.java,"    @Test
    public void testMultiTenentConfigurationReloading_5_oe() throws ConfigurationException, InterruptedException {
        final CombinedConfiguration config = createMultiFileConfig(""testCCMultiTenentReloading.xml"");
        final File outFile = ConfigurationAssert.getOutFile(""MultiFileReloadingTest.xml"");
        switchToMultiFile(outFile.getAbsolutePath());
        final XMLConfiguration reloadConfig = new XMLConfiguration();
        final FileHandler handler = new FileHandler(reloadConfig);
        handler.setFile(outFile);
        final String key = ""test.reload"";
        reloadConfig.setProperty(key, ""no"");
        handler.save();
        try {
            // removed other assertion
            final ConfigurationBuilder<? extends Configuration> childBuilder = builder.getNamedBuilder(""clientConfig"");
            // removed other assertion
            final ReloadingController ctrl = ((ReloadingControllerSupport) childBuilder).getReloadingController();
            ctrl.checkForReloading(null); // initialize reloading
            final BuilderEventListenerImpl listener = new BuilderEventListenerImpl();
            childBuilder.addEventListener(ConfigurationBuilderEvent.RESET, listener);
            reloadConfig.setProperty(key, ""yes"");
            handler.save();

            int attempts = 10;
            boolean changeDetected;
            do {
                changeDetected = ctrl.checkForReloading(null);
                if (!changeDetected) {
                    Thread.sleep(1000);
                    handler.save(outFile);
                }
            } while (!changeDetected && --attempts > 0);
            // removed other assertion
            // removed other assertion
            final ConfigurationBuilderEvent event = listener.nextEvent(ConfigurationBuilderEvent.RESET);
            listener.            assertFalse(""Too many events"", initIterator().hasNext());
    }
    }
"
conf_1321_6,"    @Test
    public void testMultiTenentConfigurationReloading_6_oe() throws ConfigurationException, InterruptedException {
        final CombinedConfiguration config = createMultiFileConfig(""testCCMultiTenentReloading.xml"");
        final File outFile = ConfigurationAssert.getOutFile(""MultiFileReloadingTest.xml"");
        switchToMultiFile(outFile.getAbsolutePath());
        final XMLConfiguration reloadConfig = new XMLConfiguration();
        final FileHandler handler = new FileHandler(reloadConfig);
        handler.setFile(outFile);
        final String key = ""test.reload"";
        reloadConfig.setProperty(key, ""no"");
        handler.save();
        try {
            // removed other assertion
            final ConfigurationBuilder<? extends Configuration> childBuilder = builder.getNamedBuilder(""clientConfig"");
            // removed other assertion
            final ReloadingController ctrl = ((ReloadingControllerSupport) childBuilder).getReloadingController();
            ctrl.checkForReloading(null); // initialize reloading
            final BuilderEventListenerImpl listener = new BuilderEventListenerImpl();
            childBuilder.addEventListener(ConfigurationBuilderEvent.RESET, listener);
            reloadConfig.setProperty(key, ""yes"");
            handler.save();

            int attempts = 10;
            boolean changeDetected;
            do {
                changeDetected = ctrl.checkForReloading(null);
                if (!changeDetected) {
                    Thread.sleep(1000);
                    handler.save(outFile);
                }
            } while (!changeDetected && --attempts > 0);
            // removed other assertion
            // removed other assertion
            final ConfigurationBuilderEvent event = listener.nextEvent(ConfigurationBuilderEvent.RESET);
            // removed other assertion
            final BasicConfigurationBuilder<? extends Configuration> multiBuilder = (BasicConfigurationBuilder<? extends Configuration>) event.getSource();
            childBuilder.removeEventListener(ConfigurationBuilderEvent.RESET, listener);
            multiBuilder.resetResult();
            listener.assertNoMoreEvents();
    }
    }
",TestCombinedConfigurationBuilder::testMultiTenentConfigurationReloading_6_oe,assertNoMoreEvents,"    public void assertNoMoreEvents() {
        assertFalse(""Too many events"", initIterator().hasNext());
    }
",src/test/java/org/apache/commons/configuration2/builder/BuilderEventListenerImpl.java,"    @Test
    public void testMultiTenentConfigurationReloading_6_oe() throws ConfigurationException, InterruptedException {
        final CombinedConfiguration config = createMultiFileConfig(""testCCMultiTenentReloading.xml"");
        final File outFile = ConfigurationAssert.getOutFile(""MultiFileReloadingTest.xml"");
        switchToMultiFile(outFile.getAbsolutePath());
        final XMLConfiguration reloadConfig = new XMLConfiguration();
        final FileHandler handler = new FileHandler(reloadConfig);
        handler.setFile(outFile);
        final String key = ""test.reload"";
        reloadConfig.setProperty(key, ""no"");
        handler.save();
        try {
            // removed other assertion
            final ConfigurationBuilder<? extends Configuration> childBuilder = builder.getNamedBuilder(""clientConfig"");
            // removed other assertion
            final ReloadingController ctrl = ((ReloadingControllerSupport) childBuilder).getReloadingController();
            ctrl.checkForReloading(null); // initialize reloading
            final BuilderEventListenerImpl listener = new BuilderEventListenerImpl();
            childBuilder.addEventListener(ConfigurationBuilderEvent.RESET, listener);
            reloadConfig.setProperty(key, ""yes"");
            handler.save();

            int attempts = 10;
            boolean changeDetected;
            do {
                changeDetected = ctrl.checkForReloading(null);
                if (!changeDetected) {
                    Thread.sleep(1000);
                    handler.save(outFile);
                }
            } while (!changeDetected && --attempts > 0);
            // removed other assertion
            // removed other assertion
            final ConfigurationBuilderEvent event = listener.nextEvent(ConfigurationBuilderEvent.RESET);
            // removed other assertion
            final BasicConfigurationBuilder<? extends Configuration> multiBuilder = (BasicConfigurationBuilder<? extends Configuration>) event.getSource();
            childBuilder.removeEventListener(ConfigurationBuilderEvent.RESET, listener);
            multiBuilder.resetResult();
            listener.            assertFalse(""Too many events"", initIterator().hasNext());
    }
    }
"
conf_1355_3,"    @Test
    public void testBuilderListenerOtherTypes_3_oe() throws ConfigurationException {
        final BuilderEventListenerImpl listener = new BuilderEventListenerImpl();
        final MultiFileConfigurationBuilder<XMLConfiguration> builder = createTestBuilder(null);
        builder.addEventListener(ConfigurationBuilderEvent.ANY, listener);
        switchToConfig(1);
        builder.getConfiguration();
        final ConfigurationBuilderEvent event = listener.nextEvent(ConfigurationBuilderEvent.CONFIGURATION_REQUEST);
        // removed other assertion
        final ConfigurationBuilderResultCreatedEvent createdEvent = listener.nextEvent(ConfigurationBuilderResultCreatedEvent.RESULT_CREATED);
        // removed other assertion
        listener.assertNoMoreEvents();
    }
",TestMultiFileConfigurationBuilder::testBuilderListenerOtherTypes_3_oe,assertNoMoreEvents,"    public void assertNoMoreEvents() {
        assertFalse(""Too many events"", initIterator().hasNext());
    }
",src/test/java/org/apache/commons/configuration2/builder/BuilderEventListenerImpl.java,"    @Test
    public void testBuilderListenerOtherTypes_3_oe() throws ConfigurationException {
        final BuilderEventListenerImpl listener = new BuilderEventListenerImpl();
        final MultiFileConfigurationBuilder<XMLConfiguration> builder = createTestBuilder(null);
        builder.addEventListener(ConfigurationBuilderEvent.ANY, listener);
        switchToConfig(1);
        builder.getConfiguration();
        final ConfigurationBuilderEvent event = listener.nextEvent(ConfigurationBuilderEvent.CONFIGURATION_REQUEST);
        // removed other assertion
        final ConfigurationBuilderResultCreatedEvent createdEvent = listener.nextEvent(ConfigurationBuilderResultCreatedEvent.RESULT_CREATED);
        // removed other assertion
        listener.        assertFalse(""Too many events"", initIterator().hasNext());
    }
"
conf_1366_1,"    @Test
    public void testRemoveBuilderListenerOnReset_1_oe() throws ConfigurationException {
        final BuilderEventListenerImpl listener = new BuilderEventListenerImpl();
        final Collection<FileBasedConfigurationBuilder<XMLConfiguration>> managedBuilders = new ArrayList<>();
        final MultiFileConfigurationBuilder<XMLConfiguration> builder = createBuilderWithAccessToManagedBuilders(managedBuilders);
        switchToConfig(1);
        builder.addEventListener(ConfigurationBuilderEvent.RESET, listener);
        builder.getConfiguration();
        builder.resetParameters();
        managedBuilders.iterator().next().resetResult();
        listener.assertNoMoreEvents();
    }
",TestMultiFileConfigurationBuilder::testRemoveBuilderListenerOnReset_1_oe,assertNoMoreEvents,"    public void assertNoMoreEvents() {
        assertFalse(""Too many events"", initIterator().hasNext());
    }
",src/test/java/org/apache/commons/configuration2/builder/BuilderEventListenerImpl.java,"    @Test
    public void testRemoveBuilderListenerOnReset_1_oe() throws ConfigurationException {
        final BuilderEventListenerImpl listener = new BuilderEventListenerImpl();
        final Collection<FileBasedConfigurationBuilder<XMLConfiguration>> managedBuilders = new ArrayList<>();
        final MultiFileConfigurationBuilder<XMLConfiguration> builder = createBuilderWithAccessToManagedBuilders(managedBuilders);
        switchToConfig(1);
        builder.addEventListener(ConfigurationBuilderEvent.RESET, listener);
        builder.getConfiguration();
        builder.resetParameters();
        managedBuilders.iterator().next().resetResult();
        listener.        assertFalse(""Too many events"", initIterator().hasNext());
    }
"
conf_1687_1,"    @Test
    public void testData_1_oe() {
        ObjectAssert.assertInstanceOf(""data"", ArrayUtils.EMPTY_BYTE_ARRAY.getClass(), config.getProperty(""data""));
    }
",TestPropertyListConfiguration::testData_1_oe,assertInstanceOf,,,
conf_1690_2,"    @Test
    public void testDictionaryArray_2_oe() {
        final String key = ""dictionary-array"";

        final Object array = config.getProperty(key);

        // root array
        // removed other assertion
        ObjectAssert.assertInstanceOf(""the array element is not parsed as a List"", List.class, array);
    }
",TestPropertyListConfiguration::testDictionaryArray_2_oe,assertInstanceOf,,,
conf_1690_5,"    @Test
    public void testDictionaryArray_5_oe() {
        final String key = ""dictionary-array"";

        final Object array = config.getProperty(key);

        // root array
        // removed other assertion
        // removed other assertion
        final List<?> list = config.getList(key);

        // removed other assertion
        // removed other assertion

        // 1st dictionary
        ObjectAssert.assertInstanceOf(""the dict element is not parsed as a Configuration"", Configuration.class, list.get(0));
    }
",TestPropertyListConfiguration::testDictionaryArray_5_oe,assertInstanceOf,,,
conf_1690_8,"    @Test
    public void testDictionaryArray_8_oe() {
        final String key = ""dictionary-array"";

        final Object array = config.getProperty(key);

        // root array
        // removed other assertion
        // removed other assertion
        final List<?> list = config.getList(key);

        // removed other assertion
        // removed other assertion

        // 1st dictionary
        // removed other assertion
        final Configuration conf1 = (Configuration) list.get(0);
        // removed other assertion
        // removed other assertion

        // 2nd dictionary
        ObjectAssert.assertInstanceOf(""the dict element is not parsed as a Configuration"", Configuration.class, list.get(1));
    }
",TestPropertyListConfiguration::testDictionaryArray_8_oe,assertInstanceOf,,,
conf_1696_2,"    @Test
    public void testNestedArrays_2_oe() {
        final String key = ""nested-arrays"";

        final Object array = config.getProperty(key);

        // root array
        // removed other assertion
        ObjectAssert.assertInstanceOf(""the array element is not parsed as a List"", List.class, array);
    }
",TestPropertyListConfiguration::testNestedArrays_2_oe,assertInstanceOf,,,
conf_1696_5,"    @Test
    public void testNestedArrays_5_oe() {
        final String key = ""nested-arrays"";

        final Object array = config.getProperty(key);

        // root array
        // removed other assertion
        // removed other assertion
        final List<?> list = config.getList(key);

        // removed other assertion
        // removed other assertion

        // 1st array
        ObjectAssert.assertInstanceOf(""the array element is not parsed as a List"", List.class, list.get(0));
    }
",TestPropertyListConfiguration::testNestedArrays_5_oe,assertInstanceOf,,,
conf_1696_10,"    @Test
    public void testNestedArrays_10_oe() {
        final String key = ""nested-arrays"";

        final Object array = config.getProperty(key);

        // root array
        // removed other assertion
        // removed other assertion
        final List<?> list = config.getList(key);

        // removed other assertion
        // removed other assertion

        // 1st array
        // removed other assertion
        final List<?> list1 = (List<?>) list.get(0);
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        // 2nd array
        ObjectAssert.assertInstanceOf(""the array element is not parsed as a List"", List.class, list.get(1));
    }
",TestPropertyListConfiguration::testNestedArrays_10_oe,assertInstanceOf,,,
conf_1709_2,"    @Test
    public void testArray_2_oe() {
        final Object array = config.getProperty(""array"");

        // removed other assertion
        ObjectAssert.assertInstanceOf(""the array element is not parsed as a List"", List.class, array);
    }
",TestXMLPropertyListConfiguration::testArray_2_oe,assertInstanceOf,,,
