id,test_prefix,test_name,focal_method,docstring
commons-beanutils_90_101,"public void testDefaultTransformersMap_oe_101_oe() {
        try {
            BeanMap.defaultTransformers.clear();
            fail(""clear() - expected UnsupportedOperationException"");
        } catch(final UnsupportedOperationException e) {
        }
    }",BeanMapTestCase::testDefaultTransformersMap_oe_101_oe,"public void clear() {
        throw new UnsupportedOperationException();
    }","/**
     * clear() operation is not supported.
     *
     * @throws UnsupportedOperationException
     */"
commons-beanutils_90_102,"public void testDefaultTransformersMap_oe_102_oe() {
        try {
            BeanMap.defaultTransformers.put(""FOO"", null);
            fail(""put() - expected UnsupportedOperationException"");
        } catch(final UnsupportedOperationException e) {
        }
    }",BeanMapTestCase::testDefaultTransformersMap_oe_102_oe,"public Object put(final K key, final Object value) {
        if (isReadOnly()) {
            throw new UnsupportedOperationException(""Map is read only"");
        }
        final String property = toString(key);
        final Object previous = getDynaBean().get(property);
        getDynaBean().set(property, value);
        return previous;
    }","/**
     * Set the value for the specified property in
     * the decorated {@link DynaBean}.
     *
     * @param key The {@link DynaBean}'s property name
     * @param value The value for the specified property.
     * @return The previous property's value.
     * @throws UnsupportedOperationException if
     * <code>isReadOnly()</code> is true.
     */"
commons-beanutils_90_103,"public void testDefaultTransformersMap_oe_103_oe() {
        try {
            BeanMap.defaultTransformers.putAll(new HashMap<Object, Object>());
            fail(""putAll() - expected UnsupportedOperationException"");
        } catch(final UnsupportedOperationException e) {
        }
    }",BeanMapTestCase::testDefaultTransformersMap_oe_103_oe,"public void putAll(final Map<? extends K, ? extends Object> map) {
        if (isReadOnly()) {
            throw new UnsupportedOperationException(""Map is read only"");
        }
        for (final Map.Entry<? extends K, ?> e : map.entrySet()) {
            put(e.getKey(), e.getValue());
        }
    }","/**
     * Copy the contents of a Map to the decorated {@link DynaBean}.
     *
     * @param map The Map of values to copy.
     * @throws UnsupportedOperationException if
     * <code>isReadOnly()</code> is true.
     */"
commons-beanutils_90_104,"public void testDefaultTransformersMap_oe_104_oe() {
        try {
            BeanMap.defaultTransformers.remove(""FOO"");
            fail(""remove() - expected UnsupportedOperationException"");
        } catch(final UnsupportedOperationException e) {
        }
    }",BeanMapTestCase::testDefaultTransformersMap_oe_104_oe,"public void remove(final String name, final String key) {


        throw new UnsupportedOperationException
                (""WrapDynaBean does not support remove()"");

    }","/**
     * Remove any existing value for the specified key on the
     * specified mapped property.
     *
     * @param name Name of the property for which a value is to
     *  be removed
     * @param key Key of the value to be removed
     *
     * @throws IllegalArgumentException if there is no property
     *  of the specified name
     */"
commons-beanutils_91_101,"public void testExceptionThrowFromClone_oe_101_oe() {
        try {
            final Object bean = Jira87BeanFactory.createMappedPropertyBean();
            final BeanMap map = new BeanMap(bean);
            map.clone();
            fail(""Non-public bean clone() - expected CloneNotSupportedException"");
        } catch (final CloneNotSupportedException e) {
            Throwable cause = null;
            try {
                cause = (Throwable)PropertyUtils.getProperty(e, ""cause"");
            } catch (final Exception e2) {
            }
        }
    }",BeanMapTestCase::testExceptionThrowFromClone_oe_101_oe,"public static Object getProperty(final Object bean, final String name)
            throws IllegalAccessException, InvocationTargetException,
            NoSuchMethodException {

        return (PropertyUtilsBean.getInstance().getProperty(bean, name));

    }","/**
     * <p>Return the value of the specified property of the specified bean,
     * no matter which property reference format is used, with no
     * type conversions.</p>
     *
     * <p>For more details see <code>PropertyUtilsBean</code>.</p>
     *
     * @param bean Bean whose property is to be extracted
     * @param name Possibly indexed and/or nested name of the property
     *  to be extracted
     * @return the property value
     *
     * @throws IllegalAccessException if the caller does not have
     *  access to the property accessor method
     * @throws IllegalArgumentException if <code>bean</code> or
     *  <code>name</code> is null
     * @throws InvocationTargetException if the property accessor method
     *  throws an exception
     * @throws NoSuchMethodException if an accessor method for this
     *  propety cannot be found
     * @see PropertyUtilsBean#getProperty
     */"
commons-beanutils_91_102,"public void testExceptionThrowFromClone_oe_102_oe() {
        try {
            final BeanMap map = new BeanMap(new BeanThrowingExceptions());
            map.clone();
            fail(""Setter Exception clone() - expected CloneNotSupportedException"");
        } catch (final CloneNotSupportedException e) {
            Throwable cause = null;
            try {
                cause = (Throwable)PropertyUtils.getProperty(e, ""cause"");
            } catch (final Exception e2) {
            }
        }
    }",BeanMapTestCase::testExceptionThrowFromClone_oe_102_oe,"public static Object getProperty(final Object bean, final String name)
            throws IllegalAccessException, InvocationTargetException,
            NoSuchMethodException {

        return (PropertyUtilsBean.getInstance().getProperty(bean, name));

    }","/**
     * <p>Return the value of the specified property of the specified bean,
     * no matter which property reference format is used, with no
     * type conversions.</p>
     *
     * <p>For more details see <code>PropertyUtilsBean</code>.</p>
     *
     * @param bean Bean whose property is to be extracted
     * @param name Possibly indexed and/or nested name of the property
     *  to be extracted
     * @return the property value
     *
     * @throws IllegalAccessException if the caller does not have
     *  access to the property accessor method
     * @throws IllegalArgumentException if <code>bean</code> or
     *  <code>name</code> is null
     * @throws InvocationTargetException if the property accessor method
     *  throws an exception
     * @throws NoSuchMethodException if an accessor method for this
     *  propety cannot be found
     * @see PropertyUtilsBean#getProperty
     */"
commons-beanutils_92_101,"public void testExceptionThrowFromClear_oe_101_oe() {
        try {
            final Object bean = Jira87BeanFactory.createMappedPropertyBean();
            final BeanMap map = new BeanMap(bean);
            map.clear();
            fail(""clear() - expected UnsupportedOperationException"");
        } catch (final UnsupportedOperationException e) {
            Throwable cause = null;
            try {
                cause = (Throwable)PropertyUtils.getProperty(e, ""cause"");
            } catch (final Exception e2) {
            }
        }
    }",BeanMapTestCase::testExceptionThrowFromClear_oe_101_oe,"public static Object getProperty(final Object bean, final String name)
            throws IllegalAccessException, InvocationTargetException,
            NoSuchMethodException {

        return (PropertyUtilsBean.getInstance().getProperty(bean, name));

    }","/**
     * <p>Return the value of the specified property of the specified bean,
     * no matter which property reference format is used, with no
     * type conversions.</p>
     *
     * <p>For more details see <code>PropertyUtilsBean</code>.</p>
     *
     * @param bean Bean whose property is to be extracted
     * @param name Possibly indexed and/or nested name of the property
     *  to be extracted
     * @return the property value
     *
     * @throws IllegalAccessException if the caller does not have
     *  access to the property accessor method
     * @throws IllegalArgumentException if <code>bean</code> or
     *  <code>name</code> is null
     * @throws InvocationTargetException if the property accessor method
     *  throws an exception
     * @throws NoSuchMethodException if an accessor method for this
     *  propety cannot be found
     * @see PropertyUtilsBean#getProperty
     */"
commons-beanutils_93_101,"public void testExceptionThrowFromPut_oe_101_oe() {
        try {
            final Map<Object, Object> map = new BeanMap(new BeanThrowingExceptions());
            map.put(""valueThrowingException"", ""value"");
            fail(""Setter exception - expected IllegalArgumentException"");
        } catch (final IllegalArgumentException e) {
            Throwable cause1 = null;
            Throwable cause2 = null;
            try {
                cause1 = (Throwable)PropertyUtils.getProperty(e, ""cause"");
                cause2 = (Throwable)PropertyUtils.getProperty(e, ""cause.cause"");
            } catch (final Exception e2) {
            }
        }
    }",BeanMapTestCase::testExceptionThrowFromPut_oe_101_oe,"public static Object getProperty(final Object bean, final String name)
            throws IllegalAccessException, InvocationTargetException,
            NoSuchMethodException {

        return (PropertyUtilsBean.getInstance().getProperty(bean, name));

    }","/**
     * <p>Return the value of the specified property of the specified bean,
     * no matter which property reference format is used, with no
     * type conversions.</p>
     *
     * <p>For more details see <code>PropertyUtilsBean</code>.</p>
     *
     * @param bean Bean whose property is to be extracted
     * @param name Possibly indexed and/or nested name of the property
     *  to be extracted
     * @return the property value
     *
     * @throws IllegalAccessException if the caller does not have
     *  access to the property accessor method
     * @throws IllegalArgumentException if <code>bean</code> or
     *  <code>name</code> is null
     * @throws InvocationTargetException if the property accessor method
     *  throws an exception
     * @throws NoSuchMethodException if an accessor method for this
     *  propety cannot be found
     * @see PropertyUtilsBean#getProperty
     */"
commons-beanutils_107_101,"public void testGetIndexedArguments_oe_101_oe() {
        try {
            PropertyUtils.getIndexedProperty(null, ""intArray"", 0);
            fail(""Should throw IllegalArgumentException 1"");
        } catch (final IllegalArgumentException e) {
        } catch (final Throwable t) {
        }
    }",DynaPropertyUtilsTestCase::testGetIndexedArguments_oe_101_oe,"public static Object getIndexedProperty(final Object bean, final String name)
            throws IllegalAccessException, InvocationTargetException,
            NoSuchMethodException {

        return (PropertyUtilsBean.getInstance().getIndexedProperty(bean, name));

    }","/**
     * <p>Return the value of the specified indexed property of the specified
     * bean, with no type conversions.</p>
     *
     * <p>For more details see <code>PropertyUtilsBean</code>.</p>
     *
     * @param bean Bean whose property is to be extracted
     * @param name <code>propertyname[index]</code> of the property value
     *  to be extracted
     * @return the indexed property value
     *
     * @throws IndexOutOfBoundsException if the specified index
     *  is outside the valid range for the underlying property
     * @throws IllegalAccessException if the caller does not have
     *  access to the property accessor method
     * @throws IllegalArgumentException if <code>bean</code> or
     *  <code>name</code> is null
     * @throws InvocationTargetException if the property accessor method
     *  throws an exception
     * @throws NoSuchMethodException if an accessor method for this
     *  propety cannot be found
     * @see PropertyUtilsBean#getIndexedProperty(Object,String)
     */"
commons-beanutils_107_102,"public void testGetIndexedArguments_oe_102_oe() {
        try {
            PropertyUtils.getIndexedProperty(bean, null, 0);
            fail(""Should throw IllegalArgumentException 2"");
        } catch (final IllegalArgumentException e) {
        } catch (final Throwable t) {
        }
    }",DynaPropertyUtilsTestCase::testGetIndexedArguments_oe_102_oe,"public static Object getIndexedProperty(final Object bean, final String name)
            throws IllegalAccessException, InvocationTargetException,
            NoSuchMethodException {

        return (PropertyUtilsBean.getInstance().getIndexedProperty(bean, name));

    }","/**
     * <p>Return the value of the specified indexed property of the specified
     * bean, with no type conversions.</p>
     *
     * <p>For more details see <code>PropertyUtilsBean</code>.</p>
     *
     * @param bean Bean whose property is to be extracted
     * @param name <code>propertyname[index]</code> of the property value
     *  to be extracted
     * @return the indexed property value
     *
     * @throws IndexOutOfBoundsException if the specified index
     *  is outside the valid range for the underlying property
     * @throws IllegalAccessException if the caller does not have
     *  access to the property accessor method
     * @throws IllegalArgumentException if <code>bean</code> or
     *  <code>name</code> is null
     * @throws InvocationTargetException if the property accessor method
     *  throws an exception
     * @throws NoSuchMethodException if an accessor method for this
     *  propety cannot be found
     * @see PropertyUtilsBean#getIndexedProperty(Object,String)
     */"
commons-beanutils_107_103,"public void testGetIndexedArguments_oe_103_oe() {
        try {
            PropertyUtils.getIndexedProperty(null,
                    ""intArray[0]"");
            fail(""Should throw IllegalArgumentException 3"");
        } catch (final IllegalArgumentException e) {
        } catch (final Throwable t) {
        }
    }",DynaPropertyUtilsTestCase::testGetIndexedArguments_oe_103_oe,"public static Object getIndexedProperty(final Object bean, final String name)
            throws IllegalAccessException, InvocationTargetException,
            NoSuchMethodException {

        return (PropertyUtilsBean.getInstance().getIndexedProperty(bean, name));

    }","/**
     * <p>Return the value of the specified indexed property of the specified
     * bean, with no type conversions.</p>
     *
     * <p>For more details see <code>PropertyUtilsBean</code>.</p>
     *
     * @param bean Bean whose property is to be extracted
     * @param name <code>propertyname[index]</code> of the property value
     *  to be extracted
     * @return the indexed property value
     *
     * @throws IndexOutOfBoundsException if the specified index
     *  is outside the valid range for the underlying property
     * @throws IllegalAccessException if the caller does not have
     *  access to the property accessor method
     * @throws IllegalArgumentException if <code>bean</code> or
     *  <code>name</code> is null
     * @throws InvocationTargetException if the property accessor method
     *  throws an exception
     * @throws NoSuchMethodException if an accessor method for this
     *  propety cannot be found
     * @see PropertyUtilsBean#getIndexedProperty(Object,String)
     */"
commons-beanutils_107_104,"public void testGetIndexedArguments_oe_104_oe() {
        try {
            PropertyUtils.getIndexedProperty(bean, ""[0]"");
            fail(""Should throw NoSuchMethodException 4"");
        } catch (final NoSuchMethodException e) {
        } catch (final Throwable t) {
        }
    }",DynaPropertyUtilsTestCase::testGetIndexedArguments_oe_104_oe,"public static Object getIndexedProperty(final Object bean, final String name)
            throws IllegalAccessException, InvocationTargetException,
            NoSuchMethodException {

        return (PropertyUtilsBean.getInstance().getIndexedProperty(bean, name));

    }","/**
     * <p>Return the value of the specified indexed property of the specified
     * bean, with no type conversions.</p>
     *
     * <p>For more details see <code>PropertyUtilsBean</code>.</p>
     *
     * @param bean Bean whose property is to be extracted
     * @param name <code>propertyname[index]</code> of the property value
     *  to be extracted
     * @return the indexed property value
     *
     * @throws IndexOutOfBoundsException if the specified index
     *  is outside the valid range for the underlying property
     * @throws IllegalAccessException if the caller does not have
     *  access to the property accessor method
     * @throws IllegalArgumentException if <code>bean</code> or
     *  <code>name</code> is null
     * @throws InvocationTargetException if the property accessor method
     *  throws an exception
     * @throws NoSuchMethodException if an accessor method for this
     *  propety cannot be found
     * @see PropertyUtilsBean#getIndexedProperty(Object,String)
     */"
commons-beanutils_107_105,"public void testGetIndexedArguments_oe_105_oe() {
        try {
            PropertyUtils.getIndexedProperty(bean, ""intArray"");
            fail(""Should throw IllegalArgumentException 5"");
        } catch (final IllegalArgumentException e) {
        } catch (final Throwable t) {
        }
    }",DynaPropertyUtilsTestCase::testGetIndexedArguments_oe_105_oe,"public static Object getIndexedProperty(final Object bean, final String name)
            throws IllegalAccessException, InvocationTargetException,
            NoSuchMethodException {

        return (PropertyUtilsBean.getInstance().getIndexedProperty(bean, name));

    }","/**
     * <p>Return the value of the specified indexed property of the specified
     * bean, with no type conversions.</p>
     *
     * <p>For more details see <code>PropertyUtilsBean</code>.</p>
     *
     * @param bean Bean whose property is to be extracted
     * @param name <code>propertyname[index]</code> of the property value
     *  to be extracted
     * @return the indexed property value
     *
     * @throws IndexOutOfBoundsException if the specified index
     *  is outside the valid range for the underlying property
     * @throws IllegalAccessException if the caller does not have
     *  access to the property accessor method
     * @throws IllegalArgumentException if <code>bean</code> or
     *  <code>name</code> is null
     * @throws InvocationTargetException if the property accessor method
     *  throws an exception
     * @throws NoSuchMethodException if an accessor method for this
     *  propety cannot be found
     * @see PropertyUtilsBean#getIndexedProperty(Object,String)
     */"
commons-beanutils_107_106,"public void testGetIndexedArguments_oe_106_oe() {
        try {
            PropertyUtils.getIndexedProperty(null, ""intIndexed"", 0);
            fail(""Should throw IllegalArgumentException 1"");
        } catch (final IllegalArgumentException e) {
        } catch (final Throwable t) {
        }
    }",DynaPropertyUtilsTestCase::testGetIndexedArguments_oe_106_oe,"public static Object getIndexedProperty(final Object bean, final String name)
            throws IllegalAccessException, InvocationTargetException,
            NoSuchMethodException {

        return (PropertyUtilsBean.getInstance().getIndexedProperty(bean, name));

    }","/**
     * <p>Return the value of the specified indexed property of the specified
     * bean, with no type conversions.</p>
     *
     * <p>For more details see <code>PropertyUtilsBean</code>.</p>
     *
     * @param bean Bean whose property is to be extracted
     * @param name <code>propertyname[index]</code> of the property value
     *  to be extracted
     * @return the indexed property value
     *
     * @throws IndexOutOfBoundsException if the specified index
     *  is outside the valid range for the underlying property
     * @throws IllegalAccessException if the caller does not have
     *  access to the property accessor method
     * @throws IllegalArgumentException if <code>bean</code> or
     *  <code>name</code> is null
     * @throws InvocationTargetException if the property accessor method
     *  throws an exception
     * @throws NoSuchMethodException if an accessor method for this
     *  propety cannot be found
     * @see PropertyUtilsBean#getIndexedProperty(Object,String)
     */"
commons-beanutils_107_107,"public void testGetIndexedArguments_oe_107_oe() {
        try {
            PropertyUtils.getIndexedProperty(bean, null, 0);
            fail(""Should throw IllegalArgumentException 2"");
        } catch (final IllegalArgumentException e) {
        } catch (final Throwable t) {
        }
    }",DynaPropertyUtilsTestCase::testGetIndexedArguments_oe_107_oe,"public static Object getIndexedProperty(final Object bean, final String name)
            throws IllegalAccessException, InvocationTargetException,
            NoSuchMethodException {

        return (PropertyUtilsBean.getInstance().getIndexedProperty(bean, name));

    }","/**
     * <p>Return the value of the specified indexed property of the specified
     * bean, with no type conversions.</p>
     *
     * <p>For more details see <code>PropertyUtilsBean</code>.</p>
     *
     * @param bean Bean whose property is to be extracted
     * @param name <code>propertyname[index]</code> of the property value
     *  to be extracted
     * @return the indexed property value
     *
     * @throws IndexOutOfBoundsException if the specified index
     *  is outside the valid range for the underlying property
     * @throws IllegalAccessException if the caller does not have
     *  access to the property accessor method
     * @throws IllegalArgumentException if <code>bean</code> or
     *  <code>name</code> is null
     * @throws InvocationTargetException if the property accessor method
     *  throws an exception
     * @throws NoSuchMethodException if an accessor method for this
     *  propety cannot be found
     * @see PropertyUtilsBean#getIndexedProperty(Object,String)
     */"
commons-beanutils_107_108,"public void testGetIndexedArguments_oe_108_oe() {
        try {
            PropertyUtils.getIndexedProperty(null,
                    ""intIndexed[0]"");
            fail(""Should throw IllegalArgumentException 3"");
        } catch (final IllegalArgumentException e) {
        } catch (final Throwable t) {
        }
    }",DynaPropertyUtilsTestCase::testGetIndexedArguments_oe_108_oe,"public static Object getIndexedProperty(final Object bean, final String name)
            throws IllegalAccessException, InvocationTargetException,
            NoSuchMethodException {

        return (PropertyUtilsBean.getInstance().getIndexedProperty(bean, name));

    }","/**
     * <p>Return the value of the specified indexed property of the specified
     * bean, with no type conversions.</p>
     *
     * <p>For more details see <code>PropertyUtilsBean</code>.</p>
     *
     * @param bean Bean whose property is to be extracted
     * @param name <code>propertyname[index]</code> of the property value
     *  to be extracted
     * @return the indexed property value
     *
     * @throws IndexOutOfBoundsException if the specified index
     *  is outside the valid range for the underlying property
     * @throws IllegalAccessException if the caller does not have
     *  access to the property accessor method
     * @throws IllegalArgumentException if <code>bean</code> or
     *  <code>name</code> is null
     * @throws InvocationTargetException if the property accessor method
     *  throws an exception
     * @throws NoSuchMethodException if an accessor method for this
     *  propety cannot be found
     * @see PropertyUtilsBean#getIndexedProperty(Object,String)
     */"
commons-beanutils_107_109,"public void testGetIndexedArguments_oe_109_oe() {
        try {
            PropertyUtils.getIndexedProperty(bean, ""[0]"");
            fail(""Should throw NoSuchMethodException 4"");
        } catch (final NoSuchMethodException e) {
        } catch (final Throwable t) {
        }
    }",DynaPropertyUtilsTestCase::testGetIndexedArguments_oe_109_oe,"public static Object getIndexedProperty(final Object bean, final String name)
            throws IllegalAccessException, InvocationTargetException,
            NoSuchMethodException {

        return (PropertyUtilsBean.getInstance().getIndexedProperty(bean, name));

    }","/**
     * <p>Return the value of the specified indexed property of the specified
     * bean, with no type conversions.</p>
     *
     * <p>For more details see <code>PropertyUtilsBean</code>.</p>
     *
     * @param bean Bean whose property is to be extracted
     * @param name <code>propertyname[index]</code> of the property value
     *  to be extracted
     * @return the indexed property value
     *
     * @throws IndexOutOfBoundsException if the specified index
     *  is outside the valid range for the underlying property
     * @throws IllegalAccessException if the caller does not have
     *  access to the property accessor method
     * @throws IllegalArgumentException if <code>bean</code> or
     *  <code>name</code> is null
     * @throws InvocationTargetException if the property accessor method
     *  throws an exception
     * @throws NoSuchMethodException if an accessor method for this
     *  propety cannot be found
     * @see PropertyUtilsBean#getIndexedProperty(Object,String)
     */"
commons-beanutils_107_110,"public void testGetIndexedArguments_oe_110_oe() {
        try {
            PropertyUtils.getIndexedProperty(bean, ""intIndexed"");
            fail(""Should throw IllegalArgumentException 5"");
        } catch (final IllegalArgumentException e) {
        } catch (final Throwable t) {
        }
    }",DynaPropertyUtilsTestCase::testGetIndexedArguments_oe_110_oe,"public static Object getIndexedProperty(final Object bean, final String name)
            throws IllegalAccessException, InvocationTargetException,
            NoSuchMethodException {

        return (PropertyUtilsBean.getInstance().getIndexedProperty(bean, name));

    }","/**
     * <p>Return the value of the specified indexed property of the specified
     * bean, with no type conversions.</p>
     *
     * <p>For more details see <code>PropertyUtilsBean</code>.</p>
     *
     * @param bean Bean whose property is to be extracted
     * @param name <code>propertyname[index]</code> of the property value
     *  to be extracted
     * @return the indexed property value
     *
     * @throws IndexOutOfBoundsException if the specified index
     *  is outside the valid range for the underlying property
     * @throws IllegalAccessException if the caller does not have
     *  access to the property accessor method
     * @throws IllegalArgumentException if <code>bean</code> or
     *  <code>name</code> is null
     * @throws InvocationTargetException if the property accessor method
     *  throws an exception
     * @throws NoSuchMethodException if an accessor method for this
     *  propety cannot be found
     * @see PropertyUtilsBean#getIndexedProperty(Object,String)
     */"
commons-beanutils_109_101,"public void testGetMappedArguments_oe_101_oe() {
        try {
            PropertyUtils.getMappedProperty(null, ""mappedProperty"",
                    ""First Key"");
            fail(""Should throw IllegalArgumentException 1"");
        } catch (final IllegalArgumentException e) {
        } catch (final Throwable t) {
        }
    }",DynaPropertyUtilsTestCase::testGetMappedArguments_oe_101_oe,"public static Object getMappedProperty(final Object bean, final String name)
            throws IllegalAccessException, InvocationTargetException,
            NoSuchMethodException {

        return (PropertyUtilsBean.getInstance().getMappedProperty(bean, name));

    }","/**
     * <p>Return the value of the specified mapped property of the
     * specified bean, with no type conversions.</p>
     *
     * <p>For more details see <code>PropertyUtilsBean</code>.</p>
     *
     * @param bean Bean whose property is to be extracted
     * @param name <code>propertyname(key)</code> of the property value
     *  to be extracted
     * @return the mapped property value
     *
     * @throws IllegalAccessException if the caller does not have
     *  access to the property accessor method
     * @throws InvocationTargetException if the property accessor method
     *  throws an exception
     * @throws NoSuchMethodException if an accessor method for this
     *  propety cannot be found
     * @see PropertyUtilsBean#getMappedProperty(Object,String)
     */"
