id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,oracle_type,junit_version,assert_kind,assert_name,custom_assert_name
jexl_1_11,commons-jexl3,PropertyAccessTest,testPropertyProperty_11_oe,src/test/java/org/apache/commons/jexl3/PropertyAccessTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_1_12,commons-jexl3,PropertyAccessTest,testPropertyProperty_12_oe,src/test/java/org/apache/commons/jexl3/PropertyAccessTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_1_13,commons-jexl3,PropertyAccessTest,testPropertyProperty_13_oe,src/test/java/org/apache/commons/jexl3/PropertyAccessTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_1_14,commons-jexl3,PropertyAccessTest,testPropertyProperty_14_oe,src/test/java/org/apache/commons/jexl3/PropertyAccessTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_1_15,commons-jexl3,PropertyAccessTest,testPropertyProperty_15_oe,src/test/java/org/apache/commons/jexl3/PropertyAccessTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_1_16,commons-jexl3,PropertyAccessTest,testPropertyProperty_16_oe,src/test/java/org/apache/commons/jexl3/PropertyAccessTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_1_17,commons-jexl3,PropertyAccessTest,testPropertyProperty_17_oe,src/test/java/org/apache/commons/jexl3/PropertyAccessTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_1_18,commons-jexl3,PropertyAccessTest,testPropertyProperty_18_oe,src/test/java/org/apache/commons/jexl3/PropertyAccessTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_1_19,commons-jexl3,PropertyAccessTest,testPropertyProperty_19_oe,src/test/java/org/apache/commons/jexl3/PropertyAccessTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_1_20,commons-jexl3,PropertyAccessTest,testPropertyProperty_20_oe,src/test/java/org/apache/commons/jexl3/PropertyAccessTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_1_21,commons-jexl3,PropertyAccessTest,testPropertyProperty_21_oe,src/test/java/org/apache/commons/jexl3/PropertyAccessTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_1_22,commons-jexl3,PropertyAccessTest,testPropertyProperty_22_oe,src/test/java/org/apache/commons/jexl3/PropertyAccessTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_1_23,commons-jexl3,PropertyAccessTest,testPropertyProperty_23_oe,src/test/java/org/apache/commons/jexl3/PropertyAccessTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_1_24,commons-jexl3,PropertyAccessTest,testPropertyProperty_24_oe,src/test/java/org/apache/commons/jexl3/PropertyAccessTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_1_25,commons-jexl3,PropertyAccessTest,testPropertyProperty_25_oe,src/test/java/org/apache/commons/jexl3/PropertyAccessTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_167_1,commons-jexl3,FeaturesTest,testReservedVars_1_oe,src/test/java/org/apache/commons/jexl3/FeaturesTest.java,,,,assert,unknown,custom,assertOk,assertOk
jexl_168_1,commons-jexl3,FeaturesTest,testArrayRefs_1_oe,src/test/java/org/apache/commons/jexl3/FeaturesTest.java,,,,assert,unknown,custom,assertOk,assertOk
jexl_168_2,commons-jexl3,FeaturesTest,testArrayRefs_2_oe,src/test/java/org/apache/commons/jexl3/FeaturesTest.java,,,,assert,unknown,custom,assertOk,assertOk
jexl_169_1,commons-jexl3,FeaturesTest,testMethodCalls_1_oe,src/test/java/org/apache/commons/jexl3/FeaturesTest.java,,,,assert,unknown,custom,assertOk,assertOk
jexl_170_1,commons-jexl3,FeaturesTest,testStructuredLiterals_1_oe,src/test/java/org/apache/commons/jexl3/FeaturesTest.java,,,,assert,unknown,custom,assertOk,assertOk
jexl_192_1,commons-jexl3,JexlTest,testBoolean_1_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_192_2,commons-jexl3,JexlTest,testBoolean_2_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_192_3,commons-jexl3,JexlTest,testBoolean_3_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_192_4,commons-jexl3,JexlTest,testBoolean_4_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_192_5,commons-jexl3,JexlTest,testBoolean_5_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_192_6,commons-jexl3,JexlTest,testBoolean_6_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_193_1,commons-jexl3,JexlTest,testStringLit_1_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_1,commons-jexl3,JexlTest,testExpression_1_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_2,commons-jexl3,JexlTest,testExpression_2_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_3,commons-jexl3,JexlTest,testExpression_3_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_4,commons-jexl3,JexlTest,testExpression_4_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_5,commons-jexl3,JexlTest,testExpression_5_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_6,commons-jexl3,JexlTest,testExpression_6_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_7,commons-jexl3,JexlTest,testExpression_7_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_8,commons-jexl3,JexlTest,testExpression_8_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_9,commons-jexl3,JexlTest,testExpression_9_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_10,commons-jexl3,JexlTest,testExpression_10_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_11,commons-jexl3,JexlTest,testExpression_11_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_12,commons-jexl3,JexlTest,testExpression_12_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_13,commons-jexl3,JexlTest,testExpression_13_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_14,commons-jexl3,JexlTest,testExpression_14_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_15,commons-jexl3,JexlTest,testExpression_15_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_16,commons-jexl3,JexlTest,testExpression_16_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_17,commons-jexl3,JexlTest,testExpression_17_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_18,commons-jexl3,JexlTest,testExpression_18_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_19,commons-jexl3,JexlTest,testExpression_19_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_20,commons-jexl3,JexlTest,testExpression_20_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_21,commons-jexl3,JexlTest,testExpression_21_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_22,commons-jexl3,JexlTest,testExpression_22_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_23,commons-jexl3,JexlTest,testExpression_23_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_24,commons-jexl3,JexlTest,testExpression_24_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_25,commons-jexl3,JexlTest,testExpression_25_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_26,commons-jexl3,JexlTest,testExpression_26_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_27,commons-jexl3,JexlTest,testExpression_27_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_28,commons-jexl3,JexlTest,testExpression_28_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_29,commons-jexl3,JexlTest,testExpression_29_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_30,commons-jexl3,JexlTest,testExpression_30_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_31,commons-jexl3,JexlTest,testExpression_31_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_32,commons-jexl3,JexlTest,testExpression_32_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_33,commons-jexl3,JexlTest,testExpression_33_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_34,commons-jexl3,JexlTest,testExpression_34_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_35,commons-jexl3,JexlTest,testExpression_35_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_36,commons-jexl3,JexlTest,testExpression_36_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_37,commons-jexl3,JexlTest,testExpression_37_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_194_38,commons-jexl3,JexlTest,testExpression_38_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_195_1,commons-jexl3,JexlTest,testEmpty_1_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_195_2,commons-jexl3,JexlTest,testEmpty_2_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_195_3,commons-jexl3,JexlTest,testEmpty_3_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_195_4,commons-jexl3,JexlTest,testEmpty_4_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_195_5,commons-jexl3,JexlTest,testEmpty_5_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_195_6,commons-jexl3,JexlTest,testEmpty_6_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_195_7,commons-jexl3,JexlTest,testEmpty_7_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_195_8,commons-jexl3,JexlTest,testEmpty_8_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_196_1,commons-jexl3,JexlTest,testSize_1_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_196_2,commons-jexl3,JexlTest,testSize_2_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_196_3,commons-jexl3,JexlTest,testSize_3_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_196_4,commons-jexl3,JexlTest,testSize_4_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_196_5,commons-jexl3,JexlTest,testSize_5_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_196_6,commons-jexl3,JexlTest,testSize_6_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_196_7,commons-jexl3,JexlTest,testSize_7_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_196_8,commons-jexl3,JexlTest,testSize_8_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_196_9,commons-jexl3,JexlTest,testSize_9_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_196_10,commons-jexl3,JexlTest,testSize_10_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_196_11,commons-jexl3,JexlTest,testSize_11_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_196_12,commons-jexl3,JexlTest,testSize_12_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_196_13,commons-jexl3,JexlTest,testSize_13_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_197_1,commons-jexl3,JexlTest,testSizeAsProperty_1_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_197_2,commons-jexl3,JexlTest,testSizeAsProperty_2_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_197_3,commons-jexl3,JexlTest,testSizeAsProperty_3_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_197_4,commons-jexl3,JexlTest,testSizeAsProperty_4_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_197_5,commons-jexl3,JexlTest,testSizeAsProperty_5_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_197_6,commons-jexl3,JexlTest,testSizeAsProperty_6_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_197_7,commons-jexl3,JexlTest,testSizeAsProperty_7_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_199_1,commons-jexl3,JexlTest,testCalculations_1_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_199_2,commons-jexl3,JexlTest,testCalculations_2_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_199_3,commons-jexl3,JexlTest,testCalculations_3_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_199_4,commons-jexl3,JexlTest,testCalculations_4_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_200_1,commons-jexl3,JexlTest,testConditions_1_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_200_2,commons-jexl3,JexlTest,testConditions_2_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_200_3,commons-jexl3,JexlTest,testConditions_3_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_200_4,commons-jexl3,JexlTest,testConditions_4_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_200_5,commons-jexl3,JexlTest,testConditions_5_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_200_6,commons-jexl3,JexlTest,testConditions_6_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_200_7,commons-jexl3,JexlTest,testConditions_7_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_200_8,commons-jexl3,JexlTest,testConditions_8_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_200_9,commons-jexl3,JexlTest,testConditions_9_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_200_10,commons-jexl3,JexlTest,testConditions_10_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_200_11,commons-jexl3,JexlTest,testConditions_11_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_200_12,commons-jexl3,JexlTest,testConditions_12_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_200_13,commons-jexl3,JexlTest,testConditions_13_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_200_14,commons-jexl3,JexlTest,testConditions_14_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_200_15,commons-jexl3,JexlTest,testConditions_15_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_200_16,commons-jexl3,JexlTest,testConditions_16_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_200_17,commons-jexl3,JexlTest,testConditions_17_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_200_18,commons-jexl3,JexlTest,testConditions_18_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_200_19,commons-jexl3,JexlTest,testConditions_19_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_200_20,commons-jexl3,JexlTest,testConditions_20_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_201_1,commons-jexl3,JexlTest,testNotConditions_1_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_201_2,commons-jexl3,JexlTest,testNotConditions_2_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_201_3,commons-jexl3,JexlTest,testNotConditions_3_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_201_4,commons-jexl3,JexlTest,testNotConditions_4_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_201_5,commons-jexl3,JexlTest,testNotConditions_5_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_201_6,commons-jexl3,JexlTest,testNotConditions_6_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_201_7,commons-jexl3,JexlTest,testNotConditions_7_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_201_8,commons-jexl3,JexlTest,testNotConditions_8_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_201_9,commons-jexl3,JexlTest,testNotConditions_9_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_201_10,commons-jexl3,JexlTest,testNotConditions_10_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_201_11,commons-jexl3,JexlTest,testNotConditions_11_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_201_12,commons-jexl3,JexlTest,testNotConditions_12_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_201_13,commons-jexl3,JexlTest,testNotConditions_13_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_201_14,commons-jexl3,JexlTest,testNotConditions_14_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_201_15,commons-jexl3,JexlTest,testNotConditions_15_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_202_1,commons-jexl3,JexlTest,testNotConditionsWithDots_1_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_202_2,commons-jexl3,JexlTest,testNotConditionsWithDots_2_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_202_3,commons-jexl3,JexlTest,testNotConditionsWithDots_3_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_203_1,commons-jexl3,JexlTest,testComparisons_1_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_203_2,commons-jexl3,JexlTest,testComparisons_2_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_203_3,commons-jexl3,JexlTest,testComparisons_3_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_204_1,commons-jexl3,JexlTest,testNull_1_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_204_2,commons-jexl3,JexlTest,testNull_2_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_204_3,commons-jexl3,JexlTest,testNull_3_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_204_4,commons-jexl3,JexlTest,testNull_4_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_204_5,commons-jexl3,JexlTest,testNull_5_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_204_6,commons-jexl3,JexlTest,testNull_6_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_204_7,commons-jexl3,JexlTest,testNull_7_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_205_1,commons-jexl3,JexlTest,testStringQuoting_1_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_205_2,commons-jexl3,JexlTest,testStringQuoting_2_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_206_1,commons-jexl3,JexlTest,testBlankStrings_1_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_206_2,commons-jexl3,JexlTest,testBlankStrings_2_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
jexl_206_3,commons-jexl3,JexlTest,testBlankStrings_3_oe,src/test/java/org/apache/commons/jexl3/JexlTest.java,,,,assert,unknown,custom,assertExpression,assertExpression
