id,test_prefix,test_name,focal_methods,docstrings
commons-imaging_174,"@Test
    public void test_oe() throws Exception {
        Debug.debug(""start"");

        final List<File> images = getPngImages();
        for (final File imageFile : images) {

            Debug.debug(""imageFile"", imageFile);
            if (isInvalidPNGTestFile(imageFile)) {
                assertThrows(
                    Exception.class,
                    () -> Imaging.getMetadata(imageFile),
                    ""Image read should have failed.""
                );

                assertThrows(
                        Exception.class,
                        () -> Imaging.getImageInfo(imageFile),
                        ""Image read should have failed.""
                );

                assertThrows(
                        Exception.class,
                        () -> Imaging.getBufferedImage(imageFile),
                        ""Image read should have failed.""
                );
            } else {
                final ImageMetadata metadata = Imaging.getMetadata(imageFile);
                Assertions.assertFalse(metadata instanceof File);// Dummy check to avoid unused warning(it may be null)
                final ImageInfo imageInfo = Imaging.getImageInfo(imageFile);
                assertNotNull(imageInfo);

                Debug.debug(""ICC profile"", Imaging.getICCProfile(imageFile));

                final BufferedImage image = Imaging.getBufferedImage(imageFile);
                assertNotNull(image);
            }
        }
    }",PngReadTest::test_oe,"public static ImageMetadata getMetadata(final byte[] bytes) throws ImageReadException, IOException {
        return getMetadata(new ByteSourceArray(bytes));
    }

public static ImageInfo getImageInfo(final String fileName, final byte[] bytes) throws ImageReadException, IOException {
        return getImageInfo(new ByteSourceArray(fileName, bytes));
    }

public static BufferedImage getBufferedImage(final InputStream is) throws ImageReadException, IOException {
        return getBufferedImage(is, null);
    }","/**
     * Parses the metadata of an image. This metadata depends on the format of the image.
     *
     * <p>JPEG/JFIF files may contain EXIF and/or IPTC metadata. PNG files may
     * contain comments. TIFF files may contain metadata.</p>
     *
     * <p>The instance of IImageMetadata returned by getMetadata() should be upcast
     * (depending on image format).</p>
     *
     * <p>Not to be confused with ""image info.""</p>
     *
     * @param bytes Byte array containing an image file.
     * @return An instance of ImageMetadata.
     * @see org.apache.commons.imaging.common.ImageMetadata
     * @throws ImageReadException if it fails to read the image metadata
     * @throws IOException if it fails to read the image data
     */

/**
     * Parses the ""image info"" of an image.
     *
     * <p>""Image info"" is a summary of basic information about the image such as:
     * width, height, file format, bit depth, color type, etc.</p>
     *
     * <p>Not to be confused with ""image metadata.""</p>
     *
     * @param fileName String.
     * @param bytes Byte array containing an image file.
     * @return An instance of ImageInfo.
     * @see ImageInfo
     * @throws ImageReadException if it fails to parse the image
     * @throws IOException if it fails to read the image data
     */

/**
     * Reads the first image from an InputStream.
     *
     * <p>For the most recent information on support for specific formats, refer to
     * <a href=""https://commons.apache.org/imaging/formatsupport.html"">Format Support</a>
     * at the main project development web site.   While the Apache Commons
     * Imaging package does not fully support all formats, it  can read
     * image info, metadata and ICC profiles from all image formats that
     * provide this data.</p>
     *
     * @param is a valid ImageStream from which to read data.
     * @return if successful, a valid buffered image
     * @throws ImageReadException in the event of a processing errorfileName while reading an image (i.e. a format violation, etc.).
     * @throws IOException  in the event of an unrecoverable I/O exception.
     */"
commons-imaging_178,"@Test
    public void test_oe() throws Exception {
        final int width = 1;
        final int height = 1;
        final BufferedImage srcImage = new BufferedImage(width, height,
                BufferedImage.TYPE_INT_ARGB);
        srcImage.setRGB(0, 0, Color.red.getRGB());

        final PngImagingParameters writeParams = new PngImagingParameters();

        final List<PngText> writeTexts = new ArrayList<>();
        {
            final String keyword = ""a"";
            final String text = ""b"";
            writeTexts.add(new PngText.Text(keyword, text));
        }
        {
            final String keyword = ""c"";
            final String text = ""d"";
            writeTexts.add(new PngText.Ztxt(keyword, text));
        }
        {
            final String keyword = ""e"";
            final String text = ""f"";
            final String languageTag = ""g"";
            final String translatedKeyword = ""h"";
            writeTexts.add(new PngText.Itxt(keyword, text, languageTag,
                    translatedKeyword));
        }

        writeParams.setTextChunks(writeTexts);

        final PngImageParser pngImageParser = new PngImageParser();
        final byte[] bytes;
        try (ByteArrayOutputStream baos = new ByteArrayOutputStream()) {
            pngImageParser.writeImage(srcImage, baos, writeParams);
            bytes = baos.toByteArray();
        }

        final File tempFile = File.createTempFile(""temp"", "".png"");
        FileUtils.writeByteArrayToFile(tempFile, bytes);

        final PngImageInfo imageInfo = (PngImageInfo) Imaging.getImageInfo(bytes);
        assertNotNull(imageInfo);

        final List<PngText> readTexts = imageInfo.getTextChunks();
        assertEquals(readTexts.size(), 3);
        for (final PngText text : readTexts) {
            if (text.keyword.equals(""a"")) {
                assertEquals(text.text, ""b"");
            } else if (text.keyword.equals(""c"")) {
                assertEquals(text.text, ""d"");
            } else if (text.keyword.equals(""e"")) {
                assertEquals(text.text, ""f"");
            } else {
                fail(""unknown text chunk."");
            }
        }
    }",PngTextTest::test_oe,"public static ImageInfo getImageInfo(final String fileName, final byte[] bytes) throws ImageReadException, IOException {
        return getImageInfo(new ByteSourceArray(fileName, bytes));
    }

public int size() {
        return value.length;
    }

public List<PngText> getTextChunks() {
        return new ArrayList<>(textChunks);
    }","/**
     * Parses the ""image info"" of an image.
     *
     * <p>""Image info"" is a summary of basic information about the image such as:
     * width, height, file format, bit depth, color type, etc.</p>
     *
     * <p>Not to be confused with ""image metadata.""</p>
     *
     * @param fileName String.
     * @param bytes Byte array containing an image file.
     * @return An instance of ImageInfo.
     * @see ImageInfo
     * @throws ImageReadException if it fails to parse the image
     * @throws IOException if it fails to read the image data
     */

"
commons-imaging_215,"@Test
    public void testCreatesNegSizeSegment_oe() throws IOException {
        final byte[] bytes = new byte[8];
        bytes[0] = (byte) 0xff;
        bytes[1] = (byte) 0xd8;
        bytes[2] = (byte) 0xe1;
        bytes[3] = (byte) 0xff;
        bytes[4] = (byte) 0x01;
        bytes[5] = (byte) 0x00;
        bytes[6] = (byte) 0x00;
        bytes[7] = (byte) 0x00;

        try {
            final InputStream inputStream = new ByteArrayInputStream(bytes);
            final ByteSource bs = new ByteSourceInputStream(inputStream, ""NegSizeSegment"");
            final JpegImageParser p = new JpegImageParser();
            p.getBufferedImage(bs, new JpegImagingParameters());
            fail(""Expecting exception: ImageReadException"");
        } catch (final ImageReadException e) {
            assertEquals(""Invalid segment size"", e.getMessage());
            assertEquals(JpegUtils.class.getName(), e.getStackTrace()[0].getClassName());
        }

    }",NegSizeSegmentTest::testCreatesNegSizeSegment_oe,"@Override
    public final BufferedImage getBufferedImage(final ByteSource byteSource,
            final JpegImagingParameters params) throws ImageReadException, IOException {
        final JpegDecoder jpegDecoder = new JpegDecoder();
        return jpegDecoder.decode(byteSource);
    }

@Override
    public String getName() {
        return name();
    }",
commons-imaging_221,"@Test
  public void testCreatesJfifSegment_oe() throws IOException {
      final byte[] byteArray = new byte[25];

      try {
        new JfifSegment((-2275), byteArray);
        fail(""Expecting exception: Exception"");
      } catch(final ImageReadException e) {
         assertEquals(""Not a Valid JPEG File: missing JFIF string"",e.getMessage());
         assertEquals(JfifSegment.class.getName(), e.getStackTrace()[0].getClassName());
      }

  }",JfifSegmentTest::testCreatesJfifSegment_oe,"

@Override
    public String getName() {
        return name();
    }",
commons-imaging_237,"@Test
    public void testSkipBlockTypes_oe() throws ImageReadException, IOException {
        final String location = IptcParserTest.class
                .getResource(""/images/jpeg/photoshop/IMAGING-246/FallHarvestKitKat_07610.jpg"")
                .getFile();
        final File imageFile = new File(location);
        final JpegImageMetadata metadata = (JpegImageMetadata) new JpegImageParser()
                .getMetadata(new ByteSourceFile(imageFile), new JpegImagingParameters());
        final JpegPhotoshopMetadata photoshopMetadata = metadata.getPhotoshop();
        final PhotoshopApp13Data photoshopApp13Data = photoshopMetadata.photoshopApp13Data;
        final List<IptcBlock> blocks = photoshopApp13Data.getRawBlocks();
        assertEquals(2, blocks.size());
        for (final IptcBlock block : blocks) {
            if (block.getBlockType() == 1028) {
                final byte[] data = block.getBlockData();
                assertTrue(data.length > 0);
            } else if (block.getBlockType() == 1061) {
                final byte[] data = block.getBlockData();
                assertTrue(data.length > 0);
            } else {
                fail(""Unexpected block type found: "" + block.getBlockType());
            }
        }
    }",IptcParserTest::testSkipBlockTypes_oe,"public int size() {
        return value.length;
    }

public byte[] getBlockData() {
        return blockData.clone();
    }

public int getBlockType() {
        return blockType;
    }",
commons-imaging_245,"@Test
    public void testCreatesJpegXmpParserAndCallsParseXmpJpegSegment_oe() {
        final JpegXmpParser jpegXmpParser = new JpegXmpParser();
        final byte[] byteArray = new byte[1];

        try {
            jpegXmpParser.parseXmpJpegSegment(byteArray);
            fail(""Expecting exception: Exception"");
        } catch(final Exception e) {
            assertEquals(""Invalid JPEG XMP Segment."",e.getMessage());
            assertEquals(JpegXmpParser.class.getName(), e.getStackTrace()[0].getClassName());
        }
    }",JpegXmpParserTest::testCreatesJpegXmpParserAndCallsParseXmpJpegSegment_oe,"public String parseXmpJpegSegment(final byte[] segmentData)
            throws ImageReadException {
        if (!isXmpJpegSegment(segmentData)) {
            throw new ImageReadException(""Invalid JPEG XMP Segment."");
        }
        final int index = JpegConstants.XMP_IDENTIFIER.size();

        // segment data is UTF-8 encoded xml.
        return new String(segmentData, index, segmentData.length - index, StandardCharsets.UTF_8);
    }

@Override
    public String getName() {
        return name();
    }",
commons-imaging_259,"@Test
  public void testGetFieldTypeWithNegative_oe() {
      try {
        FieldType.getFieldType((-748));
        fail(""Expecting exception: Exception"");
      } catch(final Exception e) {
         assertEquals(""Field type -748 is unsupported"",e.getMessage());
         assertEquals(FieldType.class.getName(), e.getStackTrace()[0].getClassName());
      }
  }",FieldTypeTest::testGetFieldTypeWithNegative_oe,"public static FieldType getFieldType(final int type) throws ImageReadException {
        for (final FieldType fieldType : ANY) {
            if (fieldType.getType() == type) {
                return fieldType;
            }
        }
        throw new ImageReadException(""Field type "" + type + "" is unsupported"");
    }

public String getName() {
        return name;
    }",
commons-imaging_260,"@Test
    public void testWriteDataWithNonNull_oe() {
        final FieldTypeLong fieldTypeLong = FieldType.IFD;
        final ByteOrder byteOrder = ByteOrder.BIG_ENDIAN;

        try {
            fieldTypeLong.writeData(byteOrder, byteOrder);
            fail(""Expecting exception: Exception"");
        } catch (final Exception e) {
            assertEquals(""Invalid data: BIG_ENDIAN (java.nio.ByteOrder)"", e.getMessage());
            assertEquals(FieldTypeLong.class.getName(), e.getStackTrace()[0].getClassName());
        }
    }",FieldTypeLongTest::testWriteDataWithNonNull_oe,"@Override
    public byte[] writeData(final Object o, final ByteOrder byteOrder) throws ImageWriteException {
        if (o instanceof Integer) {
            return ByteConversions.toBytes((Integer) o, byteOrder);
        }
        if (o instanceof int[]) {
            final int[] numbers = (int[]) o;
            return ByteConversions.toBytes(numbers, byteOrder);
        }
        if (!(o instanceof Integer[])) {
            throw new ImageWriteException(""Invalid data"", o);
        }
        final Integer[] numbers = (Integer[]) o;
        final int[] values = new int[numbers.length];
        for (int i = 0; i < values.length; i++) {
            values[i] = numbers[i];
        }
        return ByteConversions.toBytes(values, byteOrder);
    }

@Override
    public String getName() {
        return name();
    }",
commons-imaging_263,"@Test
    public void testCreatesFieldTypeShortAndCallsWriteData_oe() {
        final FieldTypeShort fieldTypeShort = new FieldTypeShort(1234, """");
        final ByteOrder byteOrder = ByteOrder.LITTLE_ENDIAN;

        try {
            fieldTypeShort.writeData("""", byteOrder);
            fail(""Expecting exception: Exception"");
        } catch (final Exception e) {
            assertEquals(""Invalid data:  (java.lang.String)"", e.getMessage());
            assertEquals(FieldTypeShort.class.getName(), e.getStackTrace()[0].getClassName());
        }
    }",FieldTypeShortTest::testCreatesFieldTypeShortAndCallsWriteData_oe,"@Override
    public byte[] writeData(final Object o, final ByteOrder byteOrder) throws ImageWriteException {
        if (o instanceof Short) {
            return ByteConversions.toBytes(((Short) o).shortValue(), byteOrder);
        }
        if (o instanceof short[]) {
            final short[] numbers = (short[]) o;
            return ByteConversions.toBytes(numbers, byteOrder);
        }
        if (!(o instanceof Short[])) {
            throw new ImageWriteException(""Invalid data"", o);
        }
        final Short[] numbers = (Short[]) o;
        final short[] values = new short[numbers.length];
        for (int i = 0; i < values.length; i++) {
            values[i] = numbers[i].shortValue();
        }
        return ByteConversions.toBytes(values, byteOrder);
    }

@Override
    public String getName() {
        return name();
    }",
commons-imaging_305,"@Test
    public void testCreatesPngChunkText_oe() {
        final byte[] byteArray = ImagingConstants.EMPTY_BYTE_ARRAY;
        try {
            new PngChunkText(1214, 1214, 0, byteArray);
            fail(""Expecting exception: Exception"");
        } catch(final Throwable e) {
            assertEquals(""PNG tEXt chunk keyword is not terminated."",e.getMessage());
            assertEquals(PngChunkText.class.getName(), e.getStackTrace()[0].getClassName());
        }
    }",PngChunkTextTest::testCreatesPngChunkText_oe,"

@Override
    public String getName() {
        return name();
    }",
commons-imaging_306,"@Test
    public void testFilterWithNegativeAndNegative_oe() {
        final byte[] byteArray = ImagingConstants.EMPTY_BYTE_ARRAY;
        final TransparencyFilterIndexedColor transparencyFilterIndexedColor = new TransparencyFilterIndexedColor(byteArray);

        try {
            transparencyFilterIndexedColor.filter((-416), (-398));
            fail(""Expecting exception: Exception"");
        } catch(final Exception e) {
            assertEquals(""TransparencyFilterIndexedColor index: -398, bytes.length: 0"",e.getMessage());
            assertEquals(TransparencyFilterIndexedColor.class.getName(), e.getStackTrace()[0].getClassName());
        }
    }",TransparencyFilterIndexedColorTest::testFilterWithNegativeAndNegative_oe,"@Override
    public int filter(final int rgb, final int index) throws ImageReadException, IOException {
        final int length = getLength();
        if (index >= length) { // TODO see below - is this check correct?
            return rgb;
        }

        if ((index < 0) || (index > length)) { // TODO check for > length cannot be true because of check above
            throw new ImageReadException(
                    ""TransparencyFilterIndexedColor index: "" + index + "", bytes.length: "" + length);
        }

        final int alpha = getByte(index);
        return ((0xff & alpha) << 24) | (0x00ffffff & rgb);
    }

@Override
    public String getName() {
        return name();
    }",
commons-imaging_313,"@Test
  public void testFailsToCreateDataParserIndexedThrowsArrayIndexOutOfBoundsException_oe() {
      final byte[] byteArray = new byte[24];
      try {
        new DataParserIndexed(byteArray);
        fail(""Expecting exception: ArrayIndexOutOfBoundsException"");
      } catch(final ArrayIndexOutOfBoundsException e) {
         assertTrue(e.getMessage().contains(""256""));
         assertEquals(DataParserIndexed.class.getName(), e.getStackTrace()[0].getClassName());
      }
  }",DataParserIndexedTest::testFailsToCreateDataParserIndexedThrowsArrayIndexOutOfBoundsException_oe,"

@Override
    public String getName() {
        return name();
    }",
