focal_file_path,focal_package,focal_class,classname,method,docstring,method_definition
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/FileContent.java,org.apache.commons.vfs2,org.apache.commons.vfs2.FileContent,org.apache.commons.vfs2.FileContent,getOutputStream(final int bufferSize),"/**
     * Gets an output stream for writing the file's content.
     * <p>
     * If the file does not exist, this method creates it, and the parent folder, if necessary. If the file does exist,
     * it is replaced with whatever is written to the output stream.
     * </p>
     * <p>
     * There may only be a single input or output stream open for the file at any time.
     * </p>
     *
     * @param bufferSize The buffer size to use.
     * @return An output stream to write the file's content to. The stream is buffered, so there is no need to wrap it
     *         in a {@code BufferedOutputStream}.
     * @throws FileSystemException If the file is read-only, or is being read, or is being written, or bAppend is true
     *         and the implementation does not support it, or on error opening the stream.
     * @since 2.4
     */","default OutputStream getOutputStream(final int bufferSize) throws FileSystemException {
        return getOutputStream();
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/FileContent.java,org.apache.commons.vfs2,org.apache.commons.vfs2.FileContent,org.apache.commons.vfs2.FileContent,getString(final Charset charset),"/**
     * Returns the content of a file as a String.
     *
     * @param charset The file character set, may be null.
     * @return The content as a byte array.
     * @throws IOException if the file content cannot be accessed.
     * @since 2.4
     */","default String getString(final Charset charset) throws IOException {
        return new String(getByteArray(), charset == null ? Charset.defaultCharset() : charset);
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/FileContent.java,org.apache.commons.vfs2,org.apache.commons.vfs2.FileContent,org.apache.commons.vfs2.FileContent,getString(final String charset),"/**
     * Gets the content of a file as a String.
     *
     * @param charset The file character set, may be null.
     * @return The content as a byte array.
     * @throws IOException if the file content cannot be accessed.
     * @since 2.4
     */","default String getString(final String charset) throws IOException {
        return new String(getByteArray(), charset == null ? Charset.defaultCharset().name() : charset);
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/FileContent.java,org.apache.commons.vfs2,org.apache.commons.vfs2.FileContent,org.apache.commons.vfs2.FileContent,isEmpty(),"/**
     * Checks if the receiver is empty.
     *
     * @return true if the receiver is empty, false otherwise.
     * @throws FileSystemException If the file does not exist, or is being written to, or on error determining the size.
     * @since 2.5.0
     */","default boolean isEmpty() throws FileSystemException {
        return getSize() <= 0;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/CacheStrategy.java,org.apache.commons.vfs2,org.apache.commons.vfs2.CacheStrategy,org.apache.commons.vfs2.CacheStrategy,toString(),"/**
     * Returns the name of the scope.
     *
     * @return the name of the scope.
     */","@Override
    public String toString() {
        return realName;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/CacheStrategy.java,org.apache.commons.vfs2,org.apache.commons.vfs2.CacheStrategy,org.apache.commons.vfs2.CacheStrategy,getName(),"/**
     * Returns the name of the scope.
     *
     * @return the name of the scope.
     */","public String getName() {
        return realName;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/FileSystemException.java,org.apache.commons.vfs2,org.apache.commons.vfs2.FileSystemException,org.apache.commons.vfs2.FileSystemException,"requireNonNull(final T obj, final String code)","/**
     * Throws a FileSystemException when the given object is null.
     *
     * @param obj
     *            the object reference to check for null.
     * @param code
     *            message used when {@code
     *                FileSystemException} is thrown
     * @param <T>
     *            the type of the reference
     * @return {@code obj} if not {@code null}
     * @throws FileSystemException
     *             if {@code obj} is {@code null}
     * @since 2.3
     */","public static <T> T requireNonNull(final T obj, final String code) throws FileSystemException {
        if (obj == null) {
            throw new FileSystemException(code);
        }
        return obj;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/FileSystemException.java,org.apache.commons.vfs2,org.apache.commons.vfs2.FileSystemException,org.apache.commons.vfs2.FileSystemException,"requireNonNull(final T obj, final String code, final Object... info)","/**
     * Throws a FileSystemException when the given object is null.
     *
     * @param obj
     *            the object reference to check for null.
     * @param code
     *            message used when {@code
     *                FileSystemException} is thrown
     * @param info
     *            one context information.
     * @param <T>
     *            the type of the reference
     * @return {@code obj} if not {@code null}
     * @throws FileSystemException
     *             if {@code obj} is {@code null}
     * @since 2.3
     */","public static <T> T requireNonNull(final T obj, final String code, final Object... info) throws FileSystemException {
        if (obj == null) {
            throw new FileSystemException(code, info);
        }
        return obj;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/FileSystemException.java,org.apache.commons.vfs2,org.apache.commons.vfs2.FileSystemException,org.apache.commons.vfs2.FileSystemException,getMessage(),"/**
     * Retrieves message from bundle.
     *
     * @return The exception message.
     */","@Override
    public String getMessage() {
        return Messages.getString(super.getMessage(), (Object[]) getInfo());
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/FileSystemException.java,org.apache.commons.vfs2,org.apache.commons.vfs2.FileSystemException,org.apache.commons.vfs2.FileSystemException,getCode(),"/**
     * Retrieves error code of the exception. Could be used as key for internationalization.
     *
     * @return the code.
     */","public String getCode() {
        return super.getMessage();
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/FileSystemException.java,org.apache.commons.vfs2,org.apache.commons.vfs2.FileSystemException,org.apache.commons.vfs2.FileSystemException,getInfo(),"/**
     * Retrieves array of complementary info (context). Could be used as parameter for internationalization.
     *
     * @return the context info.
     */","public String[] getInfo() {
        return info;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/FileType.java,org.apache.commons.vfs2,org.apache.commons.vfs2.FileType,org.apache.commons.vfs2.FileType,toString(),"/**
     * Returns the name of this type.
     *
     * @return The name of this type.
     */","@Override
    public String toString() {
        return name;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/FileType.java,org.apache.commons.vfs2,org.apache.commons.vfs2.FileType,org.apache.commons.vfs2.FileType,getName(),"/**
     * Returns the name of this type.
     *
     * @return The name of the type.
     */","public String getName() {
        return name;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/FileType.java,org.apache.commons.vfs2,org.apache.commons.vfs2.FileType,org.apache.commons.vfs2.FileType,hasChildren(),"/**
     * Returns true if files of this type may contain other files.
     *
     * @return true if files can contain other files.
     */","public boolean hasChildren() {
        return hasChildren;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/FileType.java,org.apache.commons.vfs2,org.apache.commons.vfs2.FileType,org.apache.commons.vfs2.FileType,hasContent(),"/**
     * Returns true if files of this type may have data content.
     *
     * @return true if files can have content.
     */","public boolean hasContent() {
        return hasContent;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/FileType.java,org.apache.commons.vfs2,org.apache.commons.vfs2.FileType,org.apache.commons.vfs2.FileType,hasAttributes(),"/**
     * Returns true if files of this type may have attributes.
     *
     * @return true if files can have attributes
     */","public boolean hasAttributes() {
        return hasAttrs;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/FileObject.java,org.apache.commons.vfs2,org.apache.commons.vfs2.FileObject,org.apache.commons.vfs2.FileObject,getURI(),"/**
     * Returns a URI representing this file.
     *
     * @return the URI for the file.
     * @since 2.7.0
     */","default URI getURI() {
        return URI.create(URI.create(getName().getURI()).toASCIIString());
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/FileObject.java,org.apache.commons.vfs2,org.apache.commons.vfs2.FileObject,org.apache.commons.vfs2.FileObject,getPath(),"/**
     * Returns a Path representing this file.
     *
     * @return the Path for the file.
     * @since 2.7.0
     */","default Path getPath() {
        return Paths.get(getURI());
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/FileObject.java,org.apache.commons.vfs2,org.apache.commons.vfs2.FileObject,org.apache.commons.vfs2.FileObject,isSymbolicLink(),"/**
     * Determines if this file is a symbolic link.
     *
     * @return {@code true} if this file is a symbolic link, {@code false} if not.
     * @throws FileSystemException On error determining if this file exists.
     * @since 2.4
     */","@SuppressWarnings(""unused"") // FileSystemException actually thrown in implementations.
    default boolean isSymbolicLink() throws FileSystemException {
        return false;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/FileFilterSelector.java,org.apache.commons.vfs2,org.apache.commons.vfs2.FileFilterSelector,org.apache.commons.vfs2.FileFilterSelector,includeFile(final FileSelectInfo fileInfo),"/**
     * Determines if a file or folder should be selected.
     *
     * @param fileInfo The file selection information.
     * @return true if the file or folder should be included, false otherwise.
     */","@Override
    public boolean includeFile(final FileSelectInfo fileInfo) throws Exception {
        return super.includeFile(fileInfo) && accept(fileInfo);
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/FileFilterSelector.java,org.apache.commons.vfs2,org.apache.commons.vfs2.FileFilterSelector,org.apache.commons.vfs2.FileFilterSelector,accept(final FileSelectInfo fileInfo),"/**
     * Determines whether the file should be selected.
     *
     * @param fileInfo The file selection information.
     * @return true if the file should be selected, false otherwise.
     * @throws Exception Thrown for file system errors or illegal argument exception.
     */","public boolean accept(final FileSelectInfo fileInfo) throws Exception {
        if (fileFilter != null) {
            return fileFilter.accept(fileInfo);
        }

        throw new IllegalArgumentException(Messages.getString(""vfs.selectors/filefilter.missing.error""));
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/PatternFileSelector.java,org.apache.commons.vfs2,org.apache.commons.vfs2.PatternFileSelector,org.apache.commons.vfs2.PatternFileSelector,includeFile(final FileSelectInfo fileInfo),"/**
     * Determines if a file or folder should be selected.
     * <p>
     * See {@link PatternFileSelector} for a specification how the pattern is matched.
     * </p>
     *
     * @param fileInfo The file selection information.
     * @return true if the file should be selected, false otherwise.
     */","@Override
    public boolean includeFile(final FileSelectInfo fileInfo) throws Exception {
        return this.pattern.matcher(fileInfo.getFile().getName().getPath()).matches();
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/PatternFileSelector.java,org.apache.commons.vfs2,org.apache.commons.vfs2.PatternFileSelector,org.apache.commons.vfs2.PatternFileSelector,toString(),,"@Override
    public String toString() {
        return this.pattern.toString();
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/PatternFileSelector.java,org.apache.commons.vfs2,org.apache.commons.vfs2.PatternFileSelector,org.apache.commons.vfs2.PatternFileSelector,traverseDescendents(final FileSelectInfo fileInfo),"/**
     * Determines whether a folder should be traversed.
     * <p>
     * This implementation always returns true to make sure all
     * leafs are inspected.
     * </p>
     *
     * @param fileInfo The file selection information.
     * @return true if descendants should be traversed, false otherwise.
     */","@Override
    public boolean traverseDescendents(final FileSelectInfo fileInfo) throws Exception {
        return true;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/VfsLog.java,org.apache.commons.vfs2,org.apache.commons.vfs2.VfsLog,org.apache.commons.vfs2.VfsLog,"void warn(final Log vfsLog, final Log commonslog, final String message, final Throwable t)","/**
     * warning.
     *
     * @param vfsLog The base component Logger to use.
     * @param commonslog The class specific Logger
     * @param message The message to log.
     * @param t The exception, if any.
     */","public static void warn(final Log vfsLog, final Log commonslog, final String message, final Throwable t) {
        if (vfsLog != null) {
            vfsLog.warn(message, t);
        } else if (commonslog != null) {
            commonslog.warn(message, t);
        }
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/VfsLog.java,org.apache.commons.vfs2,org.apache.commons.vfs2.VfsLog,org.apache.commons.vfs2.VfsLog,"void warn(final Log vfsLog, final Log commonslog, final String message)","/**
     * warning.
     *
     * @param vfsLog The base component Logger to use.
     * @param commonslog The class specific Logger
     * @param message The message to log.
     */","public static void warn(final Log vfsLog, final Log commonslog, final String message) {
        if (vfsLog != null) {
            vfsLog.warn(message);
        } else if (commonslog != null) {
            commonslog.warn(message);
        }
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/VfsLog.java,org.apache.commons.vfs2,org.apache.commons.vfs2.VfsLog,org.apache.commons.vfs2.VfsLog,"void debug(final Log vfsLog, final Log commonslog, final String message)","/**
     * debug.
     *
     * @param vfsLog The base component Logger to use.
     * @param commonslog The class specific Logger
     * @param message The message to log.
     */","public static void debug(final Log vfsLog, final Log commonslog, final String message) {
        if (vfsLog != null) {
            vfsLog.debug(message);
        } else if (commonslog != null) {
            commonslog.debug(message);
        }
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/VfsLog.java,org.apache.commons.vfs2,org.apache.commons.vfs2.VfsLog,org.apache.commons.vfs2.VfsLog,"void debug(final Log vfsLog, final Log commonsLog, final String message, final Throwable t)","/**
     * debug.
     *
     * @param vfsLog The base component Logger to use.
     * @param commonsLog The class specific Logger
     * @param message The message to log.
     * @param t The exception, if any.
     */","public static void debug(final Log vfsLog, final Log commonsLog, final String message, final Throwable t) {
        if (vfsLog != null) {
            vfsLog.debug(message, t);
        } else if (commonsLog != null) {
            commonsLog.debug(message, t);
        }
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/VfsLog.java,org.apache.commons.vfs2,org.apache.commons.vfs2.VfsLog,org.apache.commons.vfs2.VfsLog,"void info(final Log vfsLog, final Log commonsLog, final String message, final Throwable t)","/**
     * info.
     *
     * @param vfsLog The base component Logger to use.
     * @param commonsLog The class specific Logger
     * @param message The message to log.
     * @param t The exception, if any.
     */","public static void info(final Log vfsLog, final Log commonsLog, final String message, final Throwable t) {
        if (vfsLog != null) {
            vfsLog.info(message, t);
        } else if (commonsLog != null) {
            commonsLog.info(message, t);
        }
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/VfsLog.java,org.apache.commons.vfs2,org.apache.commons.vfs2.VfsLog,org.apache.commons.vfs2.VfsLog,"void info(final Log vfsLog, final Log commonsLog, final String message)","/**
     * info.
     *
     * @param vfsLog The base component Logger to use.
     * @param commonsLog The class specific Logger
     * @param message The message to log.
     */","public static void info(final Log vfsLog, final Log commonsLog, final String message) {
        if (vfsLog != null) {
            vfsLog.info(message);
        } else if (commonsLog != null) {
            commonsLog.info(message);
        }
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/VfsLog.java,org.apache.commons.vfs2,org.apache.commons.vfs2.VfsLog,org.apache.commons.vfs2.VfsLog,"void error(final Log vfsLog, final Log commonsLog, final String message, final Throwable t)","/**
     * error.
     *
     * @param vfsLog The base component Logger to use.
     * @param commonsLog The class specific Logger
     * @param message The message to log.
     * @param t The exception, if any.
     */","public static void error(final Log vfsLog, final Log commonsLog, final String message, final Throwable t) {
        if (vfsLog != null) {
            vfsLog.error(message, t);
        } else if (commonsLog != null) {
            commonsLog.error(message, t);
        }
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/VfsLog.java,org.apache.commons.vfs2,org.apache.commons.vfs2.VfsLog,org.apache.commons.vfs2.VfsLog,"void error(final Log vfsLog, final Log commonsLog, final String message)","/**
     * error.
     *
     * @param vfsLog The base component Logger to use.
     * @param commonsLog The class specific Logger
     * @param message The message to log.
     */","public static void error(final Log vfsLog, final Log commonsLog, final String message) {
        if (vfsLog != null) {
            vfsLog.error(message);
        } else if (commonsLog != null) {
            commonsLog.error(message);
        }
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/VfsLog.java,org.apache.commons.vfs2,org.apache.commons.vfs2.VfsLog,org.apache.commons.vfs2.VfsLog,"void fatal(final Log vfsLog, final Log commonsLog, final String message, final Throwable t)","/**
     * fatal.
     *
     * @param vfsLog The base component Logger to use.
     * @param commonsLog The class specific Logger
     * @param message The message to log.
     * @param t The exception, if any.
     */","public static void fatal(final Log vfsLog, final Log commonsLog, final String message, final Throwable t) {
        if (vfsLog != null) {
            vfsLog.fatal(message, t);
        } else if (commonsLog != null) {
            commonsLog.fatal(message, t);
        }
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/VfsLog.java,org.apache.commons.vfs2,org.apache.commons.vfs2.VfsLog,org.apache.commons.vfs2.VfsLog,"void fatal(final Log vfsLog, final Log commonsLog, final String message)","/**
     * fatal.
     *
     * @param vfsLog The base component Logger to use.
     * @param commonsLog The class specific Logger
     * @param message The message to log.
     */","public static void fatal(final Log vfsLog, final Log commonsLog, final String message) {
        if (vfsLog != null) {
            vfsLog.fatal(message);
        } else if (commonsLog != null) {
            commonsLog.fatal(message);
        }
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/FileChangeEvent.java,org.apache.commons.vfs2,org.apache.commons.vfs2.FileChangeEvent,org.apache.commons.vfs2.FileChangeEvent,getFile(),"/**
     * Returns the file that changed.
     *
     * @return The FileObject that was changed.
     * @deprecated Use {@link #getFileObject()}.
     */","@Deprecated
    public FileObject getFile() {
        return fileObject;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/FileChangeEvent.java,org.apache.commons.vfs2,org.apache.commons.vfs2.FileChangeEvent,org.apache.commons.vfs2.FileChangeEvent,getFileObject(),"/**
     * Returns the file that changed.
     *
     * @return The FileObject that was changed.
     * @since 2.5.0
     */","public FileObject getFileObject() {
        return fileObject;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/FileSystemOptions.java,org.apache.commons.vfs2,org.apache.commons.vfs2.FileSystemOptions.FileSystemOptionKey,org.apache.commons.vfs2.FileSystemOptions.FileSystemOptionKey,compareTo(final FileSystemOptionKey o),,"@Override
        public int compareTo(final FileSystemOptionKey o) {
            final int ret = fileSystemClass.getName().compareTo(o.fileSystemClass.getName());
            if (ret != 0) {
                return ret;
            }
            return name.compareTo(o.name);
        }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/FileSystemOptions.java,org.apache.commons.vfs2,org.apache.commons.vfs2.FileSystemOptions.FileSystemOptionKey,org.apache.commons.vfs2.FileSystemOptions.FileSystemOptionKey,equals(final Object o),,"@Override
        public boolean equals(final Object o) {
            if (this == o) {
                return true;
            }
            if (o == null || getClass() != o.getClass()) {
                return false;
            }

            final FileSystemOptionKey that = (FileSystemOptionKey) o;

            if (!fileSystemClass.equals(that.fileSystemClass)) {
                return false;
            }
            return name.equals(that.name);
        }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/FileSystemOptions.java,org.apache.commons.vfs2,org.apache.commons.vfs2.FileSystemOptions.FileSystemOptionKey,org.apache.commons.vfs2.FileSystemOptions.FileSystemOptionKey,hashCode(),,"@Override
        public int hashCode() {
            int result;
            result = fileSystemClass.hashCode();
            result = HASH * result + name.hashCode();
            return result;
        }"
