focal_file_path,focal_package,focal_class,classname,method,docstring,method_definition
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-weaver/processor/src/main/java/org/apache/commons/weaver/Finder.java,org.apache.commons.weaver,org.apache.commons.weaver.Finder.AnnotationInflater,org.apache.commons.weaver.Finder.AnnotationInflater,"void storeValue(final String name, final Object value)",,"@Override
        protected void storeValue(final String name, final Object value) {
            Object toStore = value;
            Validate.notNull(toStore, ""null annotation element"");
            if (toStore.getClass().isArray()) {
                final Class<?> requiredType;
                try {
                    requiredType = annotationType.getDeclaredMethod(name).getReturnType();
                } catch (final Exception e) {
                    throw new RuntimeException(e);
                }
                if (!requiredType.isInstance(toStore)) {
                    final int len = Array.getLength(toStore);
                    final Object typedArray = Array.newInstance(requiredType.getComponentType(), len);
                    for (int i = 0; i < len; i++) {
                        Object element = Array.get(toStore, i);
                        if (element instanceof Type) {
                            element = toClass((Type) element);
                        }
                        Array.set(typedArray, i, element);
                    }
                    toStore = typedArray;
                }
            } else if (toStore instanceof Type) {
                toStore = toClass((Type) toStore);
            }
            elements.put(name, toStore);
        }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-weaver/processor/src/main/java/org/apache/commons/weaver/Finder.java,org.apache.commons.weaver,org.apache.commons.weaver.Finder.AnnotationCapturer,org.apache.commons.weaver.Finder.AnnotationCapturer,"void visit(final String name, final Object value)",,"@Override
        public void visit(final String name, final Object value) {
            storeValue(name, value);
        }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-weaver/processor/src/main/java/org/apache/commons/weaver/Finder.java,org.apache.commons.weaver,org.apache.commons.weaver.Finder.AnnotationCapturer,org.apache.commons.weaver.Finder.AnnotationCapturer,"visitAnnotation(final String name, final String desc)",,"@Override
        public AnnotationVisitor visitAnnotation(final String name, final String desc) {
            final AnnotationCapturer owner = this;
            return new AnnotationInflater(desc, super.visitAnnotation(name, desc)) {

                @Override
                public void visitEnd() {
                    owner.storeValue(name, inflate());
                }
            };
        }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-weaver/processor/src/main/java/org/apache/commons/weaver/Finder.java,org.apache.commons.weaver,org.apache.commons.weaver.Finder.AnnotationCapturer,org.apache.commons.weaver.Finder.AnnotationCapturer,void visitEnd(),,"@Override
                public void visitEnd() {
                    owner.storeValue(name, inflate());
                }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-weaver/processor/src/main/java/org/apache/commons/weaver/Finder.java,org.apache.commons.weaver,org.apache.commons.weaver.Finder.AnnotationCapturer,org.apache.commons.weaver.Finder.AnnotationCapturer,visitArray(final String name),,"@Override
        public AnnotationVisitor visitArray(final String name) {
            final AnnotationCapturer owner = this;
            final List<Object> values = new ArrayList<>();
            return new AnnotationCapturer(super.visitArray(name)) {

                @Override
                public void visitEnd() {
                    owner.storeValue(name, values.toArray());
                    super.visitEnd();
                }

                @Override
                protected void storeValue(final String name, final Object value) {
                    values.add(value);
                }
            };
        }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-weaver/processor/src/main/java/org/apache/commons/weaver/Finder.java,org.apache.commons.weaver,org.apache.commons.weaver.Finder.AnnotationCapturer,org.apache.commons.weaver.Finder.AnnotationCapturer,void visitEnd(),,"@Override
                public void visitEnd() {
                    owner.storeValue(name, values.toArray());
                    super.visitEnd();
                }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-weaver/processor/src/main/java/org/apache/commons/weaver/Finder.java,org.apache.commons.weaver,org.apache.commons.weaver.Finder.AnnotationCapturer,org.apache.commons.weaver.Finder.AnnotationCapturer,"void storeValue(final String name, final Object value)",,"@Override
                protected void storeValue(final String name, final Object value) {
                    values.add(value);
                }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-weaver/processor/src/main/java/org/apache/commons/weaver/Finder.java,org.apache.commons.weaver,org.apache.commons.weaver.Finder.AnnotationCapturer,org.apache.commons.weaver.Finder.AnnotationCapturer,"void visitEnum(final String name, final String desc, final String value)",,"@Override
        public void visitEnum(final String name, final String desc, final String value) {
            super.visitEnum(name, desc, value);
            @SuppressWarnings(""rawtypes"")
            final Class<? extends Enum> enumType;
            try {
                enumType = Class.forName(Type.getType(desc).getClassName()).asSubclass(Enum.class);
            } catch (final ClassNotFoundException e) {
                throw new RuntimeException(e);
            }
            @SuppressWarnings(""unchecked"")
            final Enum<?> enumValue = Enum.valueOf(enumType, value);
            storeValue(name, enumValue);
        }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-weaver/processor/src/main/java/org/apache/commons/weaver/Finder.java,org.apache.commons.weaver,org.apache.commons.weaver.Finder.TopLevelAnnotationInflater,org.apache.commons.weaver.Finder.TopLevelAnnotationInflater,void visitEnd(),,"@Override
        public void visitEnd() {
            super.visitEnd();
            CLASSFILE_ANNOTATIONS.get().computeIfAbsent(info, k -> new ArrayList<>()).add(inflate());
        }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-weaver/processor/src/main/java/org/apache/commons/weaver/Finder.java,org.apache.commons.weaver,org.apache.commons.weaver.Finder.Visitor,org.apache.commons.weaver.Finder.Visitor,"visitField(final int access, final String name, final String desc, final String signature,
            final Object value)",,"@Override
        public FieldVisitor visitField(final int access, final String name, final String desc, final String signature,
            final Object value) {
            final FieldVisitor toWrap = wrapped.visitField(access, name, desc, signature, value);
            final ClassInfo classInfo = (ClassInfo) wrapped.getInfo();
            final Type fieldType = Type.getType(desc);
            FieldInfo testFieldInfo = null;
            // should be the most recently added field, so iterate backward:
            for (int i = classInfo.getFields().size() - 1; i >= 0; i--) {
                final FieldInfo atI = classInfo.getFields().get(i);
                if (atI.getName().equals(name)) {
                    final String type = atI.getType();
                    if (StringUtils.equals(type, fieldType.getClassName())
                        || StringUtils.equals(type, fieldType.getDescriptor())) {
                        testFieldInfo = atI;
                        break;
                    }
                }
            }
            if (testFieldInfo == null) {
                return toWrap;
            }
            final FieldInfo fieldInfo = testFieldInfo;
            return new FieldVisitor(ASM_VERSION, toWrap) {
                @Override
                public AnnotationVisitor visitAnnotation(final String desc, final boolean visible) {
                    final AnnotationVisitor toWrap = super.visitAnnotation(desc, visible);
                    return visible ? toWrap : new TopLevelAnnotationInflater(desc, toWrap, fieldInfo);
                }
            };
        }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-weaver/processor/src/main/java/org/apache/commons/weaver/Finder.java,org.apache.commons.weaver,org.apache.commons.weaver.Finder.Visitor,org.apache.commons.weaver.Finder.Visitor,"visitAnnotation(final String desc, final boolean visible)",,"@Override
                public AnnotationVisitor visitAnnotation(final String desc, final boolean visible) {
                    final AnnotationVisitor toWrap = super.visitAnnotation(desc, visible);
                    return visible ? toWrap : new TopLevelAnnotationInflater(desc, toWrap, fieldInfo);
                }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-weaver/processor/src/main/java/org/apache/commons/weaver/Finder.java,org.apache.commons.weaver,org.apache.commons.weaver.Finder.Visitor,org.apache.commons.weaver.Finder.Visitor,"visitMethod(final int access, final String name, final String desc,
            final String signature, final String[] exceptions)",,"@Override
        @SuppressWarnings(""PMD.UseVarargs"") // overridden method
        public MethodVisitor visitMethod(final int access, final String name, final String desc,
            final String signature, final String[] exceptions) {
            final MethodVisitor toWrap = wrapped.visitMethod(access, name, desc, signature, exceptions);
            final ClassInfo classInfo = (ClassInfo) wrapped.getInfo();

            // MethodInfo may not always come from a descriptor, so we must go by the
            // Member represented. Make sure the method either has a valid name or is a constructor:
            final MethodInfo compareMethodInfo = new MethodInfo(classInfo, name, desc);
            if (!compareMethodInfo.isConstructor() && !isJavaIdentifier(name)) {
                return toWrap;
            }
            MethodInfo testMethodInfo = null;
            // should be the most recently added method, so iterate backward:
            for (int i = classInfo.getMethods().size() - 1; i >= 0; i--) {
                final MethodInfo atI = classInfo.getMethods().get(i);
                if (atI.getName().equals(name) && StringUtils.equals(atI.getDescriptor(), desc)) {
                    testMethodInfo = atI;
                    break;
                }
            }
            if (testMethodInfo == null) {
                return toWrap;
            }
            final MethodInfo methodInfo = testMethodInfo;
            return new MethodVisitor(ASM_VERSION, toWrap) {
                @Override
                public AnnotationVisitor visitAnnotation(final String desc, final boolean visible) {
                    final AnnotationVisitor toWrap = super.visitAnnotation(desc, visible);
                    return visible ? toWrap : new TopLevelAnnotationInflater(desc, toWrap, methodInfo);
                }

                @Override
                public AnnotationVisitor visitParameterAnnotation(final int param, final String desc,
                    final boolean visible) {
                    final AnnotationVisitor toWrap = super.visitParameterAnnotation(param, desc, visible);
                    if (visible) {
                        return toWrap;
                    }
                    ParameterInfo parameterInfo = null;

                    // should be the most recently added parameter, so iterate backward:
                    for (int i = methodInfo.getParameters().size() - 1; i >= 0; i--) {
                        final ParameterInfo atI = methodInfo.getParameters().get(i);
                        if (atI.getName().equals(Integer.toString(param))) {
                            parameterInfo = atI;
                            break;
                        }
                    }
                    return parameterInfo == null ? toWrap : new TopLevelAnnotationInflater(desc, toWrap, parameterInfo);
                }
            };
        }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-weaver/processor/src/main/java/org/apache/commons/weaver/Finder.java,org.apache.commons.weaver,org.apache.commons.weaver.Finder.Visitor,org.apache.commons.weaver.Finder.Visitor,"visitAnnotation(final String desc, final boolean visible)",,"@Override
                public AnnotationVisitor visitAnnotation(final String desc, final boolean visible) {
                    final AnnotationVisitor toWrap = super.visitAnnotation(desc, visible);
                    return visible ? toWrap : new TopLevelAnnotationInflater(desc, toWrap, methodInfo);
                }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-weaver/processor/src/main/java/org/apache/commons/weaver/Finder.java,org.apache.commons.weaver,org.apache.commons.weaver.Finder.Visitor,org.apache.commons.weaver.Finder.Visitor,"visitParameterAnnotation(final int param, final String desc,
                    final boolean visible)",,"@Override
                public AnnotationVisitor visitParameterAnnotation(final int param, final String desc,
                    final boolean visible) {
                    final AnnotationVisitor toWrap = super.visitParameterAnnotation(param, desc, visible);
                    if (visible) {
                        return toWrap;
                    }
                    ParameterInfo parameterInfo = null;

                    // should be the most recently added parameter, so iterate backward:
                    for (int i = methodInfo.getParameters().size() - 1; i >= 0; i--) {
                        final ParameterInfo atI = methodInfo.getParameters().get(i);
                        if (atI.getName().equals(Integer.toString(param))) {
                            parameterInfo = atI;
                            break;
                        }
                    }
                    return parameterInfo == null ? toWrap : new TopLevelAnnotationInflater(desc, toWrap, parameterInfo);
                }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-weaver/processor/src/main/java/org/apache/commons/weaver/Finder.java,org.apache.commons.weaver,org.apache.commons.weaver.Finder.Visitor,org.apache.commons.weaver.Finder.Visitor,"visitAnnotation(final String desc, final boolean visible)",,"@Override
        public AnnotationVisitor visitAnnotation(final String desc, final boolean visible) {
            final AnnotationVisitor toWrap = super.visitAnnotation(desc, visible);
            return visible ? toWrap : new TopLevelAnnotationInflater(desc, toWrap, wrapped.getInfo());
        }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-weaver/processor/src/main/java/org/apache/commons/weaver/Finder.java,org.apache.commons.weaver,org.apache.commons.weaver.Finder.Visitor,org.apache.commons.weaver.Finder.Visitor,isJavaIdentifier(final String toCheck),,"private boolean isJavaIdentifier(final String toCheck) {
            if (toCheck.isEmpty() || !Character.isJavaIdentifierStart(toCheck.charAt(0))) {
                return false;
            }
            for (final char chr : toCheck.substring(1).toCharArray()) {
                if (!Character.isJavaIdentifierPart(chr)) {
                    return false;
                }
            }
            return true;
        }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-weaver/processor/src/main/java/org/apache/commons/weaver/Finder.java,org.apache.commons.weaver,org.apache.commons.weaver.Finder.IncludesClassfile,org.apache.commons.weaver.Finder.IncludesClassfile,getAnnotation(final Class<A> annotationType),,"@Override
        public <A extends Annotation> A getAnnotation(final Class<A> annotationType) {
            for (final Annotation prospect : annotations) {
                if (prospect.annotationType().equals(annotationType)) {
                    @SuppressWarnings(""unchecked"")
                    final A result = (A) prospect;
                    return result;
                }
            }
            return null;
        }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-weaver/processor/src/main/java/org/apache/commons/weaver/Finder.java,org.apache.commons.weaver,org.apache.commons.weaver.Finder.IncludesClassfile,org.apache.commons.weaver.Finder.IncludesClassfile,getAnnotations(),,"@Override
        public Annotation[] getAnnotations() {
            final Annotation[] result = new Annotation[annotations.length];
            System.arraycopy(annotations, 0, result, 0, annotations.length);
            return result;
        }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-weaver/processor/src/main/java/org/apache/commons/weaver/Finder.java,org.apache.commons.weaver,org.apache.commons.weaver.Finder.IncludesClassfile,org.apache.commons.weaver.Finder.IncludesClassfile,getDeclaredAnnotations(),,"@Override
        public Annotation[] getDeclaredAnnotations() {
            return getAnnotations();
        }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-weaver/processor/src/main/java/org/apache/commons/weaver/Finder.java,org.apache.commons.weaver,org.apache.commons.weaver.Finder.IncludesClassfile,org.apache.commons.weaver.Finder.IncludesClassfile,isAnnotationPresent(final Class<? extends Annotation> annotationType),,"@Override
        public boolean isAnnotationPresent(final Class<? extends Annotation> annotationType) {
            return getAnnotation(annotationType) != null;
        }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-weaver/processor/src/main/java/org/apache/commons/weaver/Finder.java,org.apache.commons.weaver,org.apache.commons.weaver.Finder.IncludesClassfile,org.apache.commons.weaver.Finder.IncludesClassfile,get(),,"@Override
        public T get() {
            return annotatedElement;
        }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-weaver/processor/src/main/java/org/apache/commons/weaver/Finder.java,org.apache.commons.weaver,org.apache.commons.weaver.Finder.WithAnnotations,org.apache.commons.weaver.Finder.WithAnnotations,findAnnotatedPackages(final Class<? extends Annotation> annotation),,"public List<Annotated<Package>> findAnnotatedPackages(final Class<? extends Annotation> annotation) {
            Finder.this.findAnnotatedPackages(annotation);

            return typed(PackageInfo.class, getAnnotationInfos(annotation.getName())::stream).map(packageInfo -> {
                try {
                    return new IncludesClassfile<>(packageInfo.get(), classfileAnnotationsFor(packageInfo));
                } catch (ClassNotFoundException e) {
                    return null;
                }
            }).filter(hasAnnotation(annotation)).collect(Collectors.toList());
        }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-weaver/processor/src/main/java/org/apache/commons/weaver/Finder.java,org.apache.commons.weaver,org.apache.commons.weaver.Finder.WithAnnotations,org.apache.commons.weaver.Finder.WithAnnotations,getAllClasses(),"/**
         * Get the list of objects representing all scanned classes.
         * @since 1.3
         * @return {@link List} of {@link Annotated}{@code <Class<?>>}
         */","public List<Annotated<Class<?>>> getAllClasses() {
            return annotate(originalInfos.values());
        }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-weaver/processor/src/main/java/org/apache/commons/weaver/Finder.java,org.apache.commons.weaver,org.apache.commons.weaver.Finder.WithAnnotations,org.apache.commons.weaver.Finder.WithAnnotations,findAnnotatedClasses(final Class<? extends Annotation> annotation),,"public List<Annotated<Class<?>>> findAnnotatedClasses(final Class<? extends Annotation> annotation) {
            Finder.this.findAnnotatedClasses(annotation);

            return annotate(getAnnotationInfos(annotation.getName())).stream().filter(hasAnnotation(annotation))
                .collect(Collectors.toList());
        }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-weaver/processor/src/main/java/org/apache/commons/weaver/Finder.java,org.apache.commons.weaver,org.apache.commons.weaver.Finder.WithAnnotations,org.apache.commons.weaver.Finder.WithAnnotations,annotate(final Collection<? extends Info> infos),,"private List<Annotated<Class<?>>> annotate(final Collection<? extends Info> infos) {
            return typed(ClassInfo.class, infos::stream).map(classInfo -> {
                try {
                    return new IncludesClassfile<Class<?>>(classInfo.get(), classfileAnnotationsFor(classInfo));
                } catch (ClassNotFoundException e1) {
                    return null;
                }
            }).filter(Objects::nonNull).collect(Collectors.toList());
        }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-weaver/processor/src/main/java/org/apache/commons/weaver/Finder.java,org.apache.commons.weaver,org.apache.commons.weaver.Finder.WithAnnotations,org.apache.commons.weaver.Finder.WithAnnotations,findAssignableTypes(final Class<?> supertype),,"public List<Annotated<Class<?>>> findAssignableTypes(final Class<?> supertype) {
            @SuppressWarnings({ ""unchecked"", ""rawtypes"" })
            final List<Class<?>> assignableTypes = (List) (supertype.isInterface()
                ? Finder.this.findImplementations(supertype) : Finder.this.findSubclasses(supertype));

            return assignableTypes.stream().map(Class::getName).map(classInfos::get)
                .<IncludesClassfile<Class<?>>> map(classInfo -> {
                    try {
                        return new IncludesClassfile<>(classInfo.get(), classfileAnnotationsFor(classInfo));
                    } catch (final ClassNotFoundException e) {
                        return null;
                    }
                }).filter(Objects::nonNull).collect(Collectors.toList());
        }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-weaver/processor/src/main/java/org/apache/commons/weaver/Finder.java,org.apache.commons.weaver,org.apache.commons.weaver.Finder.WithAnnotations,org.apache.commons.weaver.Finder.WithAnnotations,findAnnotatedMethods(final Class<? extends Annotation> annotation),,"public List<Annotated<Method>> findAnnotatedMethods(final Class<? extends Annotation> annotation) {
            Finder.this.findAnnotatedMethods(annotation);

            return typed(MethodInfo.class, getAnnotationInfos(annotation.getName())::stream).filter(CTOR.negate())
                .map(methodInfo -> {
                    try {
                        return new IncludesClassfile<>((Method) methodInfo.get(),
                            classfileAnnotationsFor(methodInfo));
                    } catch (final ClassNotFoundException e) {
                        return null;
                    }
                }).filter(hasAnnotation(annotation)).collect(Collectors.toList());
        }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-weaver/processor/src/main/java/org/apache/commons/weaver/Finder.java,org.apache.commons.weaver,org.apache.commons.weaver.Finder.WithAnnotations,org.apache.commons.weaver.Finder.WithAnnotations,"findAnnotatedMethodParameters(
            final Class<? extends Annotation> annotationType)",,"public List<Annotated<Parameter<Method>>> findAnnotatedMethodParameters(
            final Class<? extends Annotation> annotationType) {
            Finder.this.findAnnotatedMethodParameters(annotationType);

            return typed(ParameterInfo.class, getAnnotationInfos(annotationType.getName())::stream)
                .filter(isCtor(ParameterInfo::getDeclaringMethod).negate()).map(parameterInfo -> {
                    try {
                        @SuppressWarnings(""unchecked"")
                        final Parameter<Method> parameter = (Parameter<Method>) parameterInfo.get();
                        return new IncludesClassfile<>(parameter, classfileAnnotationsFor(parameterInfo));
                    } catch (final ClassNotFoundException e) {
                        return null;
                    }
                }).filter(hasAnnotation(annotationType)).collect(Collectors.toList());
        }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-weaver/processor/src/main/java/org/apache/commons/weaver/Finder.java,org.apache.commons.weaver,org.apache.commons.weaver.Finder.WithAnnotations,org.apache.commons.weaver.Finder.WithAnnotations,findAnnotatedConstructors(final Class<? extends Annotation> annotation),,"public List<Annotated<Constructor<?>>> findAnnotatedConstructors(final Class<? extends Annotation> annotation) {
            Finder.this.findAnnotatedConstructors(annotation);

            return typed(MethodInfo.class, getAnnotationInfos(annotation.getName())::stream).filter(CTOR)
                .map(methodInfo -> {
                    try {
                        final IncludesClassfile<Constructor<?>> annotated = new IncludesClassfile<>(
                            (Constructor<?>) methodInfo.get(), classfileAnnotationsFor(methodInfo));
                        return annotated;
                    } catch (final ClassNotFoundException e) {
                        return null;
                    }
                }).filter(hasAnnotation(annotation)).collect(Collectors.toList());
        }"
