id,test_prefix,test_name,focal_method,docstring
net_3_8,"    public void testAddresses_8_oe() {
        final SubnetUtils utils = new SubnetUtils(""192.168.0.1/29"");
        final SubnetInfo info = utils.getInfo();
        assertFalse(info.isInRange(""192.168.0.8""));
    }",SubnetUtilsTest::testAddresses_8_oe,"public boolean isInRange(final String address) {
            return isInRange(toInteger(address));
        }","/**
         * Returns true if the parameter <code>address</code> is in the
         * range of usable endpoint addresses for this subnet. This excludes the
         * network and broadcast addresses. Use {@link SubnetUtils#setInclusiveHostCount(boolean)}
         * to change this.
         * @param address A dot-delimited IPv4 address, e.g. ""192.168.0.1""
         * @return True if in range, false otherwise
         */"
net_3_9,"    public void testAddresses_9_oe() {
        final SubnetUtils utils = new SubnetUtils(""192.168.0.1/29"");
        final SubnetInfo info = utils.getInfo();
        assertFalse(info.isInRange(""10.10.2.1""));
    }",SubnetUtilsTest::testAddresses_9_oe,"public boolean isInRange(final String address) {
            return isInRange(toInteger(address));
        }","/**
         * Returns true if the parameter <code>address</code> is in the
         * range of usable endpoint addresses for this subnet. This excludes the
         * network and broadcast addresses. Use {@link SubnetUtils#setInclusiveHostCount(boolean)}
         * to change this.
         * @param address A dot-delimited IPv4 address, e.g. ""192.168.0.1""
         * @return True if in range, false otherwise
         */"
net_3_10,"    public void testAddresses_10_oe() {
        final SubnetUtils utils = new SubnetUtils(""192.168.0.1/29"");
        final SubnetInfo info = utils.getInfo();
        assertFalse(info.isInRange(""192.168.1.1""));
    }",SubnetUtilsTest::testAddresses_10_oe,"public boolean isInRange(final String address) {
            return isInRange(toInteger(address));
        }","/**
         * Returns true if the parameter <code>address</code> is in the
         * range of usable endpoint addresses for this subnet. This excludes the
         * network and broadcast addresses. Use {@link SubnetUtils#setInclusiveHostCount(boolean)}
         * to change this.
         * @param address A dot-delimited IPv4 address, e.g. ""192.168.0.1""
         * @return True if in range, false otherwise
         */"
net_3_11,"    public void testAddresses_11_oe() {
        final SubnetUtils utils = new SubnetUtils(""192.168.0.1/29"");
        final SubnetInfo info = utils.getInfo();
        assertFalse(info.isInRange(""192.168.0.255""));
    }",SubnetUtilsTest::testAddresses_11_oe,"public boolean isInRange(final String address) {
            return isInRange(toInteger(address));
        }","/**
         * Returns true if the parameter <code>address</code> is in the
         * range of usable endpoint addresses for this subnet. This excludes the
         * network and broadcast addresses. Use {@link SubnetUtils#setInclusiveHostCount(boolean)}
         * to change this.
         * @param address A dot-delimited IPv4 address, e.g. ""192.168.0.1""
         * @return True if in range, false otherwise
         */"
net_4_1,"    public void testCidrAddresses_1_oe() {
        SubnetUtils utils = new SubnetUtils(""192.168.0.1/8"");
        utils.setInclusiveHostCount(true);
        SubnetInfo info = utils.getInfo();
        assertEquals(""255.0.0.0"", info.getNetmask());
    }",SubnetUtilsTest::testCidrAddresses_1_oe,"public String getNetmask() {
            return format(toArray(netmask));
        }",
net_4_2,"    public void testCidrAddresses_2_oe() {
        SubnetUtils utils = new SubnetUtils(""192.168.0.1/8"");
        utils.setInclusiveHostCount(true);
        SubnetInfo info = utils.getInfo();
        assertEquals(16777216, info.getAddressCount());
    }",SubnetUtilsTest::testCidrAddresses_2_oe,"@Deprecated
        public int getAddressCount() {
            final long countLong = getAddressCountLong();
            if (countLong > Integer.MAX_VALUE) {
                throw new RuntimeException(""Count is larger than an integer: "" + countLong);
            }
            // N.B. cannot be negative
            return (int)countLong;
        }","/**
         * Get the count of available addresses.
         * Will be zero for CIDR/31 and CIDR/32 if the inclusive flag is false.
         * @return the count of addresses, may be zero.
         * @throws RuntimeException if the correct count is greater than {@code Integer.MAX_VALUE}
         * @deprecated (3.4) use {@link #getAddressCountLong()} instead
         */"
net_4_3,"    public void testCidrAddresses_3_oe() {
        SubnetUtils utils = new SubnetUtils(""192.168.0.1/8"");
        utils.setInclusiveHostCount(true);
        SubnetInfo info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/0"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();
        assertEquals(""0.0.0.0"", info.getNetmask());
    }",SubnetUtilsTest::testCidrAddresses_3_oe,"public String getNetmask() {
            return format(toArray(netmask));
        }",
net_4_4,"    public void testCidrAddresses_4_oe() {
        SubnetUtils utils = new SubnetUtils(""192.168.0.1/8"");
        utils.setInclusiveHostCount(true);
        SubnetInfo info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/0"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();
        assertEquals(4294967296L, info.getAddressCountLong());
    }",SubnetUtilsTest::testCidrAddresses_4_oe,"public long getAddressCountLong() {
            final long b = broadcastLong();
            final long n = networkLong();
            final long count = b - n + (isInclusiveHostCount() ? 1 : -1);
            return count < 0 ? 0 : count;
        }","/**
         * Get the count of available addresses.
         * Will be zero for CIDR/31 and CIDR/32 if the inclusive flag is false.
         * @return the count of addresses, may be zero.
         * @since 3.4
         */"
net_4_5,"    public void testCidrAddresses_5_oe() {
        SubnetUtils utils = new SubnetUtils(""192.168.0.1/8"");
        utils.setInclusiveHostCount(true);
        SubnetInfo info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/0"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/1"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();
        assertEquals(""128.0.0.0"", info.getNetmask());
    }",SubnetUtilsTest::testCidrAddresses_5_oe,"public String getNetmask() {
            return format(toArray(netmask));
        }",
net_4_6,"    public void testCidrAddresses_6_oe() {
        SubnetUtils utils = new SubnetUtils(""192.168.0.1/8"");
        utils.setInclusiveHostCount(true);
        SubnetInfo info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/0"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/1"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();
        assertEquals(2147483648L, info.getAddressCountLong());
    }",SubnetUtilsTest::testCidrAddresses_6_oe,"public long getAddressCountLong() {
            final long b = broadcastLong();
            final long n = networkLong();
            final long count = b - n + (isInclusiveHostCount() ? 1 : -1);
            return count < 0 ? 0 : count;
        }","/**
         * Get the count of available addresses.
         * Will be zero for CIDR/31 and CIDR/32 if the inclusive flag is false.
         * @return the count of addresses, may be zero.
         * @since 3.4
         */"
net_4_7,"    public void testCidrAddresses_7_oe() {
        SubnetUtils utils = new SubnetUtils(""192.168.0.1/8"");
        utils.setInclusiveHostCount(true);
        SubnetInfo info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/0"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/1"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/9"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();
        assertEquals(""255.128.0.0"", info.getNetmask());
    }",SubnetUtilsTest::testCidrAddresses_7_oe,"public String getNetmask() {
            return format(toArray(netmask));
        }",
net_4_8,"    public void testCidrAddresses_8_oe() {
        SubnetUtils utils = new SubnetUtils(""192.168.0.1/8"");
        utils.setInclusiveHostCount(true);
        SubnetInfo info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/0"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/1"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/9"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();
        assertEquals(8388608, info.getAddressCount());
    }",SubnetUtilsTest::testCidrAddresses_8_oe,"@Deprecated
        public int getAddressCount() {
            final long countLong = getAddressCountLong();
            if (countLong > Integer.MAX_VALUE) {
                throw new RuntimeException(""Count is larger than an integer: "" + countLong);
            }
            // N.B. cannot be negative
            return (int)countLong;
        }","/**
         * Get the count of available addresses.
         * Will be zero for CIDR/31 and CIDR/32 if the inclusive flag is false.
         * @return the count of addresses, may be zero.
         * @throws RuntimeException if the correct count is greater than {@code Integer.MAX_VALUE}
         * @deprecated (3.4) use {@link #getAddressCountLong()} instead
         */"
net_4_9,"    public void testCidrAddresses_9_oe() {
        SubnetUtils utils = new SubnetUtils(""192.168.0.1/8"");
        utils.setInclusiveHostCount(true);
        SubnetInfo info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/0"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/1"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/9"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/10"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();
        assertEquals(""255.192.0.0"", info.getNetmask());
    }",SubnetUtilsTest::testCidrAddresses_9_oe,"public String getNetmask() {
            return format(toArray(netmask));
        }",
net_4_10,"    public void testCidrAddresses_10_oe() {
        SubnetUtils utils = new SubnetUtils(""192.168.0.1/8"");
        utils.setInclusiveHostCount(true);
        SubnetInfo info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/0"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/1"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/9"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/10"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();
        assertEquals(4194304, info.getAddressCount());
    }",SubnetUtilsTest::testCidrAddresses_10_oe,"@Deprecated
        public int getAddressCount() {
            final long countLong = getAddressCountLong();
            if (countLong > Integer.MAX_VALUE) {
                throw new RuntimeException(""Count is larger than an integer: "" + countLong);
            }
            // N.B. cannot be negative
            return (int)countLong;
        }","/**
         * Get the count of available addresses.
         * Will be zero for CIDR/31 and CIDR/32 if the inclusive flag is false.
         * @return the count of addresses, may be zero.
         * @throws RuntimeException if the correct count is greater than {@code Integer.MAX_VALUE}
         * @deprecated (3.4) use {@link #getAddressCountLong()} instead
         */"
net_4_11,"    public void testCidrAddresses_11_oe() {
        SubnetUtils utils = new SubnetUtils(""192.168.0.1/8"");
        utils.setInclusiveHostCount(true);
        SubnetInfo info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/0"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/1"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/9"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/10"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/11"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();
        assertEquals(""255.224.0.0"", info.getNetmask());
    }",SubnetUtilsTest::testCidrAddresses_11_oe,"public String getNetmask() {
            return format(toArray(netmask));
        }",
net_4_12,"    public void testCidrAddresses_12_oe() {
        SubnetUtils utils = new SubnetUtils(""192.168.0.1/8"");
        utils.setInclusiveHostCount(true);
        SubnetInfo info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/0"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/1"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/9"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/10"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/11"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();
        assertEquals(2097152, info.getAddressCount());
    }",SubnetUtilsTest::testCidrAddresses_12_oe,"@Deprecated
        public int getAddressCount() {
            final long countLong = getAddressCountLong();
            if (countLong > Integer.MAX_VALUE) {
                throw new RuntimeException(""Count is larger than an integer: "" + countLong);
            }
            // N.B. cannot be negative
            return (int)countLong;
        }","/**
         * Get the count of available addresses.
         * Will be zero for CIDR/31 and CIDR/32 if the inclusive flag is false.
         * @return the count of addresses, may be zero.
         * @throws RuntimeException if the correct count is greater than {@code Integer.MAX_VALUE}
         * @deprecated (3.4) use {@link #getAddressCountLong()} instead
         */"
net_4_13,"    public void testCidrAddresses_13_oe() {
        SubnetUtils utils = new SubnetUtils(""192.168.0.1/8"");
        utils.setInclusiveHostCount(true);
        SubnetInfo info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/0"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/1"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/9"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/10"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/11"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/12"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();
        assertEquals(""255.240.0.0"", info.getNetmask());
    }",SubnetUtilsTest::testCidrAddresses_13_oe,"public String getNetmask() {
            return format(toArray(netmask));
        }",
net_4_14,"    public void testCidrAddresses_14_oe() {
        SubnetUtils utils = new SubnetUtils(""192.168.0.1/8"");
        utils.setInclusiveHostCount(true);
        SubnetInfo info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/0"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/1"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/9"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/10"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/11"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/12"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();
        assertEquals(1048576, info.getAddressCount());
    }",SubnetUtilsTest::testCidrAddresses_14_oe,"@Deprecated
        public int getAddressCount() {
            final long countLong = getAddressCountLong();
            if (countLong > Integer.MAX_VALUE) {
                throw new RuntimeException(""Count is larger than an integer: "" + countLong);
            }
            // N.B. cannot be negative
            return (int)countLong;
        }","/**
         * Get the count of available addresses.
         * Will be zero for CIDR/31 and CIDR/32 if the inclusive flag is false.
         * @return the count of addresses, may be zero.
         * @throws RuntimeException if the correct count is greater than {@code Integer.MAX_VALUE}
         * @deprecated (3.4) use {@link #getAddressCountLong()} instead
         */"
net_4_15,"    public void testCidrAddresses_15_oe() {
        SubnetUtils utils = new SubnetUtils(""192.168.0.1/8"");
        utils.setInclusiveHostCount(true);
        SubnetInfo info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/0"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/1"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/9"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/10"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/11"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/12"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/13"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();
        assertEquals(""255.248.0.0"", info.getNetmask());
    }",SubnetUtilsTest::testCidrAddresses_15_oe,"public String getNetmask() {
            return format(toArray(netmask));
        }",
net_4_16,"    public void testCidrAddresses_16_oe() {
        SubnetUtils utils = new SubnetUtils(""192.168.0.1/8"");
        utils.setInclusiveHostCount(true);
        SubnetInfo info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/0"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/1"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/9"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/10"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/11"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/12"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/13"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();
        assertEquals(524288, info.getAddressCount());
    }",SubnetUtilsTest::testCidrAddresses_16_oe,"@Deprecated
        public int getAddressCount() {
            final long countLong = getAddressCountLong();
            if (countLong > Integer.MAX_VALUE) {
                throw new RuntimeException(""Count is larger than an integer: "" + countLong);
            }
            // N.B. cannot be negative
            return (int)countLong;
        }","/**
         * Get the count of available addresses.
         * Will be zero for CIDR/31 and CIDR/32 if the inclusive flag is false.
         * @return the count of addresses, may be zero.
         * @throws RuntimeException if the correct count is greater than {@code Integer.MAX_VALUE}
         * @deprecated (3.4) use {@link #getAddressCountLong()} instead
         */"
net_4_17,"    public void testCidrAddresses_17_oe() {
        SubnetUtils utils = new SubnetUtils(""192.168.0.1/8"");
        utils.setInclusiveHostCount(true);
        SubnetInfo info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/0"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/1"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/9"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/10"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/11"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/12"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/13"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/14"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();
        assertEquals(""255.252.0.0"", info.getNetmask());
    }",SubnetUtilsTest::testCidrAddresses_17_oe,"public String getNetmask() {
            return format(toArray(netmask));
        }",
net_4_18,"    public void testCidrAddresses_18_oe() {
        SubnetUtils utils = new SubnetUtils(""192.168.0.1/8"");
        utils.setInclusiveHostCount(true);
        SubnetInfo info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/0"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/1"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/9"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/10"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/11"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/12"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/13"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/14"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();
        assertEquals(262144, info.getAddressCount());
    }",SubnetUtilsTest::testCidrAddresses_18_oe,"@Deprecated
        public int getAddressCount() {
            final long countLong = getAddressCountLong();
            if (countLong > Integer.MAX_VALUE) {
                throw new RuntimeException(""Count is larger than an integer: "" + countLong);
            }
            // N.B. cannot be negative
            return (int)countLong;
        }","/**
         * Get the count of available addresses.
         * Will be zero for CIDR/31 and CIDR/32 if the inclusive flag is false.
         * @return the count of addresses, may be zero.
         * @throws RuntimeException if the correct count is greater than {@code Integer.MAX_VALUE}
         * @deprecated (3.4) use {@link #getAddressCountLong()} instead
         */"
net_4_19,"    public void testCidrAddresses_19_oe() {
        SubnetUtils utils = new SubnetUtils(""192.168.0.1/8"");
        utils.setInclusiveHostCount(true);
        SubnetInfo info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/0"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/1"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/9"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/10"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/11"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/12"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/13"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/14"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();

        utils = new SubnetUtils(""192.168.0.1/15"");
        utils.setInclusiveHostCount(true);
        info = utils.getInfo();
        assertEquals(""255.254.0.0"", info.getNetmask());
    }",SubnetUtilsTest::testCidrAddresses_19_oe,"public String getNetmask() {
            return format(toArray(netmask));
        }",
