id,test_prefix,test_name,focal_methods,docstrings
commons-pool2_62,"@Test
    public void testAdd_oe() {
        assertTrue(deque.add(ONE));
        assertTrue(deque.add(TWO));
        assertThrows(IllegalStateException.class, () -> deque.add(THREE));
        assertThrows(NullPointerException.class, () -> deque.add(null));
    }",TestLinkedBlockingDeque::testAdd_oe,,
commons-pool2_63,"@Test
    public void testAddFirst_oe() {
        deque.addFirst(ONE);
        deque.addFirst(TWO);
        assertEquals(2, deque.size());
        assertThrows(IllegalStateException.class, () -> deque.add(THREE));
        assertEquals(Integer.valueOf(2), deque.pop());
    }",TestLinkedBlockingDeque::testAddFirst_oe,,
commons-pool2_64,"@Test
    public void testAddLast_oe() {
        deque.addLast(ONE);
        deque.addLast(TWO);
        assertEquals(2, deque.size());
        assertThrows(IllegalStateException.class, () -> deque.add(THREE));
        assertEquals(Integer.valueOf(1), deque.pop());
    }",TestLinkedBlockingDeque::testAddLast_oe,,
commons-pool2_66,"@Test
    public void testConstructors_oe() {
        LinkedBlockingDeque<Integer> deque = new LinkedBlockingDeque<>();
        assertEquals(Integer.MAX_VALUE, deque.remainingCapacity());

        deque = new LinkedBlockingDeque<>(2);
        assertEquals(2, deque.remainingCapacity());

        deque = new LinkedBlockingDeque<>(Arrays.asList(ONE, TWO));
        assertEquals(2, deque.size());

        assertThrows(NullPointerException.class, () -> new LinkedBlockingDeque<>(Arrays.asList(ONE, null)));
    }",TestLinkedBlockingDeque::testConstructors_oe,,
commons-pool2_68,"@Test
    public void testDescendingIterator_oe() {
        assertThrows(NoSuchElementException.class, () -> deque.descendingIterator().next());
        deque.add(ONE);
        deque.add(TWO);
        final Iterator<Integer> iter = deque.descendingIterator();
        assertEquals(Integer.valueOf(2), iter.next());
        iter.remove();
        assertEquals(Integer.valueOf(1), iter.next());
    }",TestLinkedBlockingDeque::testDescendingIterator_oe,,
commons-pool2_70,"@Test
    public void testElement_oe() {
        assertThrows(NoSuchElementException.class, () -> deque.element());
        deque.add(ONE);
        deque.add(TWO);
        assertEquals(Integer.valueOf(1), deque.element());
    }",TestLinkedBlockingDeque::testElement_oe,,
commons-pool2_71,"@Test
    public void testGetFirst_oe() {
        assertThrows(NoSuchElementException.class, () -> deque.getFirst());
        deque.add(ONE);
        deque.add(TWO);
        assertEquals(Integer.valueOf(1), deque.getFirst());
    }",TestLinkedBlockingDeque::testGetFirst_oe,,
commons-pool2_72,"@Test
    public void testGetLast_oe() {
        assertThrows(NoSuchElementException.class, () -> deque.getLast());
        deque.add(ONE);
        deque.add(TWO);
        assertEquals(Integer.valueOf(2), deque.getLast());
    }",TestLinkedBlockingDeque::testGetLast_oe,,
commons-pool2_73,"@Test
    public void testIterator_oe() {
        assertThrows(NoSuchElementException.class, () -> deque.iterator().next());
        deque.add(ONE);
        deque.add(TWO);
        final Iterator<Integer> iter = deque.iterator();
        assertEquals(Integer.valueOf(1), iter.next());
        iter.remove();
        assertEquals(Integer.valueOf(2), iter.next());
    }",TestLinkedBlockingDeque::testIterator_oe,,
commons-pool2_74,"@Test
    public void testOffer_oe() {
        assertTrue(deque.offer(ONE));
        assertTrue(deque.offer(TWO));
        assertFalse(deque.offer(THREE));
        assertThrows(NullPointerException.class, () -> deque.offer(null));
    }",TestLinkedBlockingDeque::testOffer_oe,,
commons-pool2_75,"@Test
    public void testOfferFirst_oe() {
        deque.offerFirst(ONE);
        deque.offerFirst(TWO);
        assertEquals(2, deque.size());
        assertThrows(NullPointerException.class, () -> deque.offerFirst(null));
        assertEquals(Integer.valueOf(2), deque.pop());
    }",TestLinkedBlockingDeque::testOfferFirst_oe,,
commons-pool2_76,"@Test
    public void testOfferFirstWithTimeout_oe() throws InterruptedException {
        assertThrows(NullPointerException.class, () -> deque.offerFirst(null, TIMEOUT_50_MILLIS));
        assertTrue(deque.offerFirst(ONE, TIMEOUT_50_MILLIS));
        assertTrue(deque.offerFirst(TWO, TIMEOUT_50_MILLIS));
        assertFalse(deque.offerFirst(THREE, TIMEOUT_50_MILLIS));
    }",TestLinkedBlockingDeque::testOfferFirstWithTimeout_oe,,
commons-pool2_77,"@Test
    public void testOfferLast_oe() {
        deque.offerLast(ONE);
        deque.offerLast(TWO);
        assertEquals(2, deque.size());
        assertThrows(NullPointerException.class, () -> deque.offerLast(null));
        assertEquals(Integer.valueOf(1), deque.pop());
    }",TestLinkedBlockingDeque::testOfferLast_oe,,
commons-pool2_78,"@Test
    public void testOfferLastWithTimeout_oe() throws InterruptedException {
        assertThrows(NullPointerException.class, () -> deque.offerLast(null, TIMEOUT_50_MILLIS));
        assertTrue(deque.offerLast(ONE, TIMEOUT_50_MILLIS));
        assertTrue(deque.offerLast(TWO, TIMEOUT_50_MILLIS));
        assertFalse(deque.offerLast(THREE, TIMEOUT_50_MILLIS));
    }",TestLinkedBlockingDeque::testOfferLastWithTimeout_oe,,
commons-pool2_79,"@Test
    public void testOfferWithTimeout_oe() throws InterruptedException {
        assertTrue(deque.offer(ONE, TIMEOUT_50_MILLIS));
        assertTrue(deque.offer(TWO, TIMEOUT_50_MILLIS));
        assertFalse(deque.offer(THREE, TIMEOUT_50_MILLIS));
        assertThrows(NullPointerException.class, () -> deque.offer(null, TIMEOUT_50_MILLIS));
    }",TestLinkedBlockingDeque::testOfferWithTimeout_oe,,
commons-pool2_88,"@Test
    public void testPop_oe() {
        assertThrows(NoSuchElementException.class, () -> deque.pop());
        deque.add(ONE);
        deque.add(TWO);
        assertEquals(Integer.valueOf(1), deque.pop());
        assertThrows(NoSuchElementException.class, () -> {
            deque.pop();
            deque.pop();
        });
    }",TestLinkedBlockingDeque::testPop_oe,,
commons-pool2_89,"@Test
    public void testPush_oe() {
        deque.push(ONE);
        deque.push(TWO);
        assertEquals(2, deque.size());
        assertThrows(IllegalStateException.class, () -> deque.push(THREE));
        assertEquals(Integer.valueOf(2), deque.pop());
    }",TestLinkedBlockingDeque::testPush_oe,,
commons-pool2_91,"@Test
    public void testPutFirst_oe() throws InterruptedException {
        assertThrows(NullPointerException.class, () -> deque.putFirst(null));
        deque.putFirst(ONE);
        deque.putFirst(TWO);
        assertEquals(2, deque.size());
        assertEquals(Integer.valueOf(2), deque.pop());
    }",TestLinkedBlockingDeque::testPutFirst_oe,,
commons-pool2_92,"@Test
    public void testPutLast_oe() throws InterruptedException {
        assertThrows(NullPointerException.class, () -> deque.putLast(null));
        deque.putLast(ONE);
        deque.putLast(TWO);
        assertEquals(2, deque.size());
        assertEquals(Integer.valueOf(1), deque.pop());
    }",TestLinkedBlockingDeque::testPutLast_oe,,
commons-pool2_93,"@Test
    public void testRemove_oe() {
        assertThrows(NoSuchElementException.class, deque::remove);
        deque.add(ONE);
        deque.add(TWO);
        assertEquals(Integer.valueOf(1), deque.remove());
    }",TestLinkedBlockingDeque::testRemove_oe,,
commons-pool2_94,"@Test
    public void testRemoveFirst_oe() {
        assertThrows(NoSuchElementException.class, deque::removeFirst);
        deque.add(ONE);
        deque.add(TWO);
        assertEquals(Integer.valueOf(1), deque.removeFirst());
        assertThrows(NoSuchElementException.class, () -> {
            deque.removeFirst();
            deque.removeFirst();
        });
    }",TestLinkedBlockingDeque::testRemoveFirst_oe,,
commons-pool2_95,"@Test
    public void testRemoveLast_oe() {
        assertThrows(NoSuchElementException.class, deque::removeLast);
        deque.add(ONE);
        deque.add(TWO);
        assertEquals(Integer.valueOf(2), deque.removeLast());
        assertThrows(NoSuchElementException.class, () -> {
            deque.removeLast();
            deque.removeLast();
        });
    }",TestLinkedBlockingDeque::testRemoveLast_oe,,
commons-pool2_146,"@Test
    public void testMultipleReturn_oe() throws Exception {
        final WaiterFactory<String> factory = new WaiterFactory<>(0, 0, 0, 0, 0, 0);
        try (final GenericObjectPool<Waiter> pool = new GenericObjectPool<>(factory)) {
            pool.setTestOnReturn(true);
            final Waiter waiter = pool.borrowObject();
            pool.returnObject(waiter);
            assertEquals(1, waiter.getValidationCount());
            assertEquals(1, waiter.getPassivationCount());
            try {
                pool.returnObject(waiter);
                fail(""Expecting IllegalStateException from multiple return"");
            } catch (final IllegalStateException ex) {
                assertEquals(1, waiter.getValidationCount());
                assertEquals(1, waiter.getPassivationCount());
            }
        }
    }",TestGenericObjectPool::testMultipleReturn_oe,,
commons-pool2_147,"@Test
    public void testMultipleReturnOfSameObject_oe() throws Exception {
        try (final GenericObjectPool<String> pool = new GenericObjectPool<>(simpleFactory, new GenericObjectPoolConfig<>())) {

            assertEquals(0, pool.getNumActive());
            assertEquals(0, pool.getNumIdle());

            final String obj = pool.borrowObject();

            assertEquals(1, pool.getNumActive());
            assertEquals(0, pool.getNumIdle());

            pool.returnObject(obj);

            assertEquals(0, pool.getNumActive());
            assertEquals(1, pool.getNumIdle());

            assertThrows(IllegalStateException.class,
                    () -> pool.returnObject(obj));

            assertEquals(0, pool.getNumActive());
            assertEquals(1, pool.getNumIdle());
        }
    }",TestGenericObjectPool::testMultipleReturnOfSameObject_oe,,
commons-pool2_156,"@Test
    public void testSwallowedExceptionListener_oe() {
        genericObjectPool.setSwallowedExceptionListener(null); // must simply return
        final List<Exception> swallowedExceptions = new ArrayList<>();
        /*
         * A simple listener, that will throw a OOM on 3rd exception.
         */
        final SwallowedExceptionListener listener = e -> {
            if (swallowedExceptions.size() == 2) {
                throw new OutOfMemoryError();
            }
            swallowedExceptions.add(e);
        };
        genericObjectPool.setSwallowedExceptionListener(listener);

        final Exception e1 = new Exception();
        final Exception e2 = new ArrayIndexOutOfBoundsException();

        genericObjectPool.swallowException(e1);
        genericObjectPool.swallowException(e2);

        assertThrows(OutOfMemoryError.class, () -> genericObjectPool.swallowException(e1));

        assertEquals(2, swallowedExceptions.size());
    }",TestGenericObjectPool::testSwallowedExceptionListener_oe,,
commons-pool2_276,"@Test
    public void testMultipleReturn_oe() throws Exception {
        final WaiterFactory<String> factory = new WaiterFactory<>(0, 0, 0, 0, 0, 0);
        try (final GenericKeyedObjectPool<String, Waiter> pool = new GenericKeyedObjectPool<>(factory)) {
            pool.setTestOnReturn(true);
            final Waiter waiter = pool.borrowObject(""a"");
            pool.returnObject(""a"", waiter);
            assertEquals(1, waiter.getValidationCount());
            assertEquals(1, waiter.getPassivationCount());
            try {
                pool.returnObject(""a"", waiter);
                fail(""Expecting IllegalStateException from multiple return"");
            } catch (final IllegalStateException ex) {
                assertEquals(1, waiter.getValidationCount());
                assertEquals(1, waiter.getPassivationCount());
            }
        }
    }",TestGenericKeyedObjectPool::testMultipleReturn_oe,,
