id,test_prefix,test_name,focal_method,docstring
joda_324_101,"public void testConstructor_invalidObject_Chronology_oe_101_oe() throws Throwable {
        try {
            new MutableDateTime(new Object(), GregorianChronology.getInstance());
            fail();
        } catch (IllegalArgumentException ex) {}
    }
",TestMutableDateTime_Constructors::testConstructor_invalidObject_Chronology_oe_101_oe,"public static GregorianChronology getInstance() {
        return getInstance(DateTimeZone.getDefault(), 4);
    }","/**
     * Gets an instance of the GregorianChronology in the default time zone.
     * 
     * @return a chronology in the default time zone
     */"
joda_329_101,"public void testConstructor_int_int_int_int_int_int_int_oe_101_oe() throws Throwable {
        try {
            new MutableDateTime(Integer.MIN_VALUE, 6, 9, 0, 0, 0, 0);
            fail();
        } catch (IllegalArgumentException ex) {}
    }
",TestMutableDateTime_Constructors::testConstructor_int_int_int_int_int_int_int_oe_101_oe,,
joda_329_102,"public void testConstructor_int_int_int_int_int_int_int_oe_102_oe() throws Throwable {
        try {
            new MutableDateTime(Integer.MAX_VALUE, 6, 9, 0, 0, 0, 0);
            fail();
        } catch (IllegalArgumentException ex) {}
    }
",TestMutableDateTime_Constructors::testConstructor_int_int_int_int_int_int_int_oe_102_oe,,
joda_329_103,"public void testConstructor_int_int_int_int_int_int_int_oe_103_oe() throws Throwable {
        try {
            new MutableDateTime(2002, 0, 9, 0, 0, 0, 0);
            fail();
        } catch (IllegalArgumentException ex) {}
    }
",TestMutableDateTime_Constructors::testConstructor_int_int_int_int_int_int_int_oe_103_oe,,
joda_329_104,"public void testConstructor_int_int_int_int_int_int_int_oe_104_oe() throws Throwable {
        try {
            new MutableDateTime(2002, 13, 9, 0, 0, 0, 0);
            fail();
        } catch (IllegalArgumentException ex) {}
    }
",TestMutableDateTime_Constructors::testConstructor_int_int_int_int_int_int_int_oe_104_oe,,
joda_329_105,"public void testConstructor_int_int_int_int_int_int_int_oe_105_oe() throws Throwable {
        try {
            new MutableDateTime(2002, 6, 0, 0, 0, 0, 0);
            fail();
        } catch (IllegalArgumentException ex) {}
    }
",TestMutableDateTime_Constructors::testConstructor_int_int_int_int_int_int_int_oe_105_oe,,
joda_329_106,"public void testConstructor_int_int_int_int_int_int_int_oe_106_oe() throws Throwable {
        try {
            new MutableDateTime(2002, 6, 31, 0, 0, 0, 0);
            fail();
        } catch (IllegalArgumentException ex) {}
    }
",TestMutableDateTime_Constructors::testConstructor_int_int_int_int_int_int_int_oe_106_oe,,
joda_329_107,"public void testConstructor_int_int_int_int_int_int_int_oe_107_oe() throws Throwable {
        try {
            new MutableDateTime(2002, 7, 32, 0, 0, 0, 0);
            fail();
        } catch (IllegalArgumentException ex) {}
    }
",TestMutableDateTime_Constructors::testConstructor_int_int_int_int_int_int_int_oe_107_oe,,
joda_330_101,"public void testConstructor_int_int_int_int_int_int_int_DateTimeZone_oe_101_oe() throws Throwable {
        try {
            new MutableDateTime(Integer.MIN_VALUE, 6, 9, 0, 0, 0, 0, PARIS);
            fail();
        } catch (IllegalArgumentException ex) {}
    }
",TestMutableDateTime_Constructors::testConstructor_int_int_int_int_int_int_int_DateTimeZone_oe_101_oe,,
joda_330_102,"public void testConstructor_int_int_int_int_int_int_int_DateTimeZone_oe_102_oe() throws Throwable {
        try {
            new MutableDateTime(Integer.MAX_VALUE, 6, 9, 0, 0, 0, 0, PARIS);
            fail();
        } catch (IllegalArgumentException ex) {}
    }
",TestMutableDateTime_Constructors::testConstructor_int_int_int_int_int_int_int_DateTimeZone_oe_102_oe,,
joda_330_103,"public void testConstructor_int_int_int_int_int_int_int_DateTimeZone_oe_103_oe() throws Throwable {
        try {
            new MutableDateTime(2002, 0, 9, 0, 0, 0, 0, PARIS);
            fail();
        } catch (IllegalArgumentException ex) {}
    }
",TestMutableDateTime_Constructors::testConstructor_int_int_int_int_int_int_int_DateTimeZone_oe_103_oe,,
joda_330_104,"public void testConstructor_int_int_int_int_int_int_int_DateTimeZone_oe_104_oe() throws Throwable {
        try {
            new MutableDateTime(2002, 13, 9, 0, 0, 0, 0, PARIS);
            fail();
        } catch (IllegalArgumentException ex) {}
    }
",TestMutableDateTime_Constructors::testConstructor_int_int_int_int_int_int_int_DateTimeZone_oe_104_oe,,
joda_330_105,"public void testConstructor_int_int_int_int_int_int_int_DateTimeZone_oe_105_oe() throws Throwable {
        try {
            new MutableDateTime(2002, 6, 0, 0, 0, 0, 0, PARIS);
            fail();
        } catch (IllegalArgumentException ex) {}
    }
",TestMutableDateTime_Constructors::testConstructor_int_int_int_int_int_int_int_DateTimeZone_oe_105_oe,,
joda_330_106,"public void testConstructor_int_int_int_int_int_int_int_DateTimeZone_oe_106_oe() throws Throwable {
        try {
            new MutableDateTime(2002, 6, 31, 0, 0, 0, 0, PARIS);
            fail();
        } catch (IllegalArgumentException ex) {}
    }
",TestMutableDateTime_Constructors::testConstructor_int_int_int_int_int_int_int_DateTimeZone_oe_106_oe,,
joda_330_107,"public void testConstructor_int_int_int_int_int_int_int_DateTimeZone_oe_107_oe() throws Throwable {
        try {
            new MutableDateTime(2002, 7, 32, 0, 0, 0, 0, PARIS);
            fail();
        } catch (IllegalArgumentException ex) {}
    }
",TestMutableDateTime_Constructors::testConstructor_int_int_int_int_int_int_int_DateTimeZone_oe_107_oe,,
joda_332_101,"public void testConstructor_int_int_int_int_int_int_int_Chronology_oe_101_oe() throws Throwable {
        try {
            new MutableDateTime(Integer.MIN_VALUE, 6, 9, 0, 0, 0, 0, GregorianChronology.getInstance());
            fail();
        } catch (IllegalArgumentException ex) {}
    }
",TestMutableDateTime_Constructors::testConstructor_int_int_int_int_int_int_int_Chronology_oe_101_oe,"public static GregorianChronology getInstance() {
        return getInstance(DateTimeZone.getDefault(), 4);
    }","/**
     * Gets an instance of the GregorianChronology in the default time zone.
     * 
     * @return a chronology in the default time zone
     */"
joda_332_102,"public void testConstructor_int_int_int_int_int_int_int_Chronology_oe_102_oe() throws Throwable {
        try {
            new MutableDateTime(Integer.MAX_VALUE, 6, 9, 0, 0, 0, 0, GregorianChronology.getInstance());
            fail();
        } catch (IllegalArgumentException ex) {}
    }
",TestMutableDateTime_Constructors::testConstructor_int_int_int_int_int_int_int_Chronology_oe_102_oe,"public static GregorianChronology getInstance() {
        return getInstance(DateTimeZone.getDefault(), 4);
    }","/**
     * Gets an instance of the GregorianChronology in the default time zone.
     * 
     * @return a chronology in the default time zone
     */"
joda_332_103,"public void testConstructor_int_int_int_int_int_int_int_Chronology_oe_103_oe() throws Throwable {
        try {
            new MutableDateTime(2002, 0, 9, 0, 0, 0, 0, GregorianChronology.getInstance());
            fail();
        } catch (IllegalArgumentException ex) {}
    }
",TestMutableDateTime_Constructors::testConstructor_int_int_int_int_int_int_int_Chronology_oe_103_oe,"public static GregorianChronology getInstance() {
        return getInstance(DateTimeZone.getDefault(), 4);
    }","/**
     * Gets an instance of the GregorianChronology in the default time zone.
     * 
     * @return a chronology in the default time zone
     */"
joda_332_104,"public void testConstructor_int_int_int_int_int_int_int_Chronology_oe_104_oe() throws Throwable {
        try {
            new MutableDateTime(2002, 13, 9, 0, 0, 0, 0, GregorianChronology.getInstance());
            fail();
        } catch (IllegalArgumentException ex) {}
    }
",TestMutableDateTime_Constructors::testConstructor_int_int_int_int_int_int_int_Chronology_oe_104_oe,"public static GregorianChronology getInstance() {
        return getInstance(DateTimeZone.getDefault(), 4);
    }","/**
     * Gets an instance of the GregorianChronology in the default time zone.
     * 
     * @return a chronology in the default time zone
     */"
joda_332_105,"public void testConstructor_int_int_int_int_int_int_int_Chronology_oe_105_oe() throws Throwable {
        try {
            new MutableDateTime(2002, 6, 0, 0, 0, 0, 0, GregorianChronology.getInstance());
            fail();
        } catch (IllegalArgumentException ex) {}
    }
",TestMutableDateTime_Constructors::testConstructor_int_int_int_int_int_int_int_Chronology_oe_105_oe,"public static GregorianChronology getInstance() {
        return getInstance(DateTimeZone.getDefault(), 4);
    }","/**
     * Gets an instance of the GregorianChronology in the default time zone.
     * 
     * @return a chronology in the default time zone
     */"
joda_332_106,"public void testConstructor_int_int_int_int_int_int_int_Chronology_oe_106_oe() throws Throwable {
        try {
            new MutableDateTime(2002, 6, 31, 0, 0, 0, 0, GregorianChronology.getInstance());
            fail();
        } catch (IllegalArgumentException ex) {}
    }
",TestMutableDateTime_Constructors::testConstructor_int_int_int_int_int_int_int_Chronology_oe_106_oe,"public static GregorianChronology getInstance() {
        return getInstance(DateTimeZone.getDefault(), 4);
    }","/**
     * Gets an instance of the GregorianChronology in the default time zone.
     * 
     * @return a chronology in the default time zone
     */"
joda_332_107,"public void testConstructor_int_int_int_int_int_int_int_Chronology_oe_107_oe() throws Throwable {
        try {
            new MutableDateTime(2002, 7, 32, 0, 0, 0, 0, GregorianChronology.getInstance());
            fail();
        } catch (IllegalArgumentException ex) {}
    }
",TestMutableDateTime_Constructors::testConstructor_int_int_int_int_int_int_int_Chronology_oe_107_oe,"public static GregorianChronology getInstance() {
        return getInstance(DateTimeZone.getDefault(), 4);
    }","/**
     * Gets an instance of the GregorianChronology in the default time zone.
     * 
     * @return a chronology in the default time zone
     */"
joda_422_102,"public void testPlus_oe_102_oe() {
        try {
            Period.days(Integer.MAX_VALUE).plus(Period.days(1));
            fail();
        } catch (ArithmeticException ex) {}
    }
",TestPeriod_Basics::testPlus_oe_102_oe,"public static Period days(int days) {
        return new Period(new int[] {0, 0, 0, days, 0, 0, 0, 0}, PeriodType.standard());
    }","/**
     * Create a period with a specified number of days.
     * <p>
     * The standard period type is used, thus you can add other fields such
     * as months or weeks using the <code>withXxx()</code> methods.
     * For example, <code>Period.days(2).withHours(6);</code>
     * <p>
     * If you want a day-based period that cannot have other fields added,
     * then you should consider using {@link Days}.
     *
     * @param days  the amount of days in this period
     * @return the period
     */"
joda_422_103,"public void testPlus_oe_103_oe() {
        try {
            Period.days(Integer.MIN_VALUE).plus(Period.days(-1));
            fail();
        } catch (ArithmeticException ex) {}
    }
",TestPeriod_Basics::testPlus_oe_103_oe,"public static Period days(int days) {
        return new Period(new int[] {0, 0, 0, days, 0, 0, 0, 0}, PeriodType.standard());
    }","/**
     * Create a period with a specified number of days.
     * <p>
     * The standard period type is used, thus you can add other fields such
     * as months or weeks using the <code>withXxx()</code> methods.
     * For example, <code>Period.days(2).withHours(6);</code>
     * <p>
     * If you want a day-based period that cannot have other fields added,
     * then you should consider using {@link Days}.
     *
     * @param days  the amount of days in this period
     * @return the period
     */"
joda_423_102,"public void testMinus_oe_102_oe() {
        try {
            Period.days(Integer.MAX_VALUE).minus(Period.days(-1));
            fail();
        } catch (ArithmeticException ex) {}
    }
",TestPeriod_Basics::testMinus_oe_102_oe,"public static Period days(int days) {
        return new Period(new int[] {0, 0, 0, days, 0, 0, 0, 0}, PeriodType.standard());
    }","/**
     * Create a period with a specified number of days.
     * <p>
     * The standard period type is used, thus you can add other fields such
     * as months or weeks using the <code>withXxx()</code> methods.
     * For example, <code>Period.days(2).withHours(6);</code>
     * <p>
     * If you want a day-based period that cannot have other fields added,
     * then you should consider using {@link Days}.
     *
     * @param days  the amount of days in this period
     * @return the period
     */"
joda_423_103,"public void testMinus_oe_103_oe() {
        try {
            Period.days(Integer.MIN_VALUE).minus(Period.days(1));
            fail();
        } catch (ArithmeticException ex) {}
    }
",TestPeriod_Basics::testMinus_oe_103_oe,"public static Period days(int days) {
        return new Period(new int[] {0, 0, 0, days, 0, 0, 0, 0}, PeriodType.standard());
    }","/**
     * Create a period with a specified number of days.
     * <p>
     * The standard period type is used, thus you can add other fields such
     * as months or weeks using the <code>withXxx()</code> methods.
     * For example, <code>Period.days(2).withHours(6);</code>
     * <p>
     * If you want a day-based period that cannot have other fields added,
     * then you should consider using {@link Days}.
     *
     * @param days  the amount of days in this period
     * @return the period
     */"
joda_427_101,"public void testMultipliedBy_oe_101_oe() {
        try {
            Period.days(Integer.MAX_VALUE).multipliedBy(2);
            fail();
        } catch (ArithmeticException ex) {}
    }
",TestPeriod_Basics::testMultipliedBy_oe_101_oe,"public Months multipliedBy(int scalar) {
        return Months.months(FieldUtils.safeMultiply(getValue(), scalar));
    }","/**
     * Returns a new instance with the months multiplied by the specified scalar.
     * <p>
     * This instance is immutable and unaffected by this method call.
     *
     * @param scalar  the amount to multiply by, may be negative
     * @return the new period multiplied by the specified scalar
     * @throws ArithmeticException if the result overflows an int
     */"
joda_427_102,"public void testMultipliedBy_oe_102_oe() {
        try {
            Period.days(Integer.MIN_VALUE).multipliedBy(2);
            fail();
        } catch (ArithmeticException ex) {}
    }
",TestPeriod_Basics::testMultipliedBy_oe_102_oe,"public Months multipliedBy(int scalar) {
        return Months.months(FieldUtils.safeMultiply(getValue(), scalar));
    }","/**
     * Returns a new instance with the months multiplied by the specified scalar.
     * <p>
     * This instance is immutable and unaffected by this method call.
     *
     * @param scalar  the amount to multiply by, may be negative
     * @return the new period multiplied by the specified scalar
     * @throws ArithmeticException if the result overflows an int
     */"
joda_428_101,"public void testNegated_oe_101_oe() {
        try {
            Period.days(Integer.MIN_VALUE).negated();
            fail();
        } catch (ArithmeticException ex) {}
    }
",TestPeriod_Basics::testNegated_oe_101_oe,"public Months negated() {
        return Months.months(FieldUtils.safeNegate(getValue()));
    }","/**
     * Returns a new instance with the months value negated.
     *
     * @return the new period with a negated value
     * @throws ArithmeticException if the result overflows an int
     */"
joda_553_101,"public void testFactory_FromCalendarFields_oe_101_oe() throws Exception {
        try {
            MonthDay.fromCalendarFields(null);
            fail();
        } catch (IllegalArgumentException ex) {}
    }
",TestMonthDay_Constructors::testFactory_FromCalendarFields_oe_101_oe,"public static MonthDay fromCalendarFields(Calendar calendar) {
        if (calendar == null) {
            throw new IllegalArgumentException(""The calendar must not be null"");
        }
        return new MonthDay(calendar.get(Calendar.MONTH) + 1, calendar.get(Calendar.DAY_OF_MONTH));
    }","/**
     * Constructs a MonthDay from a <code>java.util.Calendar</code>
     * using exactly the same field values avoiding any time zone effects.
     * <p>
     * Each field is queried from the Calendar and assigned to the MonthDay.
     * <p>
     * This factory method ignores the type of the calendar and always
     * creates a MonthDay with ISO chronology. It is expected that you
     * will only pass in instances of <code>GregorianCalendar</code> however
     * this is not validated.
     *
     * @param calendar  the Calendar to extract fields from
     * @return the created MonthDay, never null
     * @throws IllegalArgumentException if the calendar is null
     * @throws IllegalArgumentException if the monthOfYear or dayOfMonth is invalid for the ISO chronology
     */"
joda_554_101,"public void testFactory_FromDateFields_oe_101_oe() throws Exception {
        try {
            MonthDay.fromDateFields(null);
            fail();
        } catch (IllegalArgumentException ex) {}
    }
",TestMonthDay_Constructors::testFactory_FromDateFields_oe_101_oe,"@SuppressWarnings(""deprecation"")
    public static MonthDay fromDateFields(Date date) {
        if (date == null) {
            throw new IllegalArgumentException(""The date must not be null"");
        }
        return new MonthDay(date.getMonth() + 1, date.getDate());
    }","/**
     * Constructs a MonthDay from a <code>java.util.Date</code>
     * using exactly the same field values avoiding any time zone effects.
     * <p>
     * Each field is queried from the Date and assigned to the MonthDay.
     * <p>
     * This factory method always creates a MonthDay with ISO chronology.
     *
     * @param date  the Date to extract fields from
     * @return the created MonthDay, never null
     * @throws IllegalArgumentException if the calendar is null
     * @throws IllegalArgumentException if the monthOfYear or dayOfMonth is invalid for the ISO chronology
     */"
joda_569_101,"public void testConstructor_ObjectStringEx1_oe_101_oe() throws Throwable {
        try {
            new MonthDay(""T10:20:30.040"");
            fail();
        } catch (IllegalArgumentException ex) {
            // expected
        }
    }
",TestMonthDay_Constructors::testConstructor_ObjectStringEx1_oe_101_oe,,
joda_570_101,"public void testConstructor_ObjectStringEx2_oe_101_oe() throws Throwable {
        try {
            new MonthDay(""T10:20:30.040+14:00"");
            fail();
        } catch (IllegalArgumentException ex) {
            // expected
        }
    }
",TestMonthDay_Constructors::testConstructor_ObjectStringEx2_oe_101_oe,,
joda_571_101,"public void testConstructor_ObjectStringEx3_oe_101_oe() throws Throwable {
        try {
            new MonthDay(""10:20:30.040"");
            fail();
        } catch (IllegalArgumentException ex) {
            // expected
        }
    }
",TestMonthDay_Constructors::testConstructor_ObjectStringEx3_oe_101_oe,,
joda_572_101,"public void testConstructor_ObjectStringEx4_oe_101_oe() throws Throwable {
        try {
            new MonthDay(""10:20:30.040+14:00"");
            fail();
        } catch (IllegalArgumentException ex) {
            // expected
        }
    }
",TestMonthDay_Constructors::testConstructor_ObjectStringEx4_oe_101_oe,,
joda_577_101,"public void testConstructor_int_int_oe_101_oe() throws Throwable {
        try {
            new MonthDay(Integer.MIN_VALUE, 6);
            fail();
        } catch (IllegalArgumentException ex) {}
    }
",TestMonthDay_Constructors::testConstructor_int_int_oe_101_oe,,
joda_577_102,"public void testConstructor_int_int_oe_102_oe() throws Throwable {
        try {
            new MonthDay(Integer.MAX_VALUE, 6);
            fail();
        } catch (IllegalArgumentException ex) {}
    }
",TestMonthDay_Constructors::testConstructor_int_int_oe_102_oe,,
joda_577_103,"public void testConstructor_int_int_oe_103_oe() throws Throwable {
        try {
            new MonthDay(1970, 0);
            fail();
        } catch (IllegalArgumentException ex) {}
    }
",TestMonthDay_Constructors::testConstructor_int_int_oe_103_oe,,
joda_577_104,"public void testConstructor_int_int_oe_104_oe() throws Throwable {
        try {
            new MonthDay(1970, 13);
            fail();
        } catch (IllegalArgumentException ex) {}
    }
",TestMonthDay_Constructors::testConstructor_int_int_oe_104_oe,,
joda_578_101,"public void testConstructor_int_int_Chronology_oe_101_oe() throws Throwable {
        try {
            new MonthDay(Integer.MIN_VALUE, 6, GREGORIAN_PARIS);
            fail();
        } catch (IllegalArgumentException ex) {}
    }
",TestMonthDay_Constructors::testConstructor_int_int_Chronology_oe_101_oe,,
joda_578_102,"public void testConstructor_int_int_Chronology_oe_102_oe() throws Throwable {
        try {
            new MonthDay(Integer.MAX_VALUE, 6, GREGORIAN_PARIS);
            fail();
        } catch (IllegalArgumentException ex) {}
    }
",TestMonthDay_Constructors::testConstructor_int_int_Chronology_oe_102_oe,,
joda_578_103,"public void testConstructor_int_int_Chronology_oe_103_oe() throws Throwable {
        try {
            new MonthDay(1970, 0, GREGORIAN_PARIS);
            fail();
        } catch (IllegalArgumentException ex) {}
    }
",TestMonthDay_Constructors::testConstructor_int_int_Chronology_oe_103_oe,,
joda_578_104,"public void testConstructor_int_int_Chronology_oe_104_oe() throws Throwable {
        try {
            new MonthDay(1970, 13, GREGORIAN_PARIS);
            fail();
        } catch (IllegalArgumentException ex) {}
    }
",TestMonthDay_Constructors::testConstructor_int_int_Chronology_oe_104_oe,,
joda_585_101,"public void testFactory_standardSecondsIn_RPeriod_oe_101_oe() {
        try {
            Seconds.standardSecondsIn(Period.months(1));
            fail();
        } catch (IllegalArgumentException ex) {
            // expected
        }
    }
",TestSeconds::testFactory_standardSecondsIn_RPeriod_oe_101_oe,"public static Period months(int months) {
        return new Period(new int[] {0, months, 0, 0, 0, 0, 0, 0}, PeriodType.standard());
    }","/**
     * Create a period with a specified number of months.
     * <p>
     * The standard period type is used, thus you can add other fields such
     * as years or days using the <code>withXxx()</code> methods.
     * For example, <code>Period.months(2).withDays(6);</code>
     * <p>
     * If you want a month-based period that cannot have other fields added,
     * then you should consider using {@link Months}.
     *
     * @param months  the amount of months in this period
     * @return the period
     */"
joda_586_101,"public void testFactory_parseSeconds_String_oe_101_oe() {
        try {
            Seconds.parseSeconds(""P1Y1D"");
            fail();
        } catch (IllegalArgumentException ex) {
            // expected
        }
    }
",TestSeconds::testFactory_parseSeconds_String_oe_101_oe,"@FromString
    public static Seconds parseSeconds(String periodStr) {
        if (periodStr == null) {
            return Seconds.ZERO;
        }
        Period p = PARSER.parsePeriod(periodStr);
        return Seconds.seconds(p.getSeconds());
    }","/**
     * Creates a new <code>Seconds</code> by parsing a string in the ISO8601 format 'PTnS'.
     * <p>
     * The parse will accept the full ISO syntax of PnYnMnWnDTnHnMnS however only the
     * seconds component may be non-zero. If any other component is non-zero, an exception
     * will be thrown.
     *
     * @param periodStr  the period string, null returns zero
     * @return the period in seconds
     * @throws IllegalArgumentException if the string format is invalid
     */"
