id,test_prefix,test_name,focal_methods,docstrings
commons-dbutils_16,"@Test
    public void testFindMoreThanLocalColumns_oe() {
        int count = 0;
        for (ColumnHandler handler : columns) {
            count++;
        }

        assertTrue(count > 1);
    }",ServiceLoaderTest::testFindMoreThanLocalColumns_oe,,
commons-dbutils_17,"@Test
    public void testFindMoreThanLocalProperties_oe() {
        int count = 0;
        for (PropertyHandler handler : properties) {
            count++;
        }

        assertTrue(count > 1);
    }",ServiceLoaderTest::testFindMoreThanLocalProperties_oe,,
commons-dbutils_18,"@Test
    public void commitAndCloseWithException_oe() throws Exception {
        Connection mockConnection = mock(Connection.class);
        doThrow(SQLException.class).when(mockConnection).commit();
        try {
            DbUtils.commitAndClose(mockConnection);
            fail(""DbUtils.commitAndClose() swallowed SQLEception!"");
        } catch (SQLException e) {
        }
        verify(mockConnection).close();
    }",DbUtilsTest::commitAndCloseWithException_oe,,
commons-dbutils_19,"@Test
    public void rollbackAndCloseWithException_oe() throws Exception {
        Connection mockConnection = mock(Connection.class);
        doThrow(SQLException.class).when(mockConnection).rollback();
        try {
            DbUtils.rollbackAndClose(mockConnection);
            fail(""DbUtils.rollbackAndClose() swallowed SQLException!"");
        } catch (SQLException e) {
        }
        verify(mockConnection).rollback();
        verify(mockConnection).close();
    }",DbUtilsTest::rollbackAndCloseWithException_oe,,
commons-dbutils_20,"@Test
    public void testLoadDriverReturnsFalse_oe() {
        
        assertFalse(DbUtils.loadDriver(""""));

    }",DbUtilsTest::testLoadDriverReturnsFalse_oe,"public static boolean loadDriver(String driverClassName) {
        return loadDriver(DbUtils.class.getClassLoader(), driverClassName);
    }","/**
     * Loads and registers a database driver class.
     * If this succeeds, it returns true, else it returns false.
     *
     * @param driverClassName of driver to load
     * @return boolean <code>true</code> if the driver was found, otherwise <code>false</code>
     */"
commons-dbutils_21,"@Test
    public void testSetValue_oe() throws Exception {
        when(stmt.getObject(INDEX)).thenReturn(VALUE);

        parameter.setValue(stmt, INDEX);

        assertEquals(VALUE, parameter.getValue());
    }",OutParameterTest::testSetValue_oe,"public T getValue() {
        return value;
    }","/**
     * Get the value of the OUT parameter.  After the stored procedure has
     * been executed, the value is the value returned via this parameter.
     * @return the value of the OUT parameter.
     */"
commons-dbutils_22,"public void testCheckDataSizes_oe() {
        assertEquals(""Row 1 must contain correct number of columns"", columnNames.length, row1.length);
        assertEquals(""Row 1 must contain correct number of columns"", columnNames.length, row2.length);
    }",BaseTestCase::testCheckDataSizes_oe,,
commons-dbutils_23,"public void testResultSets_oe() throws Exception {
        assertFalse(""emptyResultSet should be empty"", emptyResultSet.next());
    }",BaseTestCase::testResultSets_oe,"@Override
    public Object[] next() {
        try {
            rs.next();
            return this.convert.toArray(rs);
        } catch (SQLException e) {
            rethrow(e);
            return null;
        }
    }","/**
     * Returns the next row as an <code>Object[]</code>.
     * @return An <code>Object[]</code> with the same number of elements as
     * columns in the <code>ResultSet</code>.
     * @see java.util.Iterator#next()
     * @throws RuntimeException if an SQLException occurs.
     */"
commons-dbutils_25,"public void testCreateConnection_oe() {
        assertNotNull(ProxyFactory.instance().createConnection(stub));
    }",ProxyFactoryTest::testCreateConnection_oe,"public static ProxyFactory instance() {
        return instance;
    }","/**
     * Returns the Singleton instance of this class.
     *
     * @return singleton instance
     */"
commons-dbutils_26,"public void testCreateDriver_oe() {
        assertNotNull(ProxyFactory.instance().createDriver(stub));
    }",ProxyFactoryTest::testCreateDriver_oe,"public static ProxyFactory instance() {
        return instance;
    }","/**
     * Returns the Singleton instance of this class.
     *
     * @return singleton instance
     */"
commons-dbutils_27,"public void testCreatePreparedStatement_oe() {
        assertNotNull(ProxyFactory.instance().createPreparedStatement(stub));
    }",ProxyFactoryTest::testCreatePreparedStatement_oe,"public static ProxyFactory instance() {
        return instance;
    }","/**
     * Returns the Singleton instance of this class.
     *
     * @return singleton instance
     */"
commons-dbutils_28,"public void testCreateResultSet_oe() {
        assertNotNull(ProxyFactory.instance().createResultSet(stub));
    }",ProxyFactoryTest::testCreateResultSet_oe,"public static ProxyFactory instance() {
        return instance;
    }","/**
     * Returns the Singleton instance of this class.
     *
     * @return singleton instance
     */"
commons-dbutils_29,"public void testCreateResultSetMetaData_oe() {
        assertNotNull(ProxyFactory.instance().createResultSetMetaData(stub));
    }",ProxyFactoryTest::testCreateResultSetMetaData_oe,"public static ProxyFactory instance() {
        return instance;
    }","/**
     * Returns the Singleton instance of this class.
     *
     * @return singleton instance
     */"
commons-dbutils_30,"public void testCreateStatement_oe() {
        assertNotNull(ProxyFactory.instance().createStatement(stub));
    }",ProxyFactoryTest::testCreateStatement_oe,"public static ProxyFactory instance() {
        return instance;
    }","/**
     * Returns the Singleton instance of this class.
     *
     * @return singleton instance
     */"
commons-dbutils_31,"public void testCreateCallableStatement_oe() {
        assertNotNull(ProxyFactory.instance().createCallableStatement(stub));
    }",ProxyFactoryTest::testCreateCallableStatement_oe,"public static ProxyFactory instance() {
        return instance;
    }","/**
     * Returns the Singleton instance of this class.
     *
     * @return singleton instance
     */"
commons-dbutils_32,"public void testNext_oe() {

        Iterator<Object[]> iter = new ResultSetIterator(this.rs);

        Object[] row = null;
        assertTrue(iter.hasNext());
        row = iter.next();
        assertEquals(COLS, row.length);
        assertEquals(""1"", row[0]);
        assertEquals(""2"", row[1]);
        assertEquals(""THREE"", row[2]);

        assertTrue(iter.hasNext());
        row = iter.next();
        assertEquals(COLS, row.length);

        assertEquals(""4"", row[0]);
        assertEquals(""5"", row[1]);
        assertEquals(""SIX"", row[2]);

        assertFalse(iter.hasNext());
    }",ResultSetIteratorTest::testNext_oe,"@Override
    public boolean hasNext() {
        try {
            return !rs.isLast();
        } catch (SQLException e) {
            rethrow(e);
            return false;
        }
    }

@Override
    public Object[] next() {
        try {
            rs.next();
            return this.convert.toArray(rs);
        } catch (SQLException e) {
            rethrow(e);
            return null;
        }
    }","/**
     * Returns true if there are more rows in the ResultSet.
     * @return boolean <code>true</code> if there are more rows
     * @throws RuntimeException if an SQLException occurs.
     */

/**
     * Returns the next row as an <code>Object[]</code>.
     * @return An <code>Object[]</code> with the same number of elements as
     * columns in the <code>ResultSet</code>.
     * @see java.util.Iterator#next()
     * @throws RuntimeException if an SQLException occurs.
     */"
commons-dbutils_34,"public void testToArray_oe() throws SQLException {

        Object[] a = null;
        assertTrue(this.rs.next());
        a = processor.toArray(this.rs);
        assertEquals(COLS, a.length);
        assertEquals(""1"", a[0]);
        assertEquals(""2"", a[1]);
        assertEquals(""THREE"", a[2]);

        assertTrue(this.rs.next());
        a = processor.toArray(this.rs);
        assertEquals(COLS, a.length);

        assertEquals(""4"", a[0]);
        assertEquals(""5"", a[1]);
        assertEquals(""SIX"", a[2]);

        assertFalse(this.rs.next());
    }",BasicRowProcessorTest::testToArray_oe,"@Override
    public Object[] next() {
        try {
            rs.next();
            return this.convert.toArray(rs);
        } catch (SQLException e) {
            rethrow(e);
            return null;
        }
    }","/**
     * Returns the next row as an <code>Object[]</code>.
     * @return An <code>Object[]</code> with the same number of elements as
     * columns in the <code>ResultSet</code>.
     * @see java.util.Iterator#next()
     * @throws RuntimeException if an SQLException occurs.
     */"
commons-dbutils_35,"public void testToBean_oe() throws SQLException, ParseException {

        TestBean row = null;
        assertTrue(this.rs.next());
        row = processor.toBean(this.rs, TestBean.class);
        assertEquals(""1"", row.getOne());
        assertEquals(""2"", row.getTwo());
        assertEquals(TestBean.Ordinal.THREE, row.getThree());
        assertEquals(""not set"", row.getDoNotSet());

        assertTrue(this.rs.next());
        row = processor.toBean(this.rs, TestBean.class);

        assertEquals(""4"", row.getOne());
        assertEquals(""5"", row.getTwo());
        assertEquals(TestBean.Ordinal.SIX, row.getThree());
        assertEquals(""not set"", row.getDoNotSet());
        assertEquals(3, row.getIntTest());
        assertEquals(Integer.valueOf(4), row.getIntegerTest());
        assertEquals(null, row.getNullObjectTest());
        assertEquals(0, row.getNullPrimitiveTest());
        assertNotNull(row.getNotDate());
        assertTrue(!""not a date"".equals(row.getNotDate()));
        assertTrue(row.getNotDate().endsWith(""789456123""));

        assertFalse(this.rs.next());

    }",BasicRowProcessorTest::testToBean_oe,"@Override
    public Object[] next() {
        try {
            rs.next();
            return this.convert.toArray(rs);
        } catch (SQLException e) {
            rethrow(e);
            return null;
        }
    }","/**
     * Returns the next row as an <code>Object[]</code>.
     * @return An <code>Object[]</code> with the same number of elements as
     * columns in the <code>ResultSet</code>.
     * @see java.util.Iterator#next()
     * @throws RuntimeException if an SQLException occurs.
     */"
commons-dbutils_36,"public void testToBeanList_oe() throws SQLException, ParseException {

        List<TestBean> list = processor.toBeanList(this.rs, TestBean.class);
        assertNotNull(list);
        assertEquals(ROWS, list.size());

        TestBean b = list.get(0);
        assertEquals(""1"", b.getOne());
        assertEquals(""2"", b.getTwo());
        assertEquals(TestBean.Ordinal.THREE, b.getThree());
        assertEquals(""not set"", b.getDoNotSet());
        datef.parse(b.getNotDate());

        b = list.get(1);
        assertEquals(""4"", b.getOne());
        assertEquals(""5"", b.getTwo());
        assertEquals(TestBean.Ordinal.SIX, b.getThree());
        assertEquals(""not set"", b.getDoNotSet());
        assertEquals(3, b.getIntTest());
        assertEquals(Integer.valueOf(4), b.getIntegerTest());
        assertEquals(null, b.getNullObjectTest());
        assertEquals(0, b.getNullPrimitiveTest());
        assertNotNull(b.getNotDate());
        assertTrue(!""not a date"".equals(b.getNotDate()));
        assertTrue(b.getNotDate().endsWith(""789456123""));
    }",BasicRowProcessorTest::testToBeanList_oe,"@Override
    public <T> List<T> toBeanList(ResultSet rs, Class<? extends T> type) throws SQLException {
        return this.convert.toBeanList(rs, type);
    }

@Override
        public Object get(Object key) {
            Object realKey = lowerCaseMap.get(key.toString().toLowerCase(Locale.ENGLISH));
            return super.get(realKey);
        }","/**
     * Convert a <code>ResultSet</code> into a <code>List</code> of JavaBeans.
     * This implementation delegates to a BeanProcessor instance.
     * @see org.apache.commons.dbutils.RowProcessor#toBeanList(java.sql.ResultSet, java.lang.Class)
     * @see org.apache.commons.dbutils.BeanProcessor#toBeanList(java.sql.ResultSet, java.lang.Class)
     * @param <T> The type of bean to create
     * @param rs ResultSet that supplies the bean data
     * @param type Class from which to create the bean instance
     * @throws SQLException if a database access error occurs
     * @return A <code>List</code> of beans with the given type in the order
     * they were returned by the <code>ResultSet</code>.
     */

/** {@inheritDoc} */"
commons-dbutils_37,"public void testToMap_oe() throws SQLException {

        assertTrue(this.rs.next());
        Map<String, Object> m = processor.toMap(this.rs);
        assertEquals(COLS, m.keySet().size());
        assertEquals(""1"", m.get(""one""));
        assertEquals(""2"", m.get(""TWO""));
        assertEquals(""THREE"", m.get(""Three""));

        assertTrue(this.rs.next());
        m = processor.toMap(this.rs);
        assertEquals(COLS, m.keySet().size());

        assertEquals(""4"",m.get(""One""));// case shouldn't matter assertEquals(""5"",m.get(""two""));
        assertEquals(""SIX"", m.get(""THREE""));

        assertFalse(this.rs.next());
    }",BasicRowProcessorTest::testToMap_oe,"@Override
    public Object[] next() {
        try {
            rs.next();
            return this.convert.toArray(rs);
        } catch (SQLException e) {
            rethrow(e);
            return null;
        }
    }","/**
     * Returns the next row as an <code>Object[]</code>.
     * @return An <code>Object[]</code> with the same number of elements as
     * columns in the <code>ResultSet</code>.
     * @see java.util.Iterator#next()
     * @throws RuntimeException if an SQLException occurs.
     */"
commons-dbutils_38,"public void testToMapOrdering_oe() throws SQLException {

        assertTrue(this.rs.next());
        Map<String, Object> m = processor.toMap(this.rs);

        Iterator<String> itr = m.keySet().iterator();
        assertEquals(""one"", itr.next());
        assertEquals(""two"", itr.next());
        assertEquals(""three"", itr.next());
        assertEquals(""notInBean"", itr.next());
        assertEquals(""intTest"", itr.next());
        assertEquals(""integerTest"", itr.next());
        assertEquals(""nullObjectTest"", itr.next());
        assertEquals(""nullPrimitiveTest"", itr.next());
        assertEquals(""notDate"", itr.next());
        assertEquals(""columnProcessorDoubleTest"", itr.next());

        assertFalse(itr.hasNext());
    }",BasicRowProcessorTest::testToMapOrdering_oe,"@Override
    public Object[] next() {
        try {
            rs.next();
            return this.convert.toArray(rs);
        } catch (SQLException e) {
            rethrow(e);
            return null;
        }
    }","/**
     * Returns the next row as an <code>Object[]</code>.
     * @return An <code>Object[]</code> with the same number of elements as
     * columns in the <code>ResultSet</code>.
     * @see java.util.Iterator#next()
     * @throws RuntimeException if an SQLException occurs.
     */"
commons-dbutils_39,"@Test
    public void testEmptyBuilder_oe() {
        StatementConfiguration config = new StatementConfiguration.Builder().build();

        assertFalse(config.isFetchDirectionSet());
        assertFalse(config.isFetchSizeSet());
        assertFalse(config.isMaxFieldSizeSet());
        assertFalse(config.isMaxRowsSet());
        assertFalse(config.isQueryTimeoutSet());
    }",StatementConfigurationTest::testEmptyBuilder_oe,"public boolean isFetchDirectionSet() {
        return fetchDirection != null;
    }

public boolean isFetchSizeSet() {
        return fetchSize != null;
    }

public boolean isMaxFieldSizeSet() {
        return maxFieldSize != null;
    }

public boolean isMaxRowsSet() {
        return maxRows != null;
    }

public boolean isQueryTimeoutSet() {
        return queryTimeout != null;
    }","/**
     * Whether fetch direction is set.
     *
     * @return true if set, false otherwise.
     */

/**
     * Whether fetch size is set.
     *
     * @return true if set, false otherwise.
     */

/**
     * Whether max field size is set.
     *
     * @return true if set, false otherwise.
     */

/**
     * Whether max rows is set.
     *
     * @return true if set, false otherwise.
     */

/**
     * Whether query timeout is set.
     *
     * @return true if set, false otherwise.
     */"
commons-dbutils_40,"@Test
    public void testBuilder_oe() {
        StatementConfiguration.Builder builder = new StatementConfiguration.Builder()
                .fetchDirection(1)
                .fetchSize(2)
                .maxFieldSize(3)
                .maxRows(4)
                .queryTimeout(5);
        StatementConfiguration config = builder.build();

        assertTrue(config.isFetchDirectionSet());
        assertEquals(Integer.valueOf(1), config.getFetchDirection());

        assertTrue(config.isFetchSizeSet());
        assertEquals(Integer.valueOf(2), config.getFetchSize());

        assertTrue(config.isMaxFieldSizeSet());
        assertEquals(Integer.valueOf(3), config.getMaxFieldSize());

        assertTrue(config.isMaxRowsSet());
        assertEquals(Integer.valueOf(4), config.getMaxRows());

        assertTrue(config.isQueryTimeoutSet());
        assertEquals(Integer.valueOf(5), config.getQueryTimeout());
    }",StatementConfigurationTest::testBuilder_oe,"public boolean isFetchDirectionSet() {
        return fetchDirection != null;
    }

public StatementConfiguration build() {
            return new StatementConfiguration(fetchDirection, fetchSize, maxFieldSize, maxRows, queryTimeout);
        }

public boolean isFetchSizeSet() {
        return fetchSize != null;
    }

public boolean isMaxFieldSizeSet() {
        return maxFieldSize != null;
    }

public boolean isMaxRowsSet() {
        return maxRows != null;
    }

public boolean isQueryTimeoutSet() {
        return queryTimeout != null;
    }","/**
     * Whether fetch direction is set.
     *
     * @return true if set, false otherwise.
     */



/**
     * Whether fetch size is set.
     *
     * @return true if set, false otherwise.
     */

/**
     * Whether max field size is set.
     *
     * @return true if set, false otherwise.
     */

/**
     * Whether max rows is set.
     *
     * @return true if set, false otherwise.
     */

/**
     * Whether query timeout is set.
     *
     * @return true if set, false otherwise.
     */"
commons-dbutils_41,"@Test
    public void testConstructor_oe() {
        StatementConfiguration config = new StatementConfiguration(1, 2, 3, 4, 5);

        assertEquals(Integer.valueOf(1), config.getFetchDirection());
        assertEquals(Integer.valueOf(2), config.getFetchSize());
        assertEquals(Integer.valueOf(3), config.getMaxFieldSize());
        assertEquals(Integer.valueOf(4), config.getMaxRows());
        assertEquals(Integer.valueOf(5), config.getQueryTimeout());
    }",StatementConfigurationTest::testConstructor_oe,,
