id,test_prefix,test_name,focal_method,docstring
joda_3_10,"    public void testGet_DateTimeFieldType_10_oe() {
        MutableDateTime test = new MutableDateTime();
        assertEquals(1, test.get());
    }",TestMutableDateTime_Basics::testGet_DateTimeFieldType_10_oe,"@Override
        public int get() {
            return iYearMonthDay.getValue(iFieldIndex);
        }","/**
         * Gets the value of this field.
         * 
         * @return the field value
         */"
joda_3_11,"    public void testGet_DateTimeFieldType_11_oe() {
        MutableDateTime test = new MutableDateTime();
        assertEquals(1, test.get());
    }",TestMutableDateTime_Basics::testGet_DateTimeFieldType_11_oe,"@Override
        public int get() {
            return iYearMonthDay.getValue(iFieldIndex);
        }","/**
         * Gets the value of this field.
         * 
         * @return the field value
         */"
joda_3_12,"    public void testGet_DateTimeFieldType_12_oe() {
        MutableDateTime test = new MutableDateTime();
        assertEquals(1, test.get());
    }",TestMutableDateTime_Basics::testGet_DateTimeFieldType_12_oe,"@Override
        public int get() {
            return iYearMonthDay.getValue(iFieldIndex);
        }","/**
         * Gets the value of this field.
         * 
         * @return the field value
         */"
joda_3_13,"    public void testGet_DateTimeFieldType_13_oe() {
        MutableDateTime test = new MutableDateTime();
        assertEquals(1, test.get());
    }",TestMutableDateTime_Basics::testGet_DateTimeFieldType_13_oe,"@Override
        public int get() {
            return iYearMonthDay.getValue(iFieldIndex);
        }","/**
         * Gets the value of this field.
         * 
         * @return the field value
         */"
joda_3_14,"    public void testGet_DateTimeFieldType_14_oe() {
        MutableDateTime test = new MutableDateTime();
        assertEquals(1, test.get());
    }",TestMutableDateTime_Basics::testGet_DateTimeFieldType_14_oe,"@Override
        public int get() {
            return iYearMonthDay.getValue(iFieldIndex);
        }","/**
         * Gets the value of this field.
         * 
         * @return the field value
         */"
joda_3_15,"    public void testGet_DateTimeFieldType_15_oe() {
        MutableDateTime test = new MutableDateTime();
        assertEquals(1, test.get());
    }",TestMutableDateTime_Basics::testGet_DateTimeFieldType_15_oe,"@Override
        public int get() {
            return iYearMonthDay.getValue(iFieldIndex);
        }","/**
         * Gets the value of this field.
         * 
         * @return the field value
         */"
joda_3_16,"    public void testGet_DateTimeFieldType_16_oe() {
        MutableDateTime test = new MutableDateTime();
        assertEquals(1, test.get());
    }",TestMutableDateTime_Basics::testGet_DateTimeFieldType_16_oe,"@Override
        public int get() {
            return iYearMonthDay.getValue(iFieldIndex);
        }","/**
         * Gets the value of this field.
         * 
         * @return the field value
         */"
joda_3_17,"    public void testGet_DateTimeFieldType_17_oe() {
        MutableDateTime test = new MutableDateTime();
        assertEquals(1, test.get());
    }",TestMutableDateTime_Basics::testGet_DateTimeFieldType_17_oe,"@Override
        public int get() {
            return iYearMonthDay.getValue(iFieldIndex);
        }","/**
         * Gets the value of this field.
         * 
         * @return the field value
         */"
joda_3_18,"    public void testGet_DateTimeFieldType_18_oe() {
        MutableDateTime test = new MutableDateTime();
        assertEquals(1, test.get());
    }",TestMutableDateTime_Basics::testGet_DateTimeFieldType_18_oe,"@Override
        public int get() {
            return iYearMonthDay.getValue(iFieldIndex);
        }","/**
         * Gets the value of this field.
         * 
         * @return the field value
         */"
joda_3_19,"    public void testGet_DateTimeFieldType_19_oe() {
        MutableDateTime test = new MutableDateTime();
        assertEquals(1, test.get());
    }",TestMutableDateTime_Basics::testGet_DateTimeFieldType_19_oe,"@Override
        public int get() {
            return iYearMonthDay.getValue(iFieldIndex);
        }","/**
         * Gets the value of this field.
         * 
         * @return the field value
         */"
joda_3_20,"    public void testGet_DateTimeFieldType_20_oe() {
        MutableDateTime test = new MutableDateTime();
        assertEquals(1, test.get());
    }",TestMutableDateTime_Basics::testGet_DateTimeFieldType_20_oe,"@Override
        public int get() {
            return iYearMonthDay.getValue(iFieldIndex);
        }","/**
         * Gets the value of this field.
         * 
         * @return the field value
         */"
joda_3_21,"    public void testGet_DateTimeFieldType_21_oe() {
        MutableDateTime test = new MutableDateTime();
        assertEquals(1, test.get());
    }",TestMutableDateTime_Basics::testGet_DateTimeFieldType_21_oe,"@Override
        public int get() {
            return iYearMonthDay.getValue(iFieldIndex);
        }","/**
         * Gets the value of this field.
         * 
         * @return the field value
         */"
joda_3_22,"    public void testGet_DateTimeFieldType_22_oe() {
        MutableDateTime test = new MutableDateTime();
        assertEquals(1, test.get());
    }",TestMutableDateTime_Basics::testGet_DateTimeFieldType_22_oe,"@Override
        public int get() {
            return iYearMonthDay.getValue(iFieldIndex);
        }","/**
         * Gets the value of this field.
         * 
         * @return the field value
         */"
joda_4_1,"    public void testGetMethods_1_oe() {
        MutableDateTime test = new MutableDateTime();
        
        assertNotNull(MutableDateTime.getInstance());
    }",TestMutableDateTime_Basics::testGetMethods_1_oe,"public static ISOChronology getInstance() {
        return getInstance(DateTimeZone.getDefault());
    }","/**
     * Gets an instance of the ISOChronology in the default time zone.
     * 
     * @return a chronology in the default time zone
     */"
joda_4_4,"    public void testGetMethods_4_oe() {
        MutableDateTime test = new MutableDateTime();
        
        
        assertEquals(1, test.getEra());
    }",TestMutableDateTime_Basics::testGetMethods_4_oe,"public int getEra() {
        return getChronology().era().get(getLocalMillis());
    }","/**
     * Get the era field value.
     *
     * @return the era
     */"
joda_4_5,"    public void testGetMethods_5_oe() {
        MutableDateTime test = new MutableDateTime();
        
        
        assertEquals(1, test.getCenturyOfEra());
    }",TestMutableDateTime_Basics::testGetMethods_5_oe,"public int getCenturyOfEra() {
        return getChronology().centuryOfEra().get(getLocalMillis());
    }","/**
     * Get the year of era field value.
     *
     * @return the year of era
     */"
joda_4_6,"    public void testGetMethods_6_oe() {
        MutableDateTime test = new MutableDateTime();
        
        
        assertEquals(1, test.getYearOfCentury());
    }",TestMutableDateTime_Basics::testGetMethods_6_oe,"public int getYearOfCentury() {
        return getChronology().yearOfCentury().get(getLocalMillis());
    }","/**
     * Get the year of century field value.
     *
     * @return the year of century
     */"
joda_4_7,"    public void testGetMethods_7_oe() {
        MutableDateTime test = new MutableDateTime();
        
        
        assertEquals(1, test.getYearOfEra());
    }",TestMutableDateTime_Basics::testGetMethods_7_oe,"public int getYearOfEra() {
        return getChronology().yearOfEra().get(getLocalMillis());
    }","/**
     * Get the year of era field value.
     *
     * @return the year of era
     */"
joda_4_9,"    public void testGetMethods_9_oe() {
        MutableDateTime test = new MutableDateTime();
        
        
        assertEquals(6, test.getMonthOfYear());
    }",TestMutableDateTime_Basics::testGetMethods_9_oe,"public int getMonthOfYear() {
        return getValue(MONTH_OF_YEAR);
    }","/**
     * Get the month of year field value.
     *
     * @return the month of year
     */"
joda_4_10,"    public void testGetMethods_10_oe() {
        MutableDateTime test = new MutableDateTime();
        
        
        assertEquals(1, test.getDayOfMonth());
    }",TestMutableDateTime_Basics::testGetMethods_10_oe,"public int getDayOfMonth() {
        return getValue(DAY_OF_MONTH);
    }","/**
     * Get the day of month field value.
     *
     * @return the day of month
     */"
joda_4_11,"    public void testGetMethods_11_oe() {
        MutableDateTime test = new MutableDateTime();
        
        
        assertEquals(2013, test.getWeekyear());
    }",TestMutableDateTime_Basics::testGetMethods_11_oe,"public int getWeekyear() {
        return getChronology().weekyear().get(getLocalMillis());
    }","/**
     * Get the weekyear field value.
     * <p>
     * The weekyear is the year that matches with the weekOfWeekyear field.
     * In the standard ISO8601 week algorithm, the first week of the year
     * is that in which at least 4 days are in the year. As a result of this
     * definition, day 1 of the first week may be in the previous year.
     * The weekyear allows you to query the effective year for that day.
     *
     * @return the weekyear
     */"
joda_4_12,"    public void testGetMethods_12_oe() {
        MutableDateTime test = new MutableDateTime();
        
        
        assertEquals(1, test.getWeekOfWeekyear());
    }",TestMutableDateTime_Basics::testGetMethods_12_oe,"public int getWeekOfWeekyear() {
        return getChronology().weekOfWeekyear().get(getLocalMillis());
    }","/**
     * Get the week of weekyear field value.
     * <p>
     * This field is associated with the ""weekyear"" via {@link #getWeekyear()}.
     * In the standard ISO8601 week algorithm, the first week of the year
     * is that in which at least 4 days are in the year. As a result of this
     * definition, day 1 of the first week may be in the previous year.
     *
     * @return the week of a week based year
     */"
joda_4_13,"    public void testGetMethods_13_oe() {
        MutableDateTime test = new MutableDateTime();
        
        
        assertEquals(2, test.getDayOfWeek());
    }",TestMutableDateTime_Basics::testGetMethods_13_oe,"public int getDayOfWeek() {
        return getChronology().dayOfWeek().get(getLocalMillis());
    }","/**
     * Get the day of week field value.
     * <p>
     * The values for the day of week are defined in {@link org.joda.time.DateTimeConstants}.
     *
     * @return the day of week
     */"
joda_4_14,"    public void testGetMethods_14_oe() {
        MutableDateTime test = new MutableDateTime();
        
        
        assertEquals(1, test.getDayOfYear());
    }",TestMutableDateTime_Basics::testGetMethods_14_oe,"public int getDayOfYear() {
        return getChronology().dayOfYear().get(getLocalMillis());
    }","/**
     * Get the day of year field value.
     *
     * @return the day of year
     */"
joda_4_15,"    public void testGetMethods_15_oe() {
        MutableDateTime test = new MutableDateTime();
        
        
        assertEquals(0, test.getHourOfDay());
    }",TestMutableDateTime_Basics::testGetMethods_15_oe,"public int getHourOfDay() {
        return getValue(HOUR_OF_DAY);
    }","/**
     * Get the hour of day (0-23) field value.
     *
     * @return the hour of day
     */"
joda_4_16,"    public void testGetMethods_16_oe() {
        MutableDateTime test = new MutableDateTime();
        
        
        assertEquals(0, test.getMinuteOfHour());
    }",TestMutableDateTime_Basics::testGetMethods_16_oe,"public int getMinuteOfHour() {
        return getValue(MINUTE_OF_HOUR);
    }","/**
     * Get the minute of hour field value.
     *
     * @return the minute of hour
     */"
joda_4_17,"    public void testGetMethods_17_oe() {
        MutableDateTime test = new MutableDateTime();
        
        
        assertEquals(0, test.getMinuteOfDay());
    }",TestMutableDateTime_Basics::testGetMethods_17_oe,"public int getMinuteOfDay() {
        return getChronology().minuteOfDay().get(getMillis());
    }","/**
     * Get the minute of day field value.
     *
     * @return the minute of day
     */"
joda_4_18,"    public void testGetMethods_18_oe() {
        MutableDateTime test = new MutableDateTime();
        
        
        assertEquals(0, test.getSecondOfMinute());
    }",TestMutableDateTime_Basics::testGetMethods_18_oe,"public int getSecondOfMinute() {
        return getValue(SECOND_OF_MINUTE);
    }","/**
     * Get the second of minute field value.
     *
     * @return the second of minute
     */"
joda_4_19,"    public void testGetMethods_19_oe() {
        MutableDateTime test = new MutableDateTime();
        
        
        assertEquals(0, test.getSecondOfDay());
    }",TestMutableDateTime_Basics::testGetMethods_19_oe,"public int getSecondOfDay() {
        return getChronology().secondOfDay().get(getMillis());
    }","/**
     * Get the second of day field value.
     *
     * @return the second of day
     */"
joda_4_20,"    public void testGetMethods_20_oe() {
        MutableDateTime test = new MutableDateTime();
        
        
        assertEquals(0, test.getMillisOfSecond());
    }",TestMutableDateTime_Basics::testGetMethods_20_oe,"public int getMillisOfSecond() {
        return getValue(MILLIS_OF_SECOND);
    }","/**
     * Get the millis of second field value.
     *
     * @return the millis of second
     */"
joda_4_21,"    public void testGetMethods_21_oe() {
        MutableDateTime test = new MutableDateTime();
        
        
        assertEquals(0, test.getMillisOfDay());
    }",TestMutableDateTime_Basics::testGetMethods_21_oe,"public int getMillisOfDay() {
        return getChronology().millisOfDay().get(getLocalMillis());
    }","/**
     * Get the millis of day field value.
     *
     * @return the millis of day
     */"
joda_5_1,"    public void testEqualsHashCode_1_oe() {
        MutableDateTime test1 = new MutableDateTime(TEST_TIME1);
        MutableDateTime test2 = new MutableDateTime(TEST_TIME1);
        assertEquals(true, test1.equals(test2));
    }",TestMutableDateTime_Basics::testEqualsHashCode_1_oe,,
joda_5_2,"    public void testEqualsHashCode_2_oe() {
        MutableDateTime test1 = new MutableDateTime(TEST_TIME1);
        MutableDateTime test2 = new MutableDateTime(TEST_TIME1);
        assertEquals(1372706400000L, test2.getMillis());
    }",TestMutableDateTime_Basics::testEqualsHashCode_2_oe,,
joda_5_3,"    public void testEqualsHashCode_3_oe() {
        MutableDateTime test1 = new MutableDateTime(TEST_TIME1);
        MutableDateTime test2 = new MutableDateTime(TEST_TIME1);
        assertEquals(1372706400000L, test1.getMillis());
    }",TestMutableDateTime_Basics::testEqualsHashCode_3_oe,,
joda_5_4,"    public void testEqualsHashCode_4_oe() {
        MutableDateTime test1 = new MutableDateTime(TEST_TIME1);
        MutableDateTime test2 = new MutableDateTime(TEST_TIME1);
        assertEquals(0, test1.getMillisOfSecond());
    }",TestMutableDateTime_Basics::testEqualsHashCode_4_oe,,
joda_5_5,"    public void testEqualsHashCode_5_oe() {
        MutableDateTime test1 = new MutableDateTime(TEST_TIME1);
        MutableDateTime test2 = new MutableDateTime(TEST_TIME1);
        assertEquals(1372706400000L, test1.getMillis());
    }",TestMutableDateTime_Basics::testEqualsHashCode_5_oe,,
joda_5_6,"    public void testEqualsHashCode_6_oe() {
        MutableDateTime test1 = new MutableDateTime(TEST_TIME1);
        MutableDateTime test2 = new MutableDateTime(TEST_TIME1);
        assertEquals(1372706400000L, test1.getMillis());
    }",TestMutableDateTime_Basics::testEqualsHashCode_6_oe,,
joda_5_7,"    public void testEqualsHashCode_7_oe() {
        MutableDateTime test1 = new MutableDateTime(TEST_TIME1);
        MutableDateTime test2 = new MutableDateTime(TEST_TIME1);
        assertEquals(0, test1.getMillisOfSecond());
    }",TestMutableDateTime_Basics::testEqualsHashCode_7_oe,,
joda_5_8,"    public void testEqualsHashCode_8_oe() {
        MutableDateTime test1 = new MutableDateTime(TEST_TIME1);
        MutableDateTime test2 = new MutableDateTime(TEST_TIME1);
        
        MutableDateTime test3 = new MutableDateTime(TEST_TIME2);
        assertEquals(1372706400000L, test2.getMillis());
    }",TestMutableDateTime_Basics::testEqualsHashCode_8_oe,,
joda_5_9,"    public void testEqualsHashCode_9_oe() {
        MutableDateTime test1 = new MutableDateTime(TEST_TIME1);
        MutableDateTime test2 = new MutableDateTime(TEST_TIME1);
        
        MutableDateTime test3 = new MutableDateTime(TEST_TIME2);
        assertEquals(1372706400000L, test2.getMillis());
    }",TestMutableDateTime_Basics::testEqualsHashCode_9_oe,,
joda_5_10,"    public void testEqualsHashCode_10_oe() {
        MutableDateTime test1 = new MutableDateTime(TEST_TIME1);
        MutableDateTime test2 = new MutableDateTime(TEST_TIME1);
        
        MutableDateTime test3 = new MutableDateTime(TEST_TIME2);
        assertEquals(1372706400000L, test2.getMillis());
    }",TestMutableDateTime_Basics::testEqualsHashCode_10_oe,,
joda_5_11,"    public void testEqualsHashCode_11_oe() {
        MutableDateTime test1 = new MutableDateTime(TEST_TIME1);
        MutableDateTime test2 = new MutableDateTime(TEST_TIME1);
        
        MutableDateTime test3 = new MutableDateTime(TEST_TIME2);
        assertEquals(1372706400000L, test2.getMillis());
    }",TestMutableDateTime_Basics::testEqualsHashCode_11_oe,,
joda_5_12,"    public void testEqualsHashCode_12_oe() {
        MutableDateTime test1 = new MutableDateTime(TEST_TIME1);
        MutableDateTime test2 = new MutableDateTime(TEST_TIME1);
        
        MutableDateTime test3 = new MutableDateTime(TEST_TIME2);
        assertEquals(1372706400000L, test2.getMillis());
    }",TestMutableDateTime_Basics::testEqualsHashCode_12_oe,,
joda_5_13,"    public void testEqualsHashCode_13_oe() {
        MutableDateTime test1 = new MutableDateTime(TEST_TIME1);
        MutableDateTime test2 = new MutableDateTime(TEST_TIME1);
        
        MutableDateTime test3 = new MutableDateTime(TEST_TIME2);
        assertEquals(1372706400000L, test2.getMillis());
    }",TestMutableDateTime_Basics::testEqualsHashCode_13_oe,,
joda_5_14,"    public void testEqualsHashCode_14_oe() {
        MutableDateTime test1 = new MutableDateTime(TEST_TIME1);
        MutableDateTime test2 = new MutableDateTime(TEST_TIME1);
        
        MutableDateTime test3 = new MutableDateTime(TEST_TIME2);
        
        DateTime test4 = new DateTime(TEST_TIME2);
        assertEquals(0, test1.getMillisOfSecond());
    }",TestMutableDateTime_Basics::testEqualsHashCode_14_oe,,
joda_5_15,"    public void testEqualsHashCode_15_oe() {
        MutableDateTime test1 = new MutableDateTime(TEST_TIME1);
        MutableDateTime test2 = new MutableDateTime(TEST_TIME1);
        
        MutableDateTime test3 = new MutableDateTime(TEST_TIME2);
        
        DateTime test4 = new DateTime(TEST_TIME2);
        assertEquals(0, test1.getMillisOfSecond());
    }",TestMutableDateTime_Basics::testEqualsHashCode_15_oe,,
joda_5_16,"    public void testEqualsHashCode_16_oe() {
        MutableDateTime test1 = new MutableDateTime(TEST_TIME1);
        MutableDateTime test2 = new MutableDateTime(TEST_TIME1);
        
        MutableDateTime test3 = new MutableDateTime(TEST_TIME2);
        
        DateTime test4 = new DateTime(TEST_TIME2);
        assertEquals(0, test1.getMillisOfSecond());
    }",TestMutableDateTime_Basics::testEqualsHashCode_16_oe,,
